open,high,low,close,volume,tradingDate
8695.0,8695.0,8695.0,8695.0,0,2015-07-14
8695.0,8695.0,8695.0,8695.0,500,2015-07-15
8995.0,8995.0,8995.0,8995.0,4300,2015-07-16
8995.0,8995.0,8995.0,8995.0,0,2015-07-17
8995.0,8995.0,8995.0,8995.0,0,2015-07-20
8995.0,8995.0,8995.0,8995.0,4500,2015-07-21
8995.0,8995.0,8995.0,8995.0,0,2015-07-22
8995.0,8995.0,8995.0,8995.0,0,2015-07-23
8995.0,8995.0,8995.0,8995.0,0,2015-07-24
8995.0,8995.0,8995.0,8995.0,0,2015-07-27
8995.0,8995.0,8995.0,8995.0,0,2015-07-28
8995.0,8995.0,8995.0,8995.0,0,2015-07-29
8995.0,8995.0,8995.0,8995.0,0,2015-07-30
8995.0,8995.0,8995.0,8995.0,0,2015-07-31
8995.0,8995.0,8995.0,8995.0,0,2015-08-03
8995.0,8995.0,8995.0,8995.0,0,2015-08-04
8995.0,8995.0,8995.0,8995.0,100,2015-08-05
8995.0,8995.0,8995.0,8995.0,0,2015-08-06
8995.0,8995.0,8995.0,8995.0,0,2015-08-07
9295.0,9295.0,9295.0,9295.0,100,2015-08-10
8395.0,8455.0,8425.0,8425.0,2800,2015-08-11
8995.0,8995.0,8995.0,8995.0,10000,2015-08-12
8995.0,8995.0,8995.0,8995.0,0,2015-08-13
8995.0,8995.0,8995.0,8995.0,0,2015-08-14
8995.0,8995.0,8995.0,8995.0,0,2015-08-17
8995.0,8995.0,8995.0,8995.0,0,2015-08-18
8995.0,8995.0,8995.0,8995.0,0,2015-08-19
8995.0,8995.0,8995.0,8995.0,0,2015-08-20
8995.0,8995.0,8995.0,8995.0,0,2015-08-21
8995.0,8995.0,8995.0,8995.0,0,2015-08-24
8995.0,8995.0,8995.0,8995.0,0,2015-08-25
8995.0,8995.0,8995.0,8995.0,0,2015-08-26
8995.0,8995.0,8995.0,8995.0,16232,2015-08-27
8995.0,8995.0,8995.0,8995.0,20,2015-08-28
8995.0,8995.0,8995.0,8995.0,0,2015-08-31
8995.0,8995.0,8995.0,8995.0,0,2015-09-01
8995.0,8995.0,8995.0,8995.0,0,2015-09-03
8995.0,8995.0,8995.0,8995.0,0,2015-09-04
8995.0,8995.0,8995.0,8995.0,0,2015-09-07
8695.0,8695.0,8695.0,8695.0,500,2015-09-08
8755.0,8875.0,8785.0,8845.0,1500,2015-09-09
8395.0,8395.0,8395.0,8395.0,100,2015-09-10
8395.0,8395.0,8395.0,8395.0,0,2015-09-11
8395.0,8395.0,8395.0,8395.0,0,2015-09-14
8845.0,8845.0,8845.0,8845.0,1000,2015-09-15
8845.0,8845.0,8845.0,8845.0,0,2015-09-16
8785.0,8785.0,8785.0,8785.0,1200,2015-09-17
8785.0,8785.0,8785.0,8785.0,0,2015-09-18
8785.0,8785.0,8785.0,8785.0,0,2015-09-21
8785.0,8785.0,8785.0,8785.0,0,2015-09-22
8785.0,8785.0,8785.0,8785.0,0,2015-09-23
8785.0,8785.0,8785.0,8785.0,0,2015-09-24
8785.0,8785.0,8785.0,8785.0,0,2015-09-25
8785.0,8785.0,8785.0,8785.0,0,2015-09-28
8785.0,8785.0,8785.0,8785.0,48,2015-09-29
8785.0,8785.0,8785.0,8785.0,0,2015-09-30
8785.0,8785.0,8785.0,8785.0,0,2015-10-01
8785.0,8785.0,8785.0,8785.0,0,2015-10-02
8785.0,8785.0,8785.0,8785.0,0,2015-10-05
8785.0,8785.0,8785.0,8785.0,300,2015-10-06
8995.0,9447.0,9142.0,9295.0,200,2015-10-07
9295.0,9295.0,9295.0,9295.0,400,2015-10-08
9145.0,9145.0,9145.0,9145.0,3400,2015-10-09
9145.0,9145.0,9145.0,9145.0,0,2015-10-12
8845.0,9112.0,8901.0,9055.0,3700,2015-10-13
9055.0,9055.0,9055.0,9055.0,0,2015-10-14
9055.0,9055.0,9055.0,9055.0,0,2015-10-15
9055.0,9055.0,9055.0,9055.0,0,2015-10-16
9954.0,9954.0,9954.0,9954.0,100,2015-10-19
9954.0,9954.0,9954.0,9954.0,0,2015-10-20
8965.0,12567.0,10294.0,10944.0,700,2015-10-21
10944.0,10944.0,10944.0,10944.0,300,2015-10-22
10944.0,10944.0,10944.0,10944.0,0,2015-10-23
10944.0,10944.0,10944.0,10944.0,0,2015-10-26
11093.0,11093.0,11093.0,11093.0,100,2015-10-27
9984.0,11152.0,10037.0,11093.0,1900,2015-10-28
11093.0,11093.0,11093.0,11093.0,0,2015-10-29
11093.0,11093.0,11093.0,11093.0,0,2015-10-30
11093.0,11093.0,11093.0,11093.0,690,2015-11-02
12203.0,12102.0,11002.0,11093.0,1200,2015-11-03
11663.0,11595.0,11029.0,11093.0,1106,2015-11-04
11093.0,12205.0,11609.0,11663.0,1100,2015-11-05
11663.0,11663.0,11663.0,11663.0,0,2015-11-06
12593.0,12593.0,12593.0,12593.0,100,2015-11-09
12593.0,12593.0,12593.0,12593.0,0,2015-11-10
13492.0,13492.0,13492.0,13492.0,100,2015-11-11
13492.0,13492.0,13492.0,13492.0,0,2015-11-12
13492.0,13492.0,13492.0,13492.0,0,2015-11-13
13492.0,13492.0,13492.0,13492.0,0,2015-11-16
13492.0,13492.0,13492.0,13492.0,0,2015-11-17
13942.0,13942.0,13942.0,13942.0,100,2015-11-18
13942.0,13942.0,13942.0,13942.0,0,2015-11-19
14691.0,14691.0,14691.0,14691.0,100,2015-11-20
13492.0,13492.0,13492.0,13492.0,100,2015-11-23
14092.0,14092.0,14092.0,14092.0,100,2015-11-24
14691.0,14691.0,14691.0,14691.0,200,2015-11-25
14691.0,14691.0,14691.0,14691.0,0,2015-11-26
14691.0,14691.0,14691.0,14691.0,0,2015-11-27
14841.0,14841.0,14841.0,14841.0,100,2015-11-30
14841.0,14841.0,14841.0,14841.0,0,2015-12-01
14841.0,14841.0,14841.0,14841.0,0,2015-12-02
13492.0,13492.0,13492.0,13492.0,100,2015-12-03
13492.0,13492.0,13492.0,13492.0,0,2015-12-04
13492.0,13492.0,13492.0,13492.0,0,2015-12-07
13492.0,13492.0,13492.0,13492.0,0,2015-12-08
13492.0,13492.0,13492.0,13492.0,0,2015-12-09
13492.0,13492.0,13492.0,13492.0,0,2015-12-10
13492.0,13492.0,13492.0,13492.0,0,2015-12-11
13492.0,13492.0,13492.0,13492.0,0,2015-12-14
13492.0,13492.0,13492.0,13492.0,0,2015-12-15
13492.0,13492.0,13492.0,13492.0,0,2015-12-16
13492.0,13492.0,13492.0,13492.0,0,2015-12-17
13492.0,13492.0,13492.0,13492.0,0,2015-12-18
12743.0,12743.0,12743.0,12743.0,100,2015-12-21
12743.0,12743.0,12743.0,12743.0,300,2015-12-22
12743.0,12743.0,12743.0,12743.0,0,2015-12-23
12743.0,12743.0,12743.0,12743.0,0,2015-12-24
12743.0,12743.0,12743.0,12743.0,0,2015-12-25
12892.0,12892.0,12892.0,12892.0,100,2015-12-28
12743.0,12743.0,12743.0,12743.0,200,2015-12-29
12713.0,12032.0,10868.0,11483.0,600,2015-12-30
11699.0,12293.0,11978.0,12007.0,1100,2015-12-31
12007.0,12007.0,12007.0,12007.0,0,2016-01-04
12007.0,12007.0,12007.0,12007.0,0,2016-01-05
10806.0,13232.0,11940.0,11976.0,3620,2016-01-06
10806.0,10806.0,10806.0,10806.0,200,2016-01-07
9728.0,9728.0,9728.0,9728.0,3300,2016-01-08
9728.0,9728.0,9728.0,9728.0,0,2016-01-11
10436.0,10436.0,10436.0,10436.0,100,2016-01-12
10436.0,10436.0,10436.0,10436.0,0,2016-01-13
10436.0,10436.0,10436.0,10436.0,0,2016-01-14
11237.0,11237.0,11237.0,11237.0,100,2016-01-15
11237.0,11237.0,11237.0,11237.0,0,2016-01-18
11237.0,11237.0,11237.0,11237.0,0,2016-01-19
11237.0,11237.0,11237.0,11237.0,0,2016-01-20
10929.0,10929.0,10929.0,10929.0,1000,2016-01-21
10929.0,10929.0,10929.0,10929.0,0,2016-01-22
10929.0,10929.0,10929.0,10929.0,0,2016-01-25
10929.0,10929.0,10929.0,10929.0,0,2016-01-26
10929.0,10929.0,10929.0,10929.0,0,2016-01-27
10929.0,10929.0,10929.0,10929.0,0,2016-01-28
10929.0,10929.0,10929.0,10929.0,0,2016-01-29
10929.0,10929.0,10929.0,10929.0,0,2016-02-01
10929.0,10929.0,10929.0,10929.0,0,2016-02-02
10929.0,10929.0,10929.0,10929.0,0,2016-02-03
10159.0,9852.0,9553.0,9852.0,3000,2016-02-04
9236.0,9236.0,9236.0,9236.0,3000,2016-02-05
9236.0,9236.0,9236.0,9236.0,12440,2016-02-15
9236.0,9236.0,9236.0,9236.0,3300,2016-02-16
9236.0,9236.0,9236.0,9236.0,2000,2016-02-17
9544.0,9533.0,9226.0,9236.0,3100,2016-02-18
9236.0,9236.0,9236.0,9236.0,1900,2016-02-19
9236.0,9546.0,9390.0,9390.0,28830,2016-02-22
9236.0,9236.0,9236.0,9236.0,100,2016-02-23
9236.0,9236.0,9236.0,9236.0,0,2016-02-24
9236.0,9236.0,9236.0,9236.0,0,2016-02-25
9236.0,9236.0,9236.0,9236.0,9900,2016-02-26
