open,high,low,close,volume,tradingDate
2385.0,2385.0,2327.0,2327.0,188220,2015-06-29
2327.0,2327.0,2268.0,2327.0,85750,2015-06-30
2327.0,2327.0,2268.0,2327.0,94460,2015-07-01
2327.0,2327.0,2268.0,2268.0,35440,2015-07-02
2268.0,2385.0,2268.0,2327.0,104390,2015-07-03
2385.0,2385.0,2268.0,2327.0,188880,2015-07-06
2385.0,2385.0,2268.0,2268.0,91210,2015-07-07
2327.0,2385.0,2327.0,2327.0,79600,2015-07-08
2327.0,2327.0,2268.0,2327.0,17680,2015-07-09
2327.0,2385.0,2327.0,2327.0,43020,2015-07-10
2327.0,2385.0,2268.0,2327.0,79670,2015-07-13
2268.0,2327.0,2268.0,2327.0,43440,2015-07-14
2268.0,2327.0,2268.0,2327.0,37220,2015-07-15
2268.0,2327.0,2210.0,2327.0,70990,2015-07-16
2268.0,2327.0,2210.0,2327.0,95460,2015-07-17
2327.0,2327.0,2210.0,2268.0,24790,2015-07-20
2210.0,2268.0,2210.0,2268.0,51560,2015-07-21
2268.0,2327.0,2210.0,2268.0,99520,2015-07-22
2327.0,2327.0,2210.0,2210.0,81490,2015-07-23
2210.0,2268.0,2152.0,2268.0,17590,2015-07-24
2210.0,2268.0,2210.0,2268.0,105940,2015-07-27
2210.0,2268.0,2210.0,2268.0,164280,2015-07-28
2210.0,2210.0,2152.0,2152.0,85570,2015-07-29
2152.0,2152.0,2094.0,2152.0,99840,2015-07-30
2152.0,2268.0,2152.0,2210.0,169980,2015-07-31
2210.0,2210.0,2152.0,2152.0,10590,2015-08-03
2152.0,2210.0,2152.0,2210.0,84880,2015-08-04
2152.0,2268.0,2152.0,2268.0,84070,2015-08-05
2210.0,2210.0,2152.0,2210.0,12750,2015-08-06
2210.0,2210.0,2152.0,2152.0,59700,2015-08-07
2210.0,2210.0,2094.0,2152.0,59550,2015-08-10
2152.0,2152.0,2036.0,2152.0,60450,2015-08-11
2094.0,2094.0,2036.0,2036.0,160930,2015-08-12
2036.0,2036.0,1919.0,1978.0,243660,2015-08-13
1978.0,1978.0,1919.0,1978.0,57870,2015-08-14
1919.0,1978.0,1919.0,1978.0,60590,2015-08-17
1919.0,2036.0,1919.0,2036.0,96850,2015-08-18
2036.0,2036.0,1919.0,2036.0,54690,2015-08-19
1978.0,1978.0,1919.0,1978.0,101090,2015-08-20
1861.0,1919.0,1861.0,1919.0,156900,2015-08-21
1978.0,1978.0,1803.0,1803.0,86600,2015-08-24
1861.0,1861.0,1687.0,1803.0,44200,2015-08-25
1803.0,1861.0,1745.0,1803.0,129440,2015-08-26
1803.0,1861.0,1745.0,1861.0,104800,2015-08-27
1803.0,1861.0,1803.0,1803.0,88920,2015-08-28
1803.0,1803.0,1745.0,1745.0,88600,2015-08-31
1745.0,1803.0,1745.0,1745.0,82640,2015-09-01
1803.0,1803.0,1803.0,1803.0,11460,2015-09-03
1803.0,1803.0,1745.0,1803.0,50330,2015-09-04
1803.0,1803.0,1745.0,1803.0,30110,2015-09-07
1745.0,1803.0,1745.0,1803.0,40370,2015-09-08
1803.0,1861.0,1803.0,1803.0,76860,2015-09-09
1803.0,1803.0,1745.0,1803.0,86590,2015-09-10
1803.0,1803.0,1745.0,1803.0,56220,2015-09-11
1803.0,1803.0,1687.0,1803.0,120250,2015-09-14
1803.0,1803.0,1687.0,1745.0,30240,2015-09-15
1687.0,1745.0,1687.0,1745.0,15910,2015-09-16
1745.0,1745.0,1629.0,1687.0,82920,2015-09-17
