open,high,low,close,volume,tradingDate
6292.0,6292.0,6292.0,6292.0,100,2015-07-14
6292.0,6292.0,6292.0,6292.0,0,2015-07-15
6292.0,6292.0,6292.0,6292.0,0,2015-07-16
6292.0,6292.0,6292.0,6292.0,0,2015-07-17
6292.0,6292.0,6292.0,6292.0,0,2015-07-20
6292.0,6292.0,6292.0,6292.0,0,2015-07-21
5843.0,5843.0,5843.0,5843.0,100,2015-07-22
5768.0,5768.0,5768.0,5768.0,700,2015-07-23
5768.0,5768.0,5768.0,5768.0,0,2015-07-24
5768.0,5768.0,5768.0,5768.0,0,2015-07-27
5768.0,5768.0,5768.0,5768.0,0,2015-07-28
5768.0,5768.0,5768.0,5768.0,0,2015-07-29
5768.0,5768.0,5768.0,5768.0,0,2015-07-30
5768.0,5768.0,5768.0,5768.0,0,2015-07-31
5768.0,5768.0,5768.0,5768.0,0,2015-08-03
5768.0,5768.0,5768.0,5768.0,0,2015-08-04
5768.0,5768.0,5768.0,5768.0,0,2015-08-05
5768.0,5768.0,5768.0,5768.0,0,2015-08-06
5693.0,5693.0,5693.0,5693.0,300,2015-08-07
5693.0,5693.0,5693.0,5693.0,0,2015-08-10
5693.0,5693.0,5693.0,5693.0,0,2015-08-11
5693.0,5693.0,5693.0,5693.0,0,2015-08-12
5693.0,5693.0,5693.0,5693.0,0,2015-08-13
5693.0,5693.0,5693.0,5693.0,500,2015-08-14
5693.0,5693.0,5693.0,5693.0,0,2015-08-17
5693.0,5693.0,5693.0,5693.0,0,2015-08-18
5693.0,5693.0,5693.0,5693.0,0,2015-08-19
5693.0,5693.0,5693.0,5693.0,0,2015-08-20
5693.0,5693.0,5693.0,5693.0,0,2015-08-21
5618.0,5618.0,5618.0,5618.0,1000,2015-08-24
5618.0,5618.0,5618.0,5618.0,0,2015-08-25
6143.0,6143.0,6143.0,6143.0,100,2015-08-26
6143.0,6143.0,6143.0,6143.0,0,2015-08-27
6667.0,6667.0,6667.0,6667.0,100,2015-08-28
6667.0,6667.0,6667.0,6667.0,0,2015-08-31
6667.0,6667.0,6667.0,6667.0,0,2015-09-01
7191.0,7191.0,7191.0,7191.0,100,2015-09-03
7191.0,7191.0,7191.0,7191.0,0,2015-09-04
7191.0,7191.0,7191.0,7191.0,0,2015-09-07
7791.0,7791.0,7791.0,7791.0,100,2015-09-08
7791.0,7791.0,7791.0,7791.0,0,2015-09-09
7791.0,7791.0,7791.0,7791.0,0,2015-09-10
7791.0,7791.0,7791.0,7791.0,0,2015-09-11
7791.0,7791.0,7791.0,7791.0,0,2015-09-14
