open,high,low,close,volume,tradingDate
4903.0,5058.0,4976.0,4983.0,4700,2016-03-22
4914.0,4996.0,4950.0,4960.0,2200,2016-03-23
4995.0,5030.0,5006.0,5018.0,400,2016-03-24
4914.0,5130.0,4965.0,5007.0,2300,2016-03-25
4868.0,4868.0,4868.0,4868.0,100,2016-03-28
4868.0,4910.0,4741.0,4845.0,3700,2016-03-29
4845.0,4710.0,4521.0,4684.0,600,2016-03-30
4684.0,4684.0,4684.0,4684.0,3600,2016-03-31
4833.0,4789.0,4675.0,4730.0,1800,2016-04-01
4741.0,4735.0,4723.0,4730.0,700,2016-04-04
4845.0,4845.0,4845.0,4845.0,100,2016-04-05
4822.0,4822.0,4822.0,4822.0,500,2016-04-06
4903.0,4883.0,4826.0,4845.0,3400,2016-04-07
4845.0,4769.0,4655.0,4730.0,2400,2016-04-08
4741.0,4734.0,4357.0,4522.0,12368,2016-04-11
4522.0,4692.0,4497.0,4534.0,5400,2016-04-12
4557.0,4912.0,4675.0,4787.0,6100,2016-04-13
4787.0,5350.0,4869.0,5191.0,7700,2016-04-14
5076.0,5158.0,5066.0,5133.0,1000,2016-04-15
4707.0,4707.0,4707.0,4707.0,200,2016-04-19
4845.0,4930.0,4815.0,4914.0,7500,2016-04-20
5076.0,4931.0,4764.0,4926.0,1800,2016-04-21
4926.0,5330.0,5114.0,5133.0,16300,2016-04-22
5306.0,5461.0,5298.0,5364.0,7500,2016-04-25
5364.0,5496.0,5332.0,5364.0,4113,2016-04-26
5364.0,5364.0,5364.0,5364.0,37,2016-04-27
5353.0,5460.0,5319.0,5353.0,800,2016-04-28
5353.0,5342.0,5330.0,5341.0,1800,2016-04-29
5306.0,5293.0,5247.0,5260.0,4000,2016-05-04
5260.0,4908.0,4574.0,4903.0,2300,2016-05-05
5260.0,5372.0,5195.0,5237.0,600,2016-05-06
5076.0,5210.0,5139.0,5145.0,1500,2016-05-09
5145.0,5145.0,5145.0,5145.0,0,2016-05-10
5145.0,5145.0,5145.0,5145.0,1000,2016-05-11
5156.0,5286.0,5182.0,5214.0,4200,2016-05-12
5214.0,5436.0,5296.0,5353.0,6300,2016-05-13
5410.0,5387.0,5273.0,5341.0,3900,2016-05-16
5341.0,5341.0,5341.0,5341.0,0,2016-05-17
5306.0,5399.0,5341.0,5364.0,3500,2016-05-18
5376.0,5364.0,5353.0,5364.0,413,2016-05-19
5364.0,5410.0,5387.0,5387.0,1400,2016-05-20
5364.0,5466.0,5351.0,5422.0,5700,2016-05-23
5422.0,5378.0,5299.0,5364.0,4300,2016-05-24
5422.0,5422.0,5422.0,5422.0,2510,2016-05-25
5410.0,5440.0,5394.0,5422.0,7113,2016-05-26
5422.0,5519.0,5461.0,5479.0,8100,2016-05-27
5514.0,5514.0,5514.0,5514.0,2200,2016-05-30
5514.0,5497.0,5283.0,5433.0,17800,2016-05-31
5445.0,5558.0,5409.0,5514.0,3300,2016-06-01
5537.0,5653.0,5595.0,5595.0,5500,2016-06-02
5537.0,5653.0,5595.0,5595.0,2200,2016-06-03
5606.0,5562.0,5471.0,5537.0,6300,2016-06-06
5537.0,5479.0,5422.0,5479.0,2500,2016-06-07
5537.0,5616.0,5558.0,5595.0,3300,2016-06-08
5653.0,5621.0,5564.0,5595.0,1300,2016-06-09
5595.0,5775.0,5669.0,5699.0,5500,2016-06-10
5768.0,5826.0,5328.0,5779.0,11500,2016-06-13
5941.0,6105.0,5953.0,6033.0,10800,2016-06-14
6056.0,6442.0,6149.0,6345.0,25560,2016-06-15
6114.0,6485.0,6202.0,6299.0,6000,2016-06-16
6575.0,6935.0,6588.0,6921.0,60307,2016-06-17
7498.0,7404.0,6891.0,7037.0,14860,2016-06-20
7037.0,7046.0,6930.0,6968.0,20100,2016-06-21
6968.0,6927.0,6859.0,6910.0,26139,2016-06-22
6921.0,7230.0,6986.0,7118.0,38900,2016-06-23
7152.0,7344.0,6586.0,6921.0,16300,2016-06-24
6979.0,6916.0,6699.0,6829.0,12520,2016-06-27
6824.0,7056.0,6806.0,7021.0,5500,2016-06-28
7021.0,6937.0,6742.0,6842.0,11400,2016-06-29
6806.0,6716.0,6469.0,6555.0,9700,2016-06-30
6537.0,6702.0,6483.0,6555.0,16700,2016-07-01
6555.0,6768.0,6518.0,6716.0,13710,2016-07-04
6788.0,7570.0,6927.0,7379.0,44940,2016-07-05
7397.0,8280.0,7660.0,7898.0,13100,2016-07-06
7898.0,8238.0,7718.0,7970.0,4200,2016-07-07
7719.0,8127.0,7775.0,7845.0,5200,2016-07-08
7612.0,7756.0,7215.0,7648.0,21100,2016-07-11
7755.0,7713.0,7481.0,7522.0,9540,2016-07-12
7612.0,7729.0,7585.0,7665.0,3400,2016-07-13
7630.0,7526.0,7315.0,7451.0,1700,2016-07-14
7433.0,7755.0,7500.0,7612.0,11800,2016-07-15
7522.0,7593.0,7416.0,7558.0,4900,2016-07-18
7558.0,7823.0,7503.0,7701.0,8430,2016-07-19
7880.0,8094.0,7742.0,7880.0,7300,2016-07-20
7880.0,8375.0,7730.0,8042.0,11400,2016-07-21
7916.0,8190.0,7955.0,8077.0,6400,2016-07-22
8024.0,8571.0,8031.0,8239.0,25210,2016-07-25
8328.0,8204.0,7640.0,7773.0,9540,2016-07-26
7773.0,8326.0,7975.0,8059.0,2305,2016-07-27
8059.0,8059.0,8059.0,8059.0,0,2016-07-28
8059.0,8132.0,7951.0,8059.0,2530,2016-07-29
8059.0,8059.0,8059.0,8059.0,1300,2016-08-01
7880.0,8330.0,8015.0,8059.0,5100,2016-08-02
7791.0,8153.0,7970.0,7970.0,500,2016-08-03
7880.0,7880.0,7880.0,7880.0,200,2016-08-04
7701.0,8085.0,7865.0,7880.0,4410,2016-08-05
7612.0,7726.0,7367.0,7451.0,3800,2016-08-08
7701.0,7761.0,7400.0,7451.0,5100,2016-08-09
7522.0,7576.0,7486.0,7522.0,1100,2016-08-10
7343.0,7802.0,7527.0,7612.0,6600,2016-08-11
7379.0,7307.0,7183.0,7254.0,11800,2016-08-12
7254.0,7232.0,7142.0,7164.0,2200,2016-08-15
7164.0,7749.0,7375.0,7433.0,5900,2016-08-16
7146.0,7106.0,6860.0,7003.0,12425,2016-08-17
7003.0,6818.0,6627.0,6806.0,13005,2016-08-18
6573.0,7392.0,6799.0,7146.0,6250,2016-08-19
7164.0,7389.0,6873.0,7254.0,14810,2016-08-22
7522.0,7641.0,7142.0,7343.0,6050,2016-08-23
7254.0,7428.0,7247.0,7307.0,4600,2016-08-24
7522.0,7473.0,7039.0,7254.0,3835,2016-08-25
7325.0,7328.0,7203.0,7254.0,3250,2016-08-26
7164.0,7296.0,6990.0,7200.0,12900,2016-08-29
7200.0,7185.0,7149.0,7164.0,11325,2016-08-30
7164.0,7111.0,6987.0,7074.0,10500,2016-08-31
7057.0,7125.0,7018.0,7074.0,2800,2016-09-01
7003.0,7361.0,7123.0,7218.0,11700,2016-09-05
7128.0,7483.0,7091.0,7343.0,1565,2016-09-06
7236.0,7423.0,7261.0,7289.0,3140,2016-09-07
7182.0,7388.0,7224.0,7271.0,2100,2016-09-08
7379.0,7461.0,7189.0,7254.0,7450,2016-09-09
7325.0,7430.0,7249.0,7271.0,7800,2016-09-12
7271.0,7308.0,7218.0,7271.0,5120,2016-09-13
7271.0,7361.0,7252.0,7271.0,8930,2016-09-14
