open,high,low,close,volume,tradingDate
18100.0,18700.0,18000.0,18400.0,6693900,2015-06-24
18500.0,18600.0,18200.0,18400.0,1902310,2015-06-25
18400.0,18500.0,18200.0,18400.0,2006430,2015-06-26
18300.0,18900.0,18100.0,18700.0,4827640,2015-06-29
18600.0,19400.0,18500.0,19000.0,7098660,2015-06-30
19100.0,19200.0,18700.0,18900.0,1994850,2015-07-01
19100.0,19300.0,18900.0,19300.0,3586770,2015-07-02
19400.0,19400.0,18900.0,19100.0,2763810,2015-07-03
19300.0,19400.0,19000.0,19200.0,3125710,2015-07-06
18800.0,19000.0,18600.0,18700.0,5367520,2015-07-07
18700.0,18800.0,18300.0,18500.0,3813400,2015-07-08
18300.0,18500.0,18200.0,18500.0,2329280,2015-07-09
18600.0,18700.0,18300.0,18300.0,2237120,2015-07-10
18500.0,18800.0,18500.0,18600.0,2872810,2015-07-13
18800.0,18900.0,18500.0,18700.0,1711100,2015-07-14
18800.0,18800.0,18500.0,18500.0,1457440,2015-07-15
18400.0,18700.0,18400.0,18500.0,1547570,2015-07-16
18800.0,18800.0,18500.0,18700.0,1978950,2015-07-17
18800.0,18800.0,18400.0,18600.0,1685750,2015-07-20
18500.0,18600.0,18200.0,18300.0,1256350,2015-07-21
18300.0,18400.0,18200.0,18400.0,1786190,2015-07-22
18400.0,18400.0,18200.0,18300.0,1420950,2015-07-23
18200.0,18300.0,18000.0,18100.0,1701160,2015-07-24
18100.0,18300.0,17900.0,18100.0,2614400,2015-07-27
18100.0,18100.0,17900.0,18000.0,2034520,2015-07-28
17900.0,17900.0,17600.0,17600.0,2034140,2015-07-29
17500.0,17600.0,17200.0,17500.0,3772070,2015-07-30
17500.0,17600.0,17200.0,17300.0,1502130,2015-07-31
17100.0,17200.0,16700.0,16800.0,2569370,2015-08-03
16800.0,17000.0,16700.0,16800.0,1941440,2015-08-04
16800.0,17300.0,16800.0,17300.0,1681390,2015-08-05
17300.0,17300.0,17000.0,17000.0,775400,2015-08-06
17100.0,17100.0,16900.0,17100.0,521360,2015-08-07
17100.0,17100.0,16800.0,16800.0,1338180,2015-08-10
17000.0,17000.0,16700.0,16900.0,1662380,2015-08-11
16900.0,16900.0,16500.0,16600.0,1353560,2015-08-12
16400.0,16500.0,15800.0,16300.0,2747720,2015-08-13
16300.0,16300.0,16000.0,16200.0,1451830,2015-08-14
16400.0,16800.0,16300.0,16500.0,2913580,2015-08-17
16700.0,16700.0,16400.0,16500.0,958830,2015-08-18
16500.0,16500.0,16200.0,16400.0,760140,2015-08-19
16400.0,16400.0,15900.0,15900.0,1357750,2015-08-20
15600.0,15800.0,14900.0,15400.0,3676200,2015-08-21
15300.0,15300.0,14400.0,14400.0,2946110,2015-08-24
13500.0,14400.0,13500.0,14400.0,5273840,2015-08-25
14100.0,15000.0,14100.0,15000.0,2451150,2015-08-26
15200.0,15300.0,15000.0,15100.0,2030050,2015-08-27
15100.0,15200.0,14800.0,15100.0,1933020,2015-08-28
15000.0,15000.0,14600.0,14800.0,1666650,2015-08-31
14600.0,15000.0,14600.0,14800.0,931080,2015-09-01
14800.0,14800.0,14400.0,14400.0,1322770,2015-09-03
14500.0,14700.0,14400.0,14700.0,754370,2015-09-04
14600.0,14700.0,14500.0,14600.0,553020,2015-09-07
14500.0,14800.0,14400.0,14800.0,969660,2015-09-08
14900.0,15000.0,14700.0,14800.0,809430,2015-09-09
14600.0,14800.0,14600.0,14800.0,624230,2015-09-10
14700.0,14900.0,14700.0,14800.0,654530,2015-09-11
14800.0,15000.0,14700.0,14700.0,940300,2015-09-14
14700.0,14800.0,14600.0,14700.0,561480,2015-09-15
15000.0,15700.0,15000.0,15300.0,2887340,2015-09-16
15400.0,15600.0,15300.0,15300.0,1841940,2015-09-17
15500.0,15500.0,15300.0,15500.0,7403940,2015-09-18
15300.0,15400.0,15200.0,15200.0,994910,2015-09-21
15200.0,15800.0,15100.0,15400.0,3791930,2015-09-22
15300.0,15700.0,15300.0,15400.0,1719780,2015-09-23
15500.0,15600.0,15300.0,15400.0,949840,2015-09-24
15400.0,15400.0,15100.0,15100.0,1559310,2015-09-25
15200.0,15200.0,14700.0,14800.0,1785200,2015-09-28
14600.0,14800.0,14400.0,14800.0,1803300,2015-09-29
14800.0,14900.0,14700.0,14800.0,1226360,2015-09-30
14800.0,14800.0,14600.0,14700.0,987100,2015-10-01
