open,high,low,close,volume,tradingDate
5714.0,5714.0,5714.0,5714.0,0,2015-06-23
5714.0,5714.0,5714.0,5714.0,0,2015-06-24
5333.0,5333.0,5333.0,5333.0,70,2015-06-25
5143.0,5143.0,5143.0,5143.0,110,2015-06-26
5238.0,5238.0,4857.0,5143.0,6400,2015-06-29
5143.0,5429.0,5048.0,5429.0,23540,2015-06-30
5143.0,5714.0,5143.0,5714.0,60200,2015-07-01
5714.0,6095.0,5333.0,5810.0,39090,2015-07-02
5810.0,5810.0,5429.0,5810.0,12220,2015-07-03
5524.0,5714.0,5429.0,5714.0,4730,2015-07-06
5714.0,5714.0,5714.0,5714.0,0,2015-07-07
5905.0,5905.0,5333.0,5714.0,4030,2015-07-08
5714.0,5714.0,5714.0,5714.0,0,2015-07-09
5333.0,5524.0,5333.0,5524.0,150,2015-07-10
5524.0,5524.0,5524.0,5524.0,0,2015-07-13
5619.0,5714.0,5524.0,5714.0,3850,2015-07-14
5714.0,5714.0,5714.0,5714.0,30,2015-07-15
5714.0,5714.0,5714.0,5714.0,0,2015-07-16
6000.0,6000.0,6000.0,6000.0,50,2015-07-17
6191.0,6286.0,6000.0,6000.0,2120,2015-07-20
6191.0,6191.0,6191.0,6191.0,1000,2015-07-21
6381.0,6381.0,6381.0,6381.0,820,2015-07-22
6381.0,6381.0,6381.0,6381.0,0,2015-07-23
6476.0,6476.0,6476.0,6476.0,30,2015-07-24
6476.0,6476.0,6476.0,6476.0,0,2015-07-27
6476.0,6476.0,6476.0,6476.0,0,2015-07-28
6095.0,6095.0,6095.0,6095.0,11000,2015-07-29
6095.0,6095.0,6095.0,6095.0,0,2015-07-30
6095.0,6095.0,6095.0,6095.0,0,2015-07-31
6191.0,6191.0,6095.0,6095.0,60,2015-08-03
6095.0,6095.0,6095.0,6095.0,0,2015-08-04
6095.0,6095.0,6095.0,6095.0,0,2015-08-05
6095.0,6095.0,6095.0,6095.0,10,2015-08-06
6095.0,6095.0,6095.0,6095.0,0,2015-08-07
6095.0,6095.0,6095.0,6095.0,0,2015-08-10
6095.0,6095.0,6095.0,6095.0,0,2015-08-11
6095.0,6095.0,6095.0,6095.0,0,2015-08-12
6095.0,6095.0,6095.0,6095.0,0,2015-08-13
5714.0,6095.0,5714.0,6095.0,19920,2015-08-14
5714.0,5714.0,5714.0,5714.0,10000,2015-08-17
5714.0,5714.0,5714.0,5714.0,0,2015-08-18
5810.0,6000.0,5810.0,6000.0,230,2015-08-19
5619.0,5619.0,5619.0,5619.0,10,2015-08-20
5714.0,5905.0,5714.0,5905.0,200,2015-08-21
5905.0,5905.0,5905.0,5905.0,620,2015-08-24
5905.0,5905.0,5905.0,5905.0,50,2015-08-25
5810.0,5905.0,5810.0,5905.0,120,2015-08-26
5905.0,5905.0,5905.0,5905.0,0,2015-08-27
5905.0,5905.0,5905.0,5905.0,0,2015-08-28
5905.0,5905.0,5905.0,5905.0,0,2015-08-31
5905.0,5905.0,5905.0,5905.0,0,2015-09-01
5905.0,5905.0,5905.0,5905.0,0,2015-09-03
