index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,HPG,4,2024,14.1,1.5,11.1,,0.111,0.058,30.0,123.0,37.0,6.4,1879.0,17878.0,,,,,,0.509,,,1.0,1.2,0.5,-0.014,3536.0,0.127,0.105,0.081,0.7,0.4,3.4,2.1,2.0,11575.0,0.06,0.041,116.0,12.2,-0.509,0.7,0.9,0.105,0.9,,,,,,,,,1.0,,-0.004,0.025,,2025-01-01
2024-10-01,HPG,3,2024,13.8,1.5,11.1,,0.115,0.063,34.0,112.0,30.0,7.0,1905.0,17446.0,,,,,,0.528,,,1.1,1.2,0.6,0.091,3550.0,0.139,0.109,0.089,0.7,0.4,3.2,2.2,1.9,11847.0,0.076,0.05,117.0,10.6,-0.504,0.7,0.9,0.109,0.9,,,,,,,,,0.9,,0.05,0.028,,2024-10-01
2024-07-01,HPG,2,2024,16.2,1.7,11.3,,0.108,0.058,37.0,114.0,43.0,7.3,1745.0,16974.0,,,,,,0.526,,,1.1,1.1,0.6,0.2,3382.0,0.133,0.104,0.084,0.7,0.4,3.2,2.7,1.9,10916.0,0.12,0.075,108.0,9.8,-0.44,0.7,0.9,0.104,0.9,,,,,,,,,0.9,,0.046,0.029,,2024-07-01
2024-04-01,HPG,1,2024,18.9,1.7,12.7,,0.092,0.049,48.0,130.0,45.0,5.0,1455.0,16497.0,,,,,,0.523,,,1.1,1.2,0.6,0.362,3232.0,0.135,0.104,0.093,0.7,0.4,3.7,3.8,1.9,14718.0,0.118,0.071,133.0,7.6,-0.416,0.7,0.9,0.104,1.0,,,,,,,,,0.9,,0.143,0.027,,2024-04-01
2024-01-01,HPG,4,2023,23.8,1.6,13.0,,0.069,0.038,45.0,119.0,40.0,5.2,1068.0,16067.0,,,,,,0.547,,,1.2,1.2,0.7,2.654,2828.0,0.13,0.108,0.086,0.6,0.3,3.7,5.3,1.8,11203.0,0.119,0.074,123.0,8.1,-0.243,0.7,0.9,0.108,0.9,,,,,,,,,0.8,,0.527,0.03,,2024-01-01
2023-10-01,HPG,3,2023,81.7,1.5,19.6,,0.019,0.01,64.0,137.0,50.0,3.2,292.0,15601.0,,,,,,0.575,,,1.4,1.2,0.7,-1.98,1852.0,0.126,0.095,0.07,0.6,0.3,5.7,5.6,1.7,14365.0,0.097,0.06,151.0,5.7,-0.191,0.6,0.9,0.095,0.8,,,,,,,,,0.7,,0.17,0.021,,2023-10-01
2023-07-01,HPG,2,2023,-79.7,1.6,22.5,,-0.019,-0.01,67.0,147.0,87.0,2.3,-298.0,15287.0,,,,,,0.555,,,1.2,1.2,0.8,-3.874,1582.0,0.108,0.079,0.049,0.6,0.3,8.0,5.8,1.8,16219.0,0.135,0.098,127.0,5.4,-0.199,0.6,0.9,0.079,0.7,,,,,,,,,0.8,,-0.293,0.015,,2023-07-01
2023-04-01,HPG,1,2023,182.1,1.3,18.9,,0.007,0.004,67.0,117.0,57.0,0.9,103.0,15063.0,,,,,,0.549,,,1.2,1.3,0.8,-0.922,2238.0,0.063,0.035,0.015,0.6,0.3,5.2,4.9,1.8,17513.0,0.082,0.048,127.0,5.4,-0.211,0.7,0.7,0.035,0.6,,,,,,,,,0.8,,-0.421,0.004,,2023-04-01
2023-01-01,HPG,4,2022,12.3,1.1,9.0,,0.091,0.049,50.0,112.0,54.0,-2.1,1326.0,15009.0,,,,,,0.564,,,1.3,1.3,0.7,-0.526,3867.0,,,,0.6,0.3,2.9,4.2,1.8,18129.0,0.087,0.066,108.0,7.3,-0.256,0.8,,,1.1,,,,,,,,,0.8,,-0.338,-0.02,,2023-01-01
2022-10-01,HPG,3,2022,6.9,1.3,6.0,,0.197,0.1,55.0,123.0,52.0,0.1,2798.0,15315.0,,,,,,0.533,,,1.1,1.3,0.7,-0.404,5842.0,0.029,0.002,,0.7,0.4,2.1,4.2,1.9,24341.0,0.121,0.094,126.0,6.6,-0.265,0.9,,0.002,-18.2,,,,,,,,,0.9,,-0.36,-0.018,,2022-10-01
