index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,MBB,4,2024,6.2,1.2,,,0.221,0.022,,,,,3709.0,19182.0,0.041,0.327,0.016,0.922,0.032,0.104,0.151,0.317,0.1,,,0.061,,,,,,,,,9.6,,,,,,,,,,,0.539,0.385,0.713,0.688,1.088,0.655,0.011,0.324,8.6,0.014,,0.064,0.271,2025-01-01
2024-10-01,MBB,3,2024,6.4,1.2,,,0.22,0.023,,,,,3496.0,18029.0,0.044,0.18,0.022,0.688,0.037,0.107,0.157,0.296,0.1,,,0.001,,,,,,,,,9.4,,,,,,,,,,,0.563,0.46,0.708,0.682,1.119,0.633,0.015,0.331,8.4,0.015,,0.056,0.309,2024-10-01
2024-07-01,MBB,2,2024,5.5,1.1,,,0.234,0.024,,,,,3493.0,17077.0,0.044,0.255,0.016,1.017,0.038,0.105,0.155,0.318,0.1,,,0.056,,,,,,,,,9.5,,,,,,,,,,,0.545,0.432,0.709,0.682,1.089,0.651,0.011,0.331,8.5,0.014,,0.028,0.301,2024-07-01
2024-04-01,MBB,1,2024,6.5,1.3,,,0.227,0.024,,,,,3307.0,16607.0,0.047,0.246,0.025,0.801,0.044,0.113,0.165,0.292,0.1,,,-0.024,,,,,,,,,8.9,,,,,,,,,,,0.565,0.385,0.713,0.683,1.101,0.647,0.017,0.33,7.9,0.012,,0.048,0.278,2024-04-01
2024-01-01,MBB,4,2023,4.7,1.0,,,0.245,0.025,,,,,3388.0,15848.0,0.048,0.22,0.016,1.17,0.044,0.102,0.158,0.33,0.1,,,0.081,,,,,,,,,9.8,,,,,,,,,,,0.538,0.429,0.675,0.647,1.077,0.627,0.01,0.364,8.8,0.012,,0.054,0.327,2024-01-01
2023-10-01,MBB,3,2023,5.0,1.0,,,0.239,0.026,,,,,3134.0,15037.0,0.055,0.187,0.019,1.22,0.047,0.112,0.171,0.276,0.1,,,0.049,,,,,,,,,8.9,,,,,,,,,,,0.578,0.482,0.693,0.657,1.118,0.62,0.012,0.35,7.9,0.01,,0.066,0.258,2023-10-01
2023-07-01,MBB,2,2023,5.0,1.1,,,0.243,0.025,,,,,2987.0,14104.0,0.055,0.18,0.014,1.561,0.04,0.107,0.166,0.358,0.1,,,0.015,,,,,,,,,9.4,,,,,,,,,,,0.514,0.431,0.679,0.643,1.09,0.623,0.009,0.361,8.4,0.015,,0.015,0.247,2023-07-01
2023-04-01,MBB,1,2023,4.5,0.9,,,0.248,0.025,,,,,2943.0,13891.0,0.056,0.143,0.018,1.383,0.034,0.111,0.176,0.299,0.1,,,-0.107,,,,,,,,,9.0,,,,,,,,,,,0.56,0.436,0.67,0.633,1.064,0.63,0.011,0.372,8.0,0.014,,-0.074,0.158,2023-04-01
2023-01-01,MBB,4,2022,4.3,0.9,,,0.258,0.026,,,,,3294.0,15003.0,0.057,0.181,0.011,2.38,0.029,0.109,0.173,0.309,0.1,,,-0.005,,,,,,,,,9.2,,,,,,,,,,,0.548,0.306,0.672,0.632,1.038,0.647,0.007,0.371,8.2,0.012,,0.049,0.267,2023-01-01
2022-10-01,MBB,3,2022,5.0,1.2,,,0.273,0.029,,,,,3312.0,14305.0,0.058,0.177,0.01,2.077,0.028,0.116,0.178,0.339,0.1,,,0.118,,,,,,,,,8.7,,,,,,,,,,,0.528,0.458,0.692,0.649,1.13,0.612,0.007,0.349,7.7,0.012,,0.071,0.267,2022-10-01
2022-07-01,MBB,2,2022,5.6,1.3,,,0.26,0.027,,,,,2962.0,13362.0,0.055,0.201,0.012,2.214,0.026,0.108,0.171,0.344,0.1,,,0.148,,,,,,,,,9.3,,,,,,,,,,,0.525,0.427,0.674,0.631,1.047,0.644,0.008,0.366,8.3,0.006,,0.057,0.255,2022-07-01
2022-04-01,MBB,1,2022,8.8,1.8,,,0.237,0.024,,,,,2580.0,12638.0,0.052,0.279,0.01,2.501,0.026,0.103,0.161,0.309,0.1,,,0.059,,,,,,,,,9.7,,,,,,,,,,,0.552,0.406,0.678,0.64,1.065,0.637,0.006,0.363,8.7,0.009,,0.055,0.283,2022-04-01
2022-01-01,MBB,4,2021,9.9,2.0,,,0.236,0.023,,,,,2435.0,11984.0,0.05,0.291,0.009,2.68,0.027,0.103,0.172,0.342,0.1,,,0.144,,,,,,,,,9.7,,,,,,,,,,,0.525,0.366,0.643,0.599,0.945,0.68,0.005,0.394,8.7,0.011,,0.062,0.219,2022-01-01
2021-10-01,MBB,3,2021,10.9,2.1,,,0.217,0.023,,,,,2129.0,11286.0,0.054,0.251,0.009,2.328,0.03,0.106,0.175,0.348,0.1,,,0.064,,,,,,,,,9.4,,,,,,,,,,,0.523,0.359,0.651,0.606,0.978,0.665,0.006,0.385,8.4,0.018,,0.052,0.252,2021-10-01
2021-07-01,MBB,2,2021,13.4,2.5,,,0.215,0.022,,,,,2001.0,10727.0,0.053,0.265,0.008,2.365,0.031,0.107,0.169,0.346,0.1,,,0.033,,,,,,,,,9.4,,,,,,,,,,,0.524,0.306,0.68,0.633,0.964,0.706,0.005,0.353,8.4,0.018,,0.041,0.267,2021-07-01
2021-04-01,MBB,1,2021,9.0,1.7,,,0.216,0.022,,,,,1937.0,10303.0,0.05,0.353,0.013,1.274,0.032,0.105,0.166,0.305,0.1,,,0.063,,,,,,,,,9.5,,,,,,,,,,,0.556,0.399,0.685,0.634,0.988,0.694,0.008,0.344,8.5,0.015,,-0.068,0.307,2021-04-01
2021-01-01,MBB,4,2020,7.8,1.3,,,0.192,0.018,,,,,1822.0,11049.0,0.047,0.249,0.011,1.341,0.033,0.101,0.168,0.419,0.1,,,0.007,,,,,,,,,9.9,,,,,,,,,,,0.457,0.261,0.645,0.603,0.959,0.673,0.007,0.387,8.9,0.018,,0.038,0.192,2021-01-01
2020-10-01,MBB,3,2020,5.9,1.0,,,0.2,0.02,,,,,1808.0,10642.0,0.05,0.233,0.015,1.189,0.037,0.113,0.18,0.421,0.1,,,0.023,,,,,,,,,8.9,,,,,,,,,,,0.465,0.36,0.675,0.629,0.998,0.676,0.009,0.362,7.9,0.017,,0.054,0.118,2020-10-01
2020-07-01,MBB,2,2020,5.0,0.9,,,0.207,0.019,,,,,1768.0,10101.0,0.048,0.297,0.014,1.21,0.038,0.109,0.175,0.37,0.1,,,0.045,,,,,,,,,9.2,,,,,,,,,,,0.515,0.364,0.661,0.62,1.016,0.651,0.008,0.376,8.2,0.018,,0.041,0.094,2020-07-01
2020-04-01,MBB,1,2020,4.3,0.7,,,0.201,0.019,,,,,1692.0,9700.0,0.05,0.259,0.016,0.976,0.04,0.108,0.177,0.323,0.1,,,-0.182,,,,,,,,,9.2,,,,,,,,,,,0.549,0.281,0.649,0.61,1.03,0.63,0.01,0.388,8.2,0.022,,-0.081,0.082,2020-04-01
2020-01-01,MBB,4,2019,6.5,1.3,,,0.221,0.02,,,,,2070.0,10556.0,0.049,0.27,0.012,1.105,0.04,0.097,0.159,0.457,0.1,,,0.066,,,,,,,,,10.3,,,,,,,,,,,0.432,0.288,0.645,0.608,0.918,0.702,0.007,0.388,9.3,0.021,,0.058,0.166,2020-01-01
2019-10-01,MBB,3,2019,7.6,1.5,,,0.218,0.02,,,,,1943.0,9973.0,0.049,0.278,0.015,1.027,0.039,0.095,0.157,0.361,0.1,,,0.06,,,,,,,,,10.5,,,,,,,,,,,0.515,0.348,0.646,0.604,0.945,0.683,0.009,0.384,9.5,0.018,,0.061,0.172,2019-10-01
2019-07-01,MBB,2,2019,6.8,1.3,,,0.218,0.019,,,,,1833.0,9402.0,0.047,0.286,0.013,0.976,0.036,0.088,0.149,0.375,0.1,,,0.072,,,,,,,,,11.3,,,,,,,,,,,0.51,0.325,0.631,0.594,0.922,0.684,0.007,0.396,10.3,0.016,,-0.017,0.166,2019-07-01
2019-04-01,MBB,1,2019,7.6,1.4,,,0.202,0.018,,,,,1709.0,9562.0,0.047,0.242,0.014,0.965,0.036,0.094,0.158,0.379,0.1,,,0.051,,,,,,,,,10.6,,,,,,,,,,,0.495,0.354,0.64,0.598,0.946,0.676,0.008,0.388,9.6,0.013,,0.057,0.183,2019-04-01
2019-01-01,MBB,4,2018,6.9,1.2,,,0.202,0.018,,,,,1627.0,9044.0,0.045,0.273,0.013,1.132,0.035,0.094,0.159,0.563,0.1,,,0.216,,,,,,,,,10.6,,,,,,,,,,,0.347,0.243,0.628,0.592,0.895,0.702,0.008,0.403,9.6,0.01,,0.029,0.166,2019-01-01
2018-10-01,MBB,3,2018,10.0,1.5,,,0.173,0.016,,,,,1338.0,8788.0,0.046,0.243,0.016,1.06,0.036,0.097,0.162,0.41,0.1,,,0.126,,,,,,,,,10.4,,,,,,,,,,,0.475,0.367,0.638,0.596,0.881,0.725,0.009,0.392,9.4,0.012,,0.06,0.162,2018-10-01
2018-07-01,MBB,2,2018,10.8,1.5,,,0.161,0.015,,,,,1188.0,8292.0,0.045,0.269,0.013,1.066,0.036,0.094,0.153,0.402,0.1,,,0.091,,,,,,,,,10.6,,,,,,,,,,,0.467,0.311,0.652,0.615,0.872,0.747,0.008,0.38,9.6,0.016,,0.01,0.186,2018-07-01
2018-04-01,MBB,1,2018,15.5,2.1,,,0.151,0.015,,,,,1089.0,8212.0,0.046,0.222,0.014,0.91,0.036,0.098,0.16,0.383,0.1,,,0.191,,,,,,,,,10.2,,,,,,,,,,,0.498,0.366,0.671,0.612,0.853,0.786,0.009,0.352,9.2,0.017,,0.048,0.28,2018-04-01
2018-01-01,MBB,4,2017,13.3,1.5,,,0.129,0.012,,,,,915.0,7834.0,0.041,0.158,0.012,0.973,0.035,0.094,0.161,0.499,0.1,,,-0.077,,,,,,,,,10.6,,,,,,,,,,,0.243,0.077,0.622,0.587,0.837,0.744,0.007,0.41,9.6,0.019,,0.04,0.222,2018-01-01
2017-10-01,MBB,3,2017,10.5,1.4,,,0.144,0.014,,,,,991.0,7533.0,0.041,0.219,0.013,0.87,0.036,0.097,0.161,0.424,0.1,,,0.132,,,,,,,,,10.3,,,,,,,,,,,0.466,0.329,0.646,0.604,0.833,0.775,0.008,0.384,9.3,0.019,,0.042,0.211,2017-10-01
2017-07-01,MBB,2,2017,11.6,1.4,,,0.132,0.013,,,,,875.0,7227.0,0.039,0.215,0.013,1.029,0.036,0.099,0.158,0.38,0.1,,,0.091,,,,,,,,,10.1,,,,,,,,,,,0.486,0.318,0.666,0.625,0.849,0.784,0.008,0.363,9.1,0.016,,0.038,0.22,2017-07-01
2017-04-01,MBB,1,2017,8.7,1.0,,,0.125,0.013,,,,,802.0,6962.0,0.038,0.171,0.013,1.005,0.038,0.105,0.174,0.417,0.1,,,0.065,,,,,,,,,9.5,,,,,,,,,,,0.466,0.307,0.643,0.605,0.83,0.774,0.008,0.388,8.5,0.018,,-0.011,0.217,2017-04-01
2017-01-01,MBB,4,2016,8.1,0.9,,,0.119,0.012,,,,,753.0,7037.0,0.035,0.253,0.013,1.032,0.037,0.104,0.176,0.422,0.1,,,0.051,,,,,,,,,9.6,,,,,,,,,,,0.429,0.21,0.624,0.588,0.774,0.806,0.008,0.407,8.6,0.014,,0.033,0.242,2017-01-01
2016-10-01,MBB,3,2016,8.6,0.9,,,0.116,0.012,,,,,717.0,6811.0,0.035,0.187,0.013,1.169,0.037,0.107,0.177,0.422,0.1,,,0.06,,,,,,,,,9.3,,,,,,,,,,,0.458,0.288,0.642,0.607,0.779,0.823,0.008,0.397,8.3,0.008,,0.045,0.28,2016-10-01
2016-07-01,MBB,2,2016,9.2,1.0,,,0.122,0.012,,,,,676.0,6516.0,0.033,0.16,0.013,1.089,0.034,0.103,0.174,0.401,0.1,,,-0.008,,,,,,,,,9.7,,,,,,,,,,,0.49,0.363,0.625,0.592,0.743,0.841,0.008,0.412,8.7,0.01,,0.052,0.277,2016-07-01
2016-04-01,MBB,1,2016,8.7,1.0,,,0.127,0.012,,,,,681.0,6195.0,0.035,0.135,0.016,1.076,0.034,0.102,0.188,0.451,0.1,,,0.034,,,,,,,,,9.8,,,,,,,,,,,0.44,0.346,0.576,0.544,0.689,0.837,0.009,0.463,8.7,0.015,,0.036,0.243,2016-04-01
2016-01-01,MBB,4,2015,9.2,1.0,,,0.127,0.012,,,,,659.0,5979.0,0.037,0.146,0.016,1.014,0.034,0.102,0.186,0.511,0.1,,,-0.033,,,,,,,,,9.8,,,,,,,,,,,0.365,0.226,0.585,0.549,0.668,0.875,0.009,0.454,8.8,0.023,,0.02,0.207,2016-01-01
2015-10-01,MBB,3,2015,9.1,1.1,,,0.132,0.013,,,,,681.0,5861.0,0.038,0.221,0.017,0.904,0.037,0.106,0.195,0.394,0.1,,,-0.006,,,,,,,,,9.4,,,,,,,,,,,0.478,0.28,0.581,0.547,0.651,0.891,0.009,0.463,8.4,0.027,,0.247,0.231,2015-10-01
2015-07-01,MBB,2,2015,8.6,1.3,,,0.152,0.013,,,,,685.0,4702.0,0.038,0.172,0.02,0.801,0.037,0.087,0.16,0.361,0.1,,,0.05,,,,,,,,,11.5,,,,,,,,,,,0.507,0.359,0.575,0.542,0.648,0.887,0.011,0.461,10.5,0.022,,0.037,0.172,2015-07-01
2015-04-01,MBB,1,2015,8.2,1.2,,,0.15,0.013,,,,,653.0,4536.0,0.04,0.123,0.026,0.838,0.038,0.087,0.171,0.316,0.1,,,-0.003,,,,,,,,,11.5,,,,,,,,,,,0.532,0.272,0.541,0.507,0.616,0.88,0.013,0.495,10.5,0.024,,0.035,0.136,2015-04-01
2015-01-01,MBB,4,2014,,,,,0.156,0.013,,,,,655.0,4383.0,0.037,0.232,0.028,0.861,0.04,0.083,0.165,0.404,0.1,,,0.06,,,,,,,,,12.1,,,,,,,,,,,0.466,0.273,0.537,0.502,0.6,0.895,0.014,0.499,11.1,0.016,,-0.015,0.146,2015-01-01
2014-10-01,MBB,3,2014,,,,,0.147,0.013,,,,,618.0,4448.0,0.039,0.243,0.031,0.833,0.041,0.089,0.182,0.382,0.1,,,0.04,,,,,,,,,11.2,,,,,,,,,,,0.495,0.281,0.533,0.49,0.576,0.926,0.015,0.499,10.2,0.015,,0.034,0.142,2014-10-01
2014-07-01,MBB,2,2014,,,,,0.146,0.012,,,,,594.0,4302.0,0.037,0.163,0.031,0.622,0.041,0.086,0.172,0.354,0.1,,,-0.011,,,,,,,,,11.6,,,,,,,,,,,0.508,0.31,0.542,0.501,0.6,0.903,0.015,0.489,10.6,0.02,,0.033,0.186,2014-07-01
2014-04-01,MBB,1,2014,,,,,0.152,0.013,,,,,601.0,4166.0,0.036,0.217,0.027,0.864,0.044,0.086,0.179,0.358,0.1,,,0.002,,,,,,,,,11.6,,,,,,,,,,,0.504,0.347,0.518,0.482,0.607,0.853,0.013,0.518,10.6,0.018,,0.04,0.195,2014-04-01
2014-01-01,MBB,4,2013,,,,,0.162,0.013,,,,,600.0,4007.0,0.037,-0.039,0.024,0.902,0.047,0.084,0.173,0.439,0.1,,,0.06,,,,,,,,,11.9,,,,,,,,,,,0.48,0.305,0.527,0.486,0.645,0.818,0.012,0.503,10.9,0.016,,0.011,0.178,2014-01-01
2013-10-01,MBB,3,2013,,,,,0.149,0.013,,,,,566.0,3961.0,0.043,0.362,0.026,0.878,0.059,0.088,0.185,0.338,0.1,,,-0.053,,,,,,,,,11.4,,,,,,,,,,,0.448,0.206,0.526,0.475,0.595,0.883,0.012,0.498,10.3,0.03,,0.038,0.248,2013-10-01
2013-07-01,MBB,2,2013,,,,,0.165,0.014,,,,,597.0,3816.0,0.044,0.237,0.024,0.788,0.057,0.083,0.181,0.329,0.1,,,0.002,,,,,,,,,12.1,,,,,,,,,,,0.506,0.357,0.492,0.458,0.587,0.838,0.011,0.538,11.0,0.025,,0.022,0.217,2013-07-01
2013-04-01,MBB,1,2013,,,,,0.166,0.014,,,,,596.0,3732.0,0.045,0.152,0.024,0.954,0.062,0.083,0.191,0.334,0.1,,,-0.025,,,,,,,,,12.1,,,,,,,,,,,0.502,0.34,0.462,0.432,0.592,0.78,0.01,0.574,11.0,0.026,,0.096,0.201,2013-04-01
2013-01-01,MBB,4,2012,,,,,0.195,0.015,,,,,611.0,3404.0,0.045,0.251,0.018,0.957,0.065,0.073,0.173,0.393,0.1,,,-0.172,,,,,,,,,13.7,,,,,,,,,,,0.451,0.114,0.452,0.424,0.633,0.715,0.008,0.574,12.6,0.027,,-0.058,0.261,2013-01-01
2012-10-01,MBB,3,2012,,,,,0.234,0.021,,,,,738.0,3615.0,0.053,0.09,0.02,1.042,0.08,0.093,0.211,0.352,0.1,,,0.042,,,,,,,,,10.8,,,,,,,,,,,0.489,0.349,0.477,0.44,0.646,0.738,0.009,0.556,9.7,0.012,,0.049,0.158,2012-10-01
2012-07-01,MBB,2,2012,,,,,0.237,0.02,,,,,708.0,3446.0,0.049,0.153,0.029,0.591,0.082,0.086,0.199,0.338,0.1,,,0.158,,,,,,,,,11.6,,,,,,,,,,,0.497,0.399,0.475,0.434,0.654,0.726,0.013,0.551,10.5,0.015,,-0.007,0.21,2012-07-01
