index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,HDG,4,2024,16.2,1.5,8.8,,0.093,0.04,181.0,309.0,24.0,4.1,1713.0,18816.0,,,,,,0.454,,,1.2,1.7,1.3,-0.19,5456.0,0.731,0.43,0.203,0.6,0.4,2.9,0.1,2.2,1436.0,0.044,0.036,466.0,2.0,-0.003,0.2,0.7,0.43,0.7,,,,,,,,,0.8,,-0.107,0.023,,2025-01-01
2024-10-01,HDG,3,2024,13.2,1.5,7.7,,0.12,0.05,154.0,298.0,23.0,3.1,2116.0,18395.0,,,,,,0.443,,,1.2,1.7,1.3,0.081,6108.0,0.593,0.517,0.243,0.7,0.4,2.7,0.1,2.3,1362.0,0.038,0.032,430.0,2.4,-0.007,0.2,0.7,0.517,0.7,,,,,,,,,0.8,,-0.111,0.025,,2024-10-01
2024-07-01,HDG,2,2024,14.4,1.6,8.0,,0.113,0.046,145.0,317.0,25.0,2.6,1958.0,17950.0,,,,,,0.43,,,1.1,1.6,1.2,0.045,6869.0,0.478,0.38,0.116,0.7,0.4,2.9,0.1,2.3,1225.0,0.064,0.053,436.0,2.5,-0.002,0.2,0.5,0.38,0.6,,,,,,,,,0.9,,-0.014,-0.016,,2024-07-01
2024-04-01,HDG,1,2024,14.0,1.4,8.1,,0.107,0.043,157.0,313.0,28.0,4.3,1873.0,18250.0,,,,,,0.43,,,1.1,1.7,1.2,-0.114,6967.0,0.517,0.477,0.261,0.7,0.4,2.9,0.1,2.3,1369.0,0.077,0.061,443.0,2.3,-0.009,0.2,0.7,0.477,0.8,,,,,,,,,0.9,,-0.059,0.022,,2024-04-01
2024-01-01,HDG,4,2023,11.7,1.4,7.3,,0.123,0.047,118.0,376.0,57.0,4.8,2115.0,17849.0,,,,,,0.411,,,1.0,1.5,1.1,0.061,7403.0,0.68,0.621,0.335,0.7,0.4,2.8,0.1,2.4,1266.0,0.034,0.03,438.0,3.1,-0.01,0.2,0.7,0.621,0.8,,,,,,,,,1.0,,-0.012,0.049,,2024-01-01
2023-10-01,HDG,3,2023,12.6,1.5,7.1,,0.122,0.044,100.0,334.0,58.0,1.9,1994.0,17023.0,,,,,,0.394,,,0.9,1.4,1.0,-0.199,7496.0,0.533,0.488,0.184,0.8,0.4,3.0,0.1,2.5,1028.0,0.048,0.042,376.0,3.6,-0.002,0.2,0.8,0.488,0.5,,,,,,,,,1.1,,-0.265,0.017,,2023-10-01
2023-07-01,HDG,2,2023,11.1,1.7,6.4,,0.16,0.056,59.0,306.0,46.0,1.9,2490.0,16736.0,,,,,,0.391,,,0.9,1.4,0.9,-0.29,10202.0,0.512,0.395,0.059,0.8,0.4,2.7,0.1,2.6,928.0,0.029,0.025,319.0,6.2,0.002,0.2,0.4,0.395,0.4,,,,,,,,,1.1,,-0.148,0.004,,2023-07-01
2023-04-01,HDG,1,2023,6.2,1.3,6.3,,0.231,0.077,48.0,304.0,64.0,4.1,3507.0,16667.0,,,,,,0.38,,,0.9,1.4,1.0,0.052,11980.0,0.602,0.564,0.317,0.8,0.4,2.4,0.1,2.6,1022.0,0.063,0.043,288.0,7.7,-0.007,0.3,0.8,0.564,0.7,,,,,,,,,1.1,,0.027,0.011,,2023-04-01
2023-01-01,HDG,4,2022,6.7,1.4,6.2,,0.227,0.072,60.0,349.0,62.0,4.1,3333.0,16481.0,,,,,,0.361,,,0.8,1.2,0.8,-0.195,11667.0,0.534,0.487,0.216,0.9,0.4,2.6,0.2,2.8,600.0,0.052,0.042,347.0,6.1,-0.01,0.2,0.7,0.487,0.7,,,,,,,,,1.3,,-0.166,0.047,,2023-01-01
2022-10-01,HDG,3,2022,7.0,1.9,5.5,,0.306,0.089,6.0,380.0,149.0,3.5,4141.0,15748.0,,,,,,0.334,,,0.7,1.2,0.8,0.016,13992.0,0.605,0.532,0.3,1.0,0.4,2.3,0.2,3.0,711.0,0.029,0.023,237.0,56.9,-0.163,0.2,0.7,0.532,0.8,,,,,,,,,1.5,,-0.081,0.096,,2022-10-01
2022-07-01,HDG,2,2022,8.3,2.3,5.5,,0.338,0.09,-39.0,409.0,188.0,4.9,4075.0,14363.0,,,,,,0.309,,,0.6,1.1,0.7,0.354,15222.0,0.68,0.654,0.389,1.1,0.4,2.5,0.2,3.2,222.0,0.046,0.039,183.0,,-0.252,0.2,0.7,0.654,0.9,,,,,,,,,1.6,,0.253,0.051,,2022-07-01
2022-04-01,HDG,1,2022,13.9,3.1,9.5,,0.255,0.067,24.0,492.0,124.0,3.5,3009.0,13661.0,,,,,,0.287,,,0.6,1.0,0.6,-0.156,12148.0,0.679,0.616,0.357,1.2,0.4,3.2,0.2,3.5,-2.0,0.051,0.023,392.0,15.4,-0.241,0.2,0.8,0.616,0.8,,,,,,,,,1.8,,-0.065,-0.036,,2022-04-01
2022-01-01,HDG,4,2021,12.3,3.1,8.2,,0.29,0.073,41.0,347.0,127.0,6.8,3564.0,14173.0,,,,,,0.271,,,0.5,1.2,0.8,0.409,12986.0,0.686,0.621,0.375,1.4,0.5,3.1,0.1,3.7,601.0,0.04,0.018,261.0,8.9,-0.319,0.3,0.7,0.621,0.8,,,,,,,,,2.0,,0.091,0.136,,2022-01-01
2021-10-01,HDG,3,2021,15.7,3.2,10.2,,0.228,0.054,-10.0,325.0,259.0,4.7,2530.0,12471.0,,,,,,0.25,,,0.5,0.9,0.6,0.149,11901.0,0.653,0.591,0.361,1.4,0.4,3.4,0.1,4.0,-574.0,0.103,0.04,56.0,,-0.378,0.3,0.8,0.591,0.8,,,,,,,,,2.2,,0.009,0.163,,2021-10-01
2021-07-01,HDG,2,2021,13.6,2.8,9.9,,0.22,0.047,-58.0,318.0,315.0,1.7,2202.0,10725.0,,,,,,0.22,,,0.4,0.8,0.5,-0.392,11792.0,0.621,0.35,0.04,1.5,0.4,3.5,0.2,4.5,-999.0,0.096,0.038,-55.0,,-0.445,0.3,0.3,0.35,0.4,,,,,,,,,2.5,,-0.327,-0.018,,2021-07-01
2021-04-01,HDG,1,2021,8.2,2.7,5.8,,0.374,0.078,18.0,270.0,152.0,6.6,3624.0,10920.0,,,,,,0.238,,,0.4,1.1,0.7,-0.084,17512.0,0.466,0.427,0.238,1.5,0.5,2.7,0.1,4.2,415.0,0.114,0.074,136.0,20.7,-0.527,0.4,0.7,0.427,0.9,,,,,,,,,2.2,,0.101,-0.159,,2021-04-01
2021-01-01,HDG,4,2020,6.6,2.0,6.1,,0.351,0.071,34.0,301.0,142.0,4.0,3958.0,12983.0,,,,,,0.227,,,0.4,1.1,0.6,0.007,15912.0,0.516,0.449,0.175,1.6,0.5,2.9,0.1,4.4,263.0,0.105,0.072,193.0,10.8,-0.526,0.4,0.5,0.449,0.7,,,,,,,,,2.4,,0.112,0.067,,2021-01-01
2020-10-01,HDG,3,2020,4.2,1.4,6.4,,0.367,0.072,35.0,311.0,95.0,5.1,3931.0,12165.0,,,,,,0.218,,,0.4,1.1,0.6,-0.103,14304.0,0.423,0.354,0.153,1.7,0.5,3.0,0.1,4.6,366.0,0.079,0.057,251.0,10.4,-0.48,0.4,0.5,0.354,0.8,,,,,,,,,2.5,,-0.057,0.048,,2020-10-01
2020-07-01,HDG,2,2020,2.9,1.1,4.9,,0.44,0.079,11.0,314.0,99.0,7.2,4381.0,11606.0,,,,,,0.208,,,0.4,1.0,0.5,0.406,15174.0,0.409,0.391,0.238,1.6,0.4,2.8,0.2,4.8,-211.0,0.11,0.117,225.0,34.0,-0.542,0.4,0.7,0.391,0.9,,,,,,,,,2.6,,-0.054,0.095,,2020-07-01
2020-04-01,HDG,1,2020,2.7,0.8,5.2,,0.329,0.057,118.0,449.0,110.0,4.8,3117.0,10602.0,,,,,,0.182,,,0.3,1.0,0.5,-0.276,16035.0,0.391,0.341,0.168,1.8,0.4,3.0,0.3,5.5,93.0,0.185,0.239,457.0,3.1,-0.801,0.3,0.6,0.341,0.8,,,,,,,,,3.2,,0.009,-0.109,,2020-04-01
2020-01-01,HDG,4,2019,5.2,1.9,5.0,,0.414,0.07,63.0,488.0,106.0,5.3,4305.0,11903.0,,,,,,0.174,,,0.3,1.1,0.5,-0.243,15887.0,0.346,0.281,0.163,1.8,0.4,2.5,0.2,5.7,659.0,0.128,0.142,444.0,5.8,-0.795,0.4,1.5,0.281,0.9,,,,,,,,,3.2,,-0.163,0.034,,2020-01-01
2019-10-01,HDG,3,2019,4.5,2.2,4.5,,0.603,0.095,30.0,477.0,72.0,5.2,5685.0,11514.0,,,,,,0.173,,,0.3,1.1,0.5,0.138,18972.0,0.39,0.345,0.193,1.6,0.4,1.8,0.2,5.8,603.0,0.132,0.12,435.0,12.1,-0.825,0.4,1.5,0.345,0.8,,,,,,,,,3.1,,0.063,0.111,,2019-10-01
2019-07-01,HDG,2,2019,4.9,2.3,5.5,,0.595,0.085,34.0,517.0,68.0,7.5,4994.0,10362.0,,,,,,0.151,,,0.3,1.1,0.5,0.147,17843.0,0.465,0.402,0.149,1.8,0.4,2.2,0.3,6.6,531.0,0.322,0.232,482.0,10.7,-0.76,0.4,2.2,0.402,0.8,,,,,,,,,3.5,,0.122,-0.003,,2019-07-01
2019-04-01,HDG,1,2019,5.5,2.3,6.6,,0.52,0.08,35.0,542.0,51.0,8.2,4353.0,10397.0,,,,,,0.164,,,0.3,1.8,0.7,0.173,15898.0,0.471,0.404,0.294,1.4,0.3,2.3,0.3,6.1,2820.0,0.182,0.124,526.0,10.6,-0.549,0.4,1.2,0.404,0.9,,,,,,,,,3.2,,0.324,-0.025,,2019-04-01
2019-01-01,HDG,4,2018,5.4,1.9,6.2,,0.4,0.063,74.0,614.0,57.0,15.8,3712.0,10664.0,,,,,,0.16,,,0.3,3.0,1.3,0.536,12010.0,0.421,0.368,0.252,1.0,0.2,2.2,0.6,6.2,4503.0,0.248,0.174,632.0,4.9,-0.41,0.3,1.5,0.368,1.0,,,,,,,,,3.2,,0.537,0.213,,2019-01-01
2018-10-01,HDG,3,2018,9.1,2.5,9.2,,0.315,0.044,48.0,735.0,44.0,9.0,2416.0,8792.0,,,,,,0.139,,,0.3,4.2,1.5,0.354,7815.0,0.297,0.237,0.148,1.0,0.2,3.1,0.2,7.2,4779.0,0.289,0.191,739.0,7.7,-0.666,0.3,1.4,0.237,0.9,,,,,,,,,3.4,,0.142,0.139,,2018-10-01
2018-07-01,HDG,2,2018,9.0,2.1,17.4,,0.249,0.033,50.0,792.0,49.0,1.5,1784.0,7717.0,,,,,,0.131,,,0.3,1.9,0.7,0.174,6841.0,0.271,0.079,0.044,1.0,0.2,4.5,0.2,7.6,2741.0,0.18,0.157,793.0,7.3,-0.592,0.3,2.2,0.079,1.2,,,,,,,,,3.4,,-0.01,0.011,,2018-07-01
2018-04-01,HDG,1,2018,15.0,3.0,8.0,,0.207,0.03,73.0,679.0,43.0,2.2,1520.0,7631.0,,,,,,0.14,,,0.3,3.9,1.4,0.075,6913.0,0.431,0.206,0.079,1.0,0.2,4.3,0.2,7.1,3657.0,0.178,0.141,709.0,5.0,-0.629,0.3,2.1,0.206,0.8,,,,,,,,,3.3,,0.018,-0.032,,2018-04-01
2018-01-01,HDG,4,2017,11.2,2.0,8.5,,0.195,0.031,62.0,653.0,60.0,25.6,1414.0,7883.0,,,,,,0.153,,,0.3,3.4,1.3,0.443,6793.0,0.353,0.252,0.208,0.9,0.2,4.3,0.2,6.5,3433.0,0.344,0.237,655.0,5.9,-0.516,0.3,1.2,0.252,0.9,,,,,,,,,3.0,,0.318,0.201,,2018-01-01
2017-10-01,HDG,3,2017,16.2,2.4,11.5,,0.155,0.024,45.0,596.0,34.0,1.0,980.0,6562.0,,,,,,0.142,,,0.3,1.9,0.7,0.001,5154.0,0.203,0.075,-0.002,1.0,0.2,5.4,0.1,7.0,2136.0,0.224,0.13,607.0,8.2,-0.563,0.3,-11.0,0.075,0.3,,,,,,,,,3.1,,-0.183,-0.004,,2017-10-01
2017-07-01,HDG,2,2017,14.1,2.1,7.9,,0.157,0.024,41.0,548.0,37.0,0.9,979.0,6588.0,,,,,,0.136,,,0.3,2.2,1.0,-0.312,6306.0,0.34,0.057,-0.042,1.4,0.3,5.5,0.2,7.3,2840.0,0.709,0.547,552.0,8.9,-0.58,0.4,-0.6,0.057,0.5,,,,,,,,,3.3,,-0.027,-0.071,,2017-07-01
2017-04-01,HDG,1,2017,9.2,1.9,8.3,,0.217,0.044,69.0,511.0,27.0,1.1,1423.0,7093.0,,,,,,0.152,,,0.3,1.7,0.8,-0.011,6478.0,0.499,0.263,0.003,1.4,0.3,3.6,0.2,6.6,2119.0,0.534,0.424,553.0,5.3,-1.128,0.4,13.0,0.263,0.2,,,,,,,,,3.1,,0.147,0.071,,2017-04-01
2017-01-01,HDG,4,2016,7.4,1.6,10.1,,0.227,0.049,65.0,435.0,31.0,6.0,1439.0,6625.0,,,,,,0.166,,,0.4,1.6,0.6,1.594,5648.0,0.296,0.159,0.156,1.5,0.4,4.2,0.4,6.0,1520.0,0.427,0.335,468.0,5.6,-1.139,0.4,1.2,0.159,1.2,,,,,,,,,2.8,,0.603,0.092,,2017-01-01
2016-10-01,HDG,3,2016,19.1,1.7,15.0,,0.094,0.022,49.0,520.0,29.0,3.2,555.0,6066.0,,,,,,0.169,,,0.4,1.4,0.6,-0.464,3525.0,0.31,0.227,-0.002,1.6,0.4,5.3,0.5,5.9,1099.0,0.49,0.41,540.0,7.5,-0.749,0.3,-19.7,0.227,0.2,,,,,,,,,2.8,,-0.104,0.023,,2016-10-01
2016-07-01,HDG,2,2016,10.1,1.8,14.7,,0.184,0.043,39.0,422.0,30.0,1.2,1034.0,5929.0,,,,,,0.186,,,0.4,1.5,0.5,0.258,3934.0,0.293,0.185,0.181,1.6,0.5,5.0,0.6,5.4,1101.0,0.284,0.243,431.0,9.3,-0.501,0.4,1.2,0.185,1.2,,,,,,,,,2.4,,0.37,-0.021,,2016-07-01
2016-04-01,HDG,1,2016,11.6,1.6,18.3,,0.146,0.049,39.0,317.0,36.0,-0.2,822.0,6055.0,,,,,,0.329,,,0.8,2.0,0.7,-0.009,2871.0,0.107,-0.026,0.029,0.7,0.3,2.7,0.3,3.0,1038.0,0.166,0.117,321.0,9.3,-0.815,0.6,1.0,-0.026,-1.2,,,,,,,,,1.3,,-0.022,0.004,,2016-04-01
2016-01-01,HDG,4,2015,13.6,1.9,9.5,,0.148,0.052,64.0,236.0,46.0,5.4,830.0,6031.0,,,,,,0.325,,,0.8,2.2,1.2,-0.206,2934.0,0.123,0.082,0.07,0.6,0.3,2.2,0.2,3.1,1183.0,0.447,0.34,254.0,5.7,-0.861,0.6,1.3,0.082,1.1,,,,,,,,,1.3,,-0.255,0.043,,2016-01-01
2015-10-01,HDG,3,2015,9.3,1.7,7.4,,0.199,0.075,30.0,256.0,43.0,68.6,1046.0,5785.0,,,,,,0.397,,,1.1,1.5,0.6,0.338,3938.0,0.179,0.161,0.103,0.2,0.1,0.4,3.4,2.5,569.0,0.164,0.109,243.0,12.2,-0.509,0.8,1.5,0.161,1.0,,,,,,,,,0.9,,0.308,0.085,,2015-10-01
2015-07-01,HDG,2,2015,14.3,2.1,8.5,,0.159,0.054,43.0,392.0,66.0,-0.8,781.0,5330.0,,,,,,0.337,,,0.8,1.4,0.5,-0.01,3010.0,0.154,0.013,0.101,0.1,0.0,0.3,3.1,3.0,483.0,0.271,0.182,370.0,8.4,-0.631,0.5,1.0,0.013,8.2,,,,,,,,,1.2,,-0.035,0.455,,2015-07-01
2015-04-01,HDG,1,2015,13.2,2.8,9.7,,0.162,0.054,38.0,306.0,47.0,-0.1,789.0,3663.0,,,,,,0.239,,,0.6,1.3,0.6,-0.053,3119.0,0.159,-0.004,0.039,0.2,0.1,0.7,150.2,4.2,455.0,0.503,0.238,298.0,9.5,-0.246,0.6,2.4,-0.004,-26.7,,,,,,,,,1.6,,-0.051,-0.088,,2015-04-01
2015-01-01,HDG,4,2014,,,7.6,,0.174,0.06,67.0,245.0,56.0,-642.6,834.0,4017.0,,,,,,0.3,,,0.7,1.4,0.7,0.349,3287.0,0.199,0.155,0.104,0.1,0.0,0.5,23.3,3.3,473.0,0.445,0.209,257.0,5.4,-0.148,0.7,1.5,0.155,1.0,,,,,,,,,1.4,,0.372,0.115,,2015-01-01
2014-10-01,HDG,3,2014,,,10.0,,0.134,0.047,34.0,269.0,41.0,122.5,618.0,3603.0,,,,,,0.267,,,0.6,1.3,0.5,0.028,2396.0,0.206,0.138,0.12,0.0,0.0,0.7,14.8,3.7,409.0,0.383,0.166,262.0,10.8,-0.555,0.7,1.5,0.138,1.3,,,,,,,,,1.6,,-0.115,-0.066,,2014-10-01
2014-07-01,HDG,2,2014,,,9.4,,0.141,0.048,35.0,263.0,52.0,5.4,601.0,3858.0,,,,,,0.294,,,0.6,1.3,0.5,-0.058,2708.0,0.078,0.032,0.038,0.0,0.0,0.9,59.6,3.4,365.0,0.494,0.219,245.0,10.5,-0.084,0.8,1.5,0.032,1.7,,,,,,,,,1.8,,-0.004,-0.01,,2014-07-01
2014-04-01,HDG,1,2014,,,9.3,,0.151,0.05,53.0,329.0,47.0,3.1,638.0,3899.0,,,,,,0.279,,,0.5,1.3,0.5,0.068,2718.0,0.104,0.033,0.062,0.1,0.0,1.4,27.7,3.6,362.0,0.399,0.195,335.0,6.9,-0.826,0.6,1.3,0.033,2.5,,,,,,,,,2.0,,0.034,0.014,,2014-04-01
2014-01-01,HDG,4,2013,,,7.0,,0.134,0.046,101.0,310.0,48.0,5.7,597.0,3846.0,,,,,,0.268,,,0.5,1.2,0.6,-0.192,2629.0,0.131,0.084,0.061,0.2,0.1,1.6,61.3,3.7,352.0,0.408,0.302,362.0,3.6,-0.561,0.6,1.5,0.084,1.1,,,,,,,,,2.1,,0.303,-0.041,,2014-01-01
2013-10-01,HDG,3,2013,,,7.0,,0.171,0.063,53.0,330.0,42.0,-30.8,739.0,4009.0,,,,,,0.314,,,0.6,1.8,0.7,0.241,2017.0,0.203,0.161,0.101,0.3,0.1,2.0,4.1,3.2,662.0,0.261,0.326,341.0,6.9,-0.183,0.6,1.6,0.161,1.0,,,,,,,,,1.8,,0.32,0.093,,2013-10-01
2013-07-01,HDG,2,2013,,,12.0,,0.151,0.054,48.0,300.0,57.0,-0.2,595.0,3667.0,,,,,,0.313,,,0.6,1.3,0.4,0.22,1528.0,0.121,-0.019,0.188,0.4,0.1,3.8,1.8,3.2,316.0,0.153,0.178,291.0,7.6,-0.494,0.6,1.6,-0.019,-15.6,,,,,,,,,1.8,,0.105,0.021,,2013-07-01
2013-04-01,HDG,1,2013,,,13.2,,0.122,0.046,71.0,271.0,54.0,2.1,488.0,3592.0,,,,,,0.313,,,0.6,1.4,0.5,0.019,1383.0,0.113,0.05,0.035,0.5,0.2,4.1,3.5,3.2,384.0,0.055,0.06,288.0,5.1,-0.13,0.7,1.8,0.05,1.3,,,,,,,,,1.8,,0.091,-0.118,,2013-04-01
