index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,FPT,4,2024,26.6,7.0,16.9,,0.286,0.119,52.0,16.0,33.0,22.7,5335.0,20300.0,,,,,,0.415,,,1.0,1.3,1.3,0.048,9540.0,0.368,0.174,0.119,0.4,0.2,1.1,28.8,2.4,10695.0,0.26,0.045,35.0,7.1,-0.299,0.9,0.7,0.174,1.0,,,,,,,,,1.0,,0.054,0.006,,2025-01-01
2024-10-01,FPT,3,2024,26.2,6.6,19.3,,0.281,0.116,55.0,19.0,28.0,21.6,5091.0,20184.0,,,,,,0.439,,,1.1,1.4,1.3,0.049,9054.0,0.387,0.175,0.131,0.4,0.2,1.4,29.6,2.3,11635.0,0.224,0.035,46.0,6.6,-0.244,0.9,0.7,0.175,1.0,,,,,,,,,0.9,,-0.014,0.08,,2024-10-01
2024-07-01,FPT,2,2024,26.7,6.9,18.0,,0.277,0.114,54.0,20.0,30.0,15.7,4854.0,18684.0,,,,,,0.421,,,1.0,1.3,1.2,0.054,9182.0,0.371,0.154,0.123,0.5,0.3,1.5,33.5,2.4,9482.0,0.209,0.035,43.0,6.8,-0.274,0.9,0.7,0.154,1.1,,,,,,,,,1.0,,-0.035,0.024,,2024-07-01
2024-04-01,FPT,1,2024,21.7,5.5,17.9,,0.274,0.12,50.0,21.0,32.0,16.8,4605.0,18241.0,,,,,,0.433,,,1.0,1.3,1.2,0.047,9511.0,0.391,0.164,0.128,0.5,0.3,1.3,30.4,2.3,8646.0,0.2,0.034,40.0,7.3,-0.31,1.0,0.7,0.164,1.1,,,,,,,,,1.0,,0.052,0.074,,2024-04-01
2024-01-01,FPT,4,2023,18.7,4.9,14.6,,0.281,0.116,47.0,20.0,33.0,11.3,4398.0,16987.0,,,,,,0.414,,,1.0,1.2,1.2,0.062,9045.0,0.383,0.159,0.118,0.5,0.2,1.2,66.5,2.4,7042.0,0.276,0.059,34.0,7.8,-0.31,0.9,0.7,0.159,1.0,,,,,,,,,1.0,,0.05,0.057,,2024-01-01
2023-10-01,FPT,3,2023,19.2,5.0,13.5,,0.28,0.104,47.0,23.0,32.0,8.6,4142.0,16065.0,,,,,,0.381,,,0.8,1.2,1.1,0.049,8610.0,0.399,0.166,0.126,0.7,0.3,1.8,110.1,2.6,6482.0,0.252,0.059,38.0,7.8,-0.348,0.9,0.7,0.166,1.1,,,,,,,,,1.2,,-0.009,-0.021,,2023-10-01
2023-07-01,FPT,2,2023,15.9,3.8,14.1,,0.266,0.099,54.0,26.0,32.0,9.0,3948.0,16417.0,,,,,,0.399,,,0.9,1.2,1.2,0.047,8691.0,0.371,0.154,0.121,0.7,0.3,2.2,90.0,2.5,7471.0,0.218,0.053,48.0,6.8,-0.342,0.8,0.7,0.154,1.2,,,,,,,,,1.1,,-0.046,0.069,,2023-07-01
2023-04-01,FPT,1,2023,15.3,3.8,12.4,,0.266,0.104,51.0,26.0,34.0,12.7,3772.0,15355.0,,,,,,0.445,,,1.1,1.3,1.2,0.048,9111.0,0.391,0.16,0.128,0.5,0.2,1.9,38.5,2.2,6481.0,0.122,0.033,43.0,7.1,-0.295,0.9,0.7,0.16,1.1,,,,,,,,,0.9,,0.063,0.074,,2023-04-01
2023-01-01,FPT,4,2022,15.6,3.9,12.3,,0.272,0.101,49.0,24.0,41.0,12.8,3599.0,14297.0,,,,,,0.407,,,1.0,1.3,1.2,0.01,8575.0,0.402,0.153,0.104,0.5,0.2,1.9,7.4,2.5,6400.0,0.254,0.074,31.0,7.5,-0.284,0.8,0.7,0.153,1.0,,,,,,,,,1.0,,0.072,0.057,,2023-01-01
2022-10-01,FPT,3,2022,16.5,4.3,13.8,,0.284,0.101,50.0,30.0,34.0,10.6,3565.0,13524.0,,,,,,0.361,,,0.8,1.2,1.2,0.067,7998.0,0.391,0.158,0.13,0.8,0.3,2.3,7.8,2.8,6572.0,0.155,0.041,46.0,7.4,-0.286,0.8,0.7,0.158,1.1,,,,,,,,,1.3,,0.057,0.017,,2022-10-01
