index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,DGC,4,2024,13.9,3.1,13.2,,0.24,0.191,363.0,53.0,14.0,132.4,7869.0,35172.0,,,,,,0.844,,,6.5,6.2,5.7,0.01,8455.0,0.367,0.295,0.31,0.1,0.1,0.3,,1.2,10648.0,0.009,0.003,402.0,1.0,-0.148,0.6,0.9,0.295,1.2,,,,,,,,,0.2,,0.017,-0.029,,2025-01-01
2024-10-01,DGC,3,2024,14.4,3.1,13.4,,0.229,0.192,380.0,45.0,15.0,171.8,7791.0,36205.0,,,,,,0.849,,,6.9,6.6,6.2,-0.018,8314.0,0.345,0.263,0.276,0.1,0.0,0.3,,1.2,11043.0,0.018,0.006,410.0,1.0,-0.174,0.6,0.9,0.263,1.2,,,,,,,,,0.1,,0.0,0.054,,2024-10-01
2024-07-01,DGC,2,2024,15.0,3.5,13.8,,0.247,0.206,365.0,57.0,14.0,155.7,7936.0,34350.0,,,,,,0.845,,,6.6,6.2,5.7,0.007,8316.0,0.393,0.33,0.344,0.1,0.1,0.3,,1.2,10262.0,0.037,0.012,408.0,1.0,-0.203,0.7,0.9,0.33,1.2,,,,,,,,,0.2,,0.014,0.072,,2024-07-01
2024-04-01,DGC,1,2024,15.2,3.8,15.2,,0.261,0.216,343.0,52.0,16.0,95.4,7884.0,32032.0,,,,,,0.841,,,6.4,5.9,5.5,-0.037,8202.0,0.321,0.26,0.282,0.1,0.1,0.3,,1.2,9535.0,0.009,0.002,380.0,1.1,-0.037,0.7,0.9,0.26,1.2,,,,,,,,,0.2,,-0.03,0.049,,2024-04-01
2024-01-01,DGC,4,2023,11.2,3.0,13.2,,0.282,0.216,326.0,51.0,13.0,82.9,8185.0,30531.0,,,,,,0.748,,,3.4,3.6,3.3,-0.091,8452.0,0.329,0.268,0.301,0.1,0.1,0.3,,1.3,8974.0,0.088,0.026,364.0,1.1,-0.133,0.7,0.9,0.268,1.2,,,,,,,,,0.3,,-0.114,-0.044,,2024-01-01
2023-10-01,DGC,3,2023,9.8,2.8,9.9,,0.302,0.249,313.0,67.0,13.0,81.6,9009.0,31938.0,,,,,,0.826,,,5.7,5.3,4.9,-0.16,9539.0,0.341,0.277,0.309,0.1,0.1,0.3,,1.2,9424.0,0.006,0.002,367.0,1.2,-0.142,0.8,0.9,0.277,1.3,,,,,,,,,0.2,,-0.184,0.067,,2023-10-01
2023-07-01,DGC,2,2023,5.6,2.0,8.2,,0.399,0.319,253.0,78.0,26.0,89.6,10727.0,29933.0,,,,,,0.826,,,5.7,5.5,5.0,-0.188,11685.0,0.39,0.329,0.348,0.1,0.1,0.2,,1.2,9214.0,0.006,0.002,305.0,1.4,-0.14,0.9,0.9,0.329,1.2,,,,,,,,,0.2,,-0.418,0.059,,2023-07-01
2023-04-01,DGC,1,2023,3.6,1.7,5.2,,0.557,0.443,189.0,48.0,16.0,108.8,13215.0,28268.0,,,,,,0.812,,,5.1,5.0,4.5,-0.099,20065.0,0.359,0.299,0.317,0.1,0.1,0.2,,1.2,8625.0,0.014,0.006,221.0,1.9,-0.194,1.2,0.9,0.299,1.2,,,,,,,,,0.2,,-0.122,0.027,,2023-04-01
2023-01-01,DGC,4,2022,3.7,2.0,3.4,,0.675,0.514,154.0,51.0,18.0,171.8,14660.0,27519.0,,,,,,0.785,,,4.4,4.4,4.0,-0.047,22851.0,0.414,0.346,0.332,0.0,0.0,0.1,,1.3,8415.0,0.132,0.071,187.0,2.4,-0.092,1.3,0.9,0.346,1.1,,,,,,,,,0.2,,-0.052,-0.01,,2023-01-01
2022-10-01,DGC,3,2022,4.5,2.5,3.6,,0.753,0.597,137.0,54.0,8.0,282.8,15375.0,27807.0,,,,,,0.828,,,6.2,5.8,4.9,0.191,24100.0,0.445,0.397,0.383,0.1,0.1,0.1,,1.2,8544.0,0.006,0.003,183.0,2.7,-0.058,1.5,0.9,0.397,1.1,,,,,,,,,0.2,,0.156,0.165,,2022-10-01
2022-07-01,DGC,2,2022,8.0,4.3,5.7,,0.725,0.54,126.0,74.0,18.0,570.0,12912.0,23859.0,,,,,,0.768,,,4.1,4.1,3.2,0.426,20853.0,0.532,0.484,0.446,0.1,0.1,0.2,,1.3,7019.0,0.012,0.004,182.0,2.9,-0.079,1.5,0.9,0.484,1.0,,,,,,,,,0.2,,-0.178,0.244,,2022-07-01
2022-04-01,DGC,1,2022,10.3,4.8,8.8,,0.602,0.446,112.0,47.0,19.0,554.0,9057.0,19182.0,,,,,,0.772,,,4.2,3.8,3.3,0.44,25357.0,0.47,0.417,0.368,0.1,0.1,0.2,,1.3,5117.0,0.008,0.002,140.0,3.2,-0.056,1.5,0.8,0.417,1.0,,,,,,,,,0.2,,0.438,0.204,,2022-04-01
2022-01-01,DGC,4,2021,10.6,4.2,15.3,,0.48,0.336,104.0,55.0,17.0,554.4,6287.0,15937.0,,,,,,0.726,,,3.2,2.9,2.3,0.809,17637.0,0.468,0.412,0.377,0.1,0.1,0.4,,1.4,3810.0,0.02,0.003,142.0,3.5,-0.106,1.3,0.9,0.412,1.0,,,,,,,,,0.3,,0.709,0.224,,2022-01-01
2021-10-01,DGC,3,2021,19.9,5.3,14.0,,0.299,0.21,100.0,44.0,13.0,153.7,3476.0,13016.0,,,,,,0.727,,,3.1,2.5,2.1,0.237,10320.0,0.304,0.231,0.227,0.2,0.1,0.6,,1.4,2556.0,0.016,0.004,131.0,3.7,-0.124,1.2,0.9,0.231,1.1,,,,,,,,,0.3,,0.11,0.107,,2021-10-01
2021-07-01,DGC,2,2021,13.3,3.2,19.6,,0.262,0.18,89.0,52.0,13.0,97.2,2810.0,11757.0,,,,,,0.7,,,2.7,2.2,1.7,0.066,9296.0,0.243,0.169,0.158,0.3,0.2,0.8,,1.4,2090.0,0.011,0.002,128.0,4.1,-0.143,1.2,0.9,0.169,1.0,,,,,,,,,0.4,,-0.038,0.078,,2021-07-01
2021-04-01,DGC,1,2021,10.2,2.5,11.0,,0.261,0.183,83.0,48.0,19.0,65.5,2635.0,10910.0,,,,,,0.69,,,2.5,2.1,1.6,0.104,9667.0,0.221,0.147,0.146,0.3,0.2,0.7,,1.4,1805.0,0.013,0.004,112.0,4.4,-0.183,1.2,0.9,0.147,1.1,,,,,,,,,0.4,,0.072,0.063,,2021-04-01
2021-01-01,DGC,4,2020,8.5,2.0,9.4,,0.251,0.171,77.0,58.0,10.0,56.5,2387.0,10262.0,,,,,,0.664,,,2.3,1.9,1.5,0.081,9017.0,0.24,0.163,0.149,0.3,0.2,0.8,,1.5,1627.0,0.069,0.027,124.0,4.8,-0.134,1.2,0.9,0.163,1.0,,,,,,,,,0.4,,0.066,0.0,,2021-01-01
2020-10-01,DGC,3,2020,7.4,1.6,7.8,,0.234,0.163,76.0,60.0,16.0,62.7,2208.0,10260.0,,,,,,0.676,,,2.4,2.0,1.6,0.147,8456.0,0.229,0.152,0.145,0.3,0.2,0.8,,1.5,1633.0,0.015,0.008,121.0,4.8,-0.121,1.2,0.9,0.152,1.0,,,,,,,,,0.4,,0.021,0.061,,2020-10-01
2020-07-01,DGC,2,2020,6.8,1.4,7.1,,0.214,0.146,68.0,66.0,21.0,60.4,1925.0,9666.0,,,,,,0.668,,,2.3,1.8,1.4,0.152,8282.0,0.277,0.186,0.162,0.3,0.2,0.9,,1.5,1386.0,0.015,0.009,113.0,5.3,-0.084,1.1,0.9,0.186,1.0,,,,,,,,,0.4,,0.055,0.045,,2020-07-01
2020-04-01,DGC,1,2020,3.8,0.7,6.6,,0.193,0.132,61.0,70.0,25.0,39.8,1671.0,9251.0,,,,,,0.712,,,2.8,2.0,1.5,-0.495,7849.0,0.201,0.13,0.125,0.2,0.2,1.0,,1.4,1235.0,0.012,0.009,106.0,6.0,-0.045,1.1,0.9,0.13,1.1,,,,,,,,,0.4,,0.088,-0.524,,2020-04-01
