index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,HLD,4,2024,126.6,1.2,110.5,,0.01,0.003,8003.0,17635.0,1.0,8.1,129.0,13529.0,,,,,,0.211,,,0.3,1.8,0.1,0.805,224.0,0.293,0.303,0.282,1.6,0.3,67.9,0.2,4.7,868.0,0.066,0.055,25636.0,0.0,0.0,0.0,1.0,0.303,1.0,,,,,,,,,3.7,,0.201,0.005,,2025-01-01
2024-10-01,HLD,3,2024,238.9,1.3,171.2,,0.005,0.002,7022.0,21971.0,1.0,1.5,71.0,13462.0,,,,,,0.225,,,0.3,1.3,0.1,-0.156,187.0,0.187,0.079,0.029,0.4,0.1,37.4,0.3,4.4,456.0,0.084,0.069,28991.0,0.1,0.0,0.0,0.8,0.079,0.5,,,,,,,,,3.4,,0.162,0.0,,2024-10-01
2024-07-01,HLD,2,2024,185.2,1.2,200.9,,0.006,0.002,10441.0,38797.0,1.0,2.7,85.0,13459.0,,,,,,0.21,,,0.3,1.3,0.1,-0.095,161.0,,0.377,0.051,0.3,0.1,39.0,0.3,4.8,433.0,0.057,0.045,49236.0,0.0,0.0,0.0,0.7,0.377,0.2,,,,,,,,,3.8,,0.182,0.0,,2024-07-01
2024-04-01,HLD,1,2024,191.8,1.3,233.8,,0.007,0.005,11151.0,17176.0,24.0,0.0,94.0,13453.0,,,,,,0.712,,,2.5,7.8,1.3,-0.1,136.0,0.437,0.004,0.139,0.3,0.2,45.1,0.3,1.4,436.0,0.067,0.053,28304.0,0.0,0.0,0.0,0.8,0.004,39.9,,,,,,,,,0.4,,-0.091,0.037,,2024-04-01
2024-01-01,HLD,4,2023,155.1,1.2,204.6,,0.008,0.006,10672.0,16057.0,20.0,1.0,104.0,12969.0,,,,,,0.694,,,2.3,6.0,1.4,-0.372,150.0,0.49,0.283,0.28,0.3,0.2,36.2,0.2,1.4,402.0,0.126,0.097,26709.0,0.0,0.0,0.0,0.8,0.283,1.2,,,,,,,,,0.4,,-0.654,-0.032,,2024-01-01
2023-10-01,HLD,3,2023,105.4,1.3,67.7,,0.012,0.009,5068.0,7037.0,18.0,4.1,166.0,13401.0,,,,,,0.719,,,2.6,7.0,1.9,0.027,433.0,0.358,0.114,0.248,0.3,0.2,11.7,0.3,1.4,409.0,0.094,0.079,12087.0,0.1,0.0,0.0,0.8,0.114,2.7,,,,,,,,,0.4,,0.002,0.001,,2023-10-01
2023-07-01,HLD,2,2023,117.2,1.4,71.0,,0.012,0.009,4779.0,7143.0,12.0,1.2,161.0,13383.0,,,,,,0.723,,,2.6,6.9,2.0,-0.002,432.0,0.37,0.329,0.159,0.3,0.2,10.5,0.3,1.4,404.0,0.089,0.07,11910.0,0.1,0.07,0.1,0.9,0.329,0.5,,,,,,,,,0.4,,0.226,-0.001,,2023-07-01
2023-04-01,HLD,1,2023,106.0,1.3,101.2,,0.012,0.009,4481.0,8410.0,21.0,0.4,162.0,13396.0,,,,,,0.712,,,2.5,6.2,1.9,0.063,352.0,0.501,0.106,0.27,0.3,0.2,10.6,0.4,1.4,402.0,0.109,0.072,12869.0,0.1,0.0,0.1,0.8,0.106,3.2,,,,,,,,,0.4,,-0.133,0.002,,2023-04-01
2023-01-01,HLD,4,2022,118.5,1.4,80.9,,0.011,0.008,3849.0,6117.0,18.0,8.8,152.0,13373.0,,,,,,0.693,,,2.3,4.8,1.8,-0.227,406.0,0.463,0.348,0.164,0.2,0.2,8.6,0.3,1.4,389.0,0.161,0.103,9948.0,0.1,0.0,0.1,0.7,0.348,0.7,,,,,,,,,0.4,,0.238,-0.056,,2023-01-01
2022-10-01,HLD,3,2022,124.1,1.7,85.2,,0.015,0.01,3050.0,-6271.0,42.0,0.3,197.0,14159.0,,,,,,0.754,,,3.1,5.6,2.5,-0.032,328.0,0.912,0.085,0.16,0.2,0.1,9.4,0.6,1.3,392.0,0.189,0.15,-3263.0,0.1,0.0,0.1,0.7,0.085,2.5,,,,,,,,,0.3,,-0.078,0.001,,2022-10-01
