index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,TMS,4,2024,37.2,1.8,19.1,,0.048,0.024,97.0,2.0,28.0,1.7,1134.0,23995.0,,,,,,0.479,,,1.6,1.6,1.6,-0.276,3173.0,0.152,0.062,0.047,0.5,0.3,4.5,0.3,2.1,794.0,0.091,0.067,71.0,3.8,-0.045,0.4,0.8,0.062,0.9,,,,,,,,,0.6,,36.059,0.028,,2025-01-01
2024-10-01,TMS,3,2024,28.4,1.9,798.1,,0.068,0.038,80.0,1.0,26.0,2.5,1567.0,23350.0,,,,,,0.506,,,1.6,1.6,1.6,0.108,86.0,0.185,0.105,0.082,0.5,0.3,145.8,0.3,2.0,679.0,0.084,0.056,56.0,4.5,-1.001,0.5,0.7,0.105,1.1,,,,,,,,,0.6,,-1.533,0.019,,2024-10-01
2024-07-01,TMS,2,2024,32.4,2.0,-447.6,,0.062,0.035,91.0,2.0,28.0,1.4,1415.0,22913.0,,,,,,0.504,,,1.6,1.4,1.4,0.079,-161.0,0.156,0.061,0.046,0.5,0.3,-79.1,0.3,2.0,506.0,0.106,0.067,65.0,4.0,-1.044,0.4,0.7,0.061,1.0,,,,,,,,,0.6,,-0.813,-0.011,,2024-07-01
2024-04-01,TMS,1,2024,38.8,2.2,-85.9,,0.057,0.032,114.0,1.0,46.0,1.1,1311.0,23166.0,,,,,,0.5,,,1.6,1.8,1.8,-0.063,-860.0,0.166,0.064,0.055,0.5,0.3,-13.3,0.2,2.0,899.0,0.111,0.069,69.0,3.2,-1.003,0.4,0.9,0.064,1.0,,,,,,,,,0.6,,1.143,0.0,,2024-04-01
2024-01-01,TMS,4,2023,29.8,1.8,-189.0,,0.061,0.036,145.0,2.0,34.0,2.4,1399.0,23158.0,,,,,,0.516,,,1.7,2.1,2.1,-0.173,-401.0,0.163,0.063,0.147,0.5,0.3,-29.5,0.2,1.9,972.0,0.114,0.063,113.0,2.5,-0.948,0.4,0.7,0.063,3.3,,,,,,,,,0.6,,-1.099,0.012,,2024-01-01
2023-10-01,TMS,3,2023,24.2,1.8,18.8,,0.076,0.048,128.0,2.0,30.0,2.1,1691.0,22887.0,,,,,,0.636,,,2.4,1.8,1.8,-0.191,4074.0,0.172,0.083,0.072,0.3,0.2,2.4,0.6,1.6,734.0,0.1,0.058,100.0,2.8,-0.164,0.4,0.8,0.083,1.0,,,,,,,,,0.4,,-0.008,0.014,,2023-10-01
2023-07-01,TMS,2,2023,18.2,1.7,17.2,,0.096,0.061,148.0,4.0,32.0,2.4,2090.0,22561.0,,,,,,0.636,,,2.4,2.2,2.1,-0.297,4106.0,0.172,0.065,0.039,0.3,0.2,2.4,0.4,1.6,965.0,0.106,0.066,120.0,2.5,-0.251,0.4,0.7,0.065,0.8,,,,,,,,,0.4,,-0.048,-0.003,,2023-07-01
2023-04-01,TMS,1,2023,12.3,1.6,15.5,,0.14,0.084,130.0,3.0,75.0,2.3,2972.0,22623.0,,,,,,0.637,,,2.4,1.6,1.6,-0.28,4313.0,0.173,0.078,0.114,0.2,0.1,1.8,0.6,1.6,761.0,0.079,0.05,57.0,2.8,-0.251,0.4,0.9,0.078,1.7,,,,,,,,,0.4,,-0.064,0.01,,2023-04-01
2023-01-01,TMS,4,2022,9.1,1.7,14.1,,0.199,0.123,114.0,1.0,26.0,125.0,4127.0,22395.0,,,,,,0.668,,,2.9,2.1,2.1,-0.14,4607.0,0.322,0.188,0.236,0.2,0.2,2.3,0.6,1.5,960.0,0.133,0.09,89.0,3.2,-0.222,0.6,0.9,0.188,1.3,,,,,,,,,0.3,,-0.001,0.048,,2023-01-01
2022-10-01,TMS,3,2022,8.4,1.9,16.2,,0.276,0.157,64.0,2.0,21.0,9.0,4798.0,21377.0,,,,,,0.63,,,2.3,1.7,1.7,-0.026,4613.0,0.17,0.103,0.195,0.2,0.2,2.2,0.9,1.6,917.0,0.171,0.094,45.0,5.7,-0.161,1.0,0.9,0.103,2.1,,,,,,,,,0.4,,-0.052,0.029,,2022-10-01
2022-07-01,TMS,2,2022,10.1,2.4,17.1,,0.287,0.165,36.0,2.0,21.0,3.6,4928.0,20766.0,,,,,,0.621,,,2.2,1.8,1.7,0.069,4866.0,0.173,0.091,0.253,0.3,0.2,2.0,0.7,1.6,889.0,0.165,0.091,18.0,10.0,-0.118,1.2,0.9,0.091,3.2,,,,,,,,,0.5,,-0.146,0.048,,2022-07-01
2022-04-01,TMS,1,2022,16.2,3.8,16.7,,0.29,0.153,32.0,1.0,29.0,6.0,4610.0,19806.0,,,,,,0.562,,,1.7,1.6,1.6,0.155,5695.0,0.088,0.059,0.149,0.2,0.1,1.7,0.4,1.8,969.0,0.214,0.101,4.0,11.3,-0.205,1.4,0.8,0.059,3.0,,,,,,,,,0.6,,0.142,-0.03,,2022-04-01
2022-01-01,TMS,4,2021,12.6,2.5,27.8,,0.233,0.131,49.0,0.0,20.0,,3992.0,20412.0,,,,,,0.566,,,1.7,2.1,2.0,0.414,4985.0,0.08,0.042,0.118,0.4,0.2,2.4,0.5,1.8,1317.0,0.29,0.089,29.0,7.5,-0.126,1.3,0.8,0.042,3.3,,,,,,,,,0.6,,-0.017,0.422,,2022-01-01
2021-10-01,TMS,3,2021,23.9,4.7,23.7,,0.206,0.106,50.0,2.0,23.0,90.2,2823.0,14353.0,,,,,,0.491,,,1.3,1.8,1.7,0.143,5072.0,0.083,0.062,0.088,0.4,0.2,2.6,0.3,2.0,954.0,0.284,0.091,28.0,7.3,-0.132,1.2,1.0,0.062,1.5,,,,,,,,,0.8,,0.081,-0.015,,2021-10-01
2021-07-01,TMS,2,2021,18.7,3.2,17.4,,0.183,0.096,27.0,3.0,32.0,7.7,2470.0,14565.0,,,,,,0.519,,,1.5,1.3,1.2,0.092,4690.0,0.082,0.052,0.082,0.3,0.2,2.6,0.8,1.9,360.0,0.211,0.106,-2.0,13.3,-0.113,1.1,0.8,0.052,2.0,,,,,,,,,0.7,,-0.059,0.132,,2021-07-01
2021-04-01,TMS,1,2021,21.1,3.7,15.3,,0.188,0.095,28.0,1.0,30.0,5.7,2263.0,12864.0,,,,,,0.484,,,1.2,1.2,1.2,-0.239,4983.0,0.104,0.07,0.092,0.4,0.2,2.8,0.6,2.1,272.0,0.285,0.149,-2.0,13.3,-0.109,1.1,0.9,0.07,1.5,,,,,,,,,0.9,,0.105,-0.378,,2021-04-01
2021-01-01,TMS,4,2020,10.5,1.5,16.6,,0.163,0.088,32.0,1.0,32.0,2.0,2975.0,20691.0,,,,,,0.553,,,1.6,1.4,1.4,0.118,4509.0,0.064,0.034,0.08,0.4,0.2,2.8,0.5,1.8,394.0,0.193,0.115,1.0,11.3,-0.107,1.0,0.9,0.034,2.5,,,,,,,,,0.6,,-0.154,0.057,,2021-01-01
