index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,BCC,4,2024,-160.4,0.6,5.4,,-0.003,-0.002,-111.0,45.0,80.0,4.7,-50.0,14720.0,,,,,,0.532,,,1.1,0.4,0.1,-0.953,2670.0,0.107,0.041,0.042,0.3,0.2,2.2,40.2,1.9,-939.0,0.085,0.151,-146.0,,-0.008,1.0,1.0,0.041,1.0,,,,,,,,,0.9,,0.433,0.023,,2025-01-01
2024-10-01,BCC,3,2024,-7.5,0.6,7.2,,-0.071,-0.035,-124.0,50.0,98.0,-2.0,-1081.0,14387.0,,,,,,0.485,,,0.9,0.4,0.2,-0.19,1863.0,0.069,,,0.5,0.2,3.5,55.4,2.1,-1054.0,0.025,0.049,-172.0,,-0.017,0.8,,,1.5,,,,,,,,,1.1,,0.146,-0.014,,2024-10-01
2024-07-01,BCC,2,2024,-6.7,0.6,8.5,,-0.085,-0.043,-132.0,47.0,115.0,2.7,-1334.0,14585.0,,,,,,0.486,,,0.9,0.4,0.2,-0.159,1627.0,0.108,0.024,0.025,0.4,0.2,3.7,33.1,2.1,-1099.0,0.014,0.025,-200.0,,-0.03,0.8,0.9,0.024,1.1,,,,,,,,,1.1,,0.107,0.015,,2024-07-01
2024-04-01,BCC,1,2024,-5.9,0.7,9.9,,-0.101,-0.049,-146.0,50.0,132.0,-4.1,-1586.0,14376.0,,,,,,0.466,,,0.8,0.4,0.2,0.01,1469.0,0.044,,,0.5,0.2,4.1,25.2,2.1,-1194.0,0.033,0.057,-228.0,,-0.037,0.7,,,1.2,,,,,,,,,1.2,,-0.035,-0.044,,2024-04-01
2024-01-01,BCC,4,2023,-5.9,0.6,9.2,,-0.097,-0.05,-134.0,59.0,119.0,-4.7,-1571.0,15045.0,,,,,,0.507,,,1.0,0.3,0.2,0.466,1522.0,0.028,,,0.5,0.2,3.8,17.8,2.0,-1174.0,0.103,0.191,-194.0,,-0.037,0.8,,,1.5,,,,,,,,,1.0,,-0.167,-0.074,,2024-01-01
2023-10-01,BCC,3,2023,-10.1,0.7,8.5,,-0.063,-0.032,-118.0,61.0,121.0,-3.8,-1071.0,16240.0,,,,,,0.512,,,1.0,0.4,0.2,0.173,1827.0,0.028,,,0.4,0.2,3.2,18.7,2.0,-1100.0,0.003,0.005,-178.0,,-0.035,0.8,,,1.3,,,,,,,,,1.0,,-0.018,-0.027,,2023-10-01
2023-07-01,BCC,2,2023,-14.3,0.8,8.4,,-0.052,-0.027,-105.0,46.0,104.0,0.4,-913.0,16692.0,,,,,,0.518,,,1.0,0.4,0.2,1.357,1860.0,0.078,0.006,,0.3,0.2,2.9,12.6,1.9,-1113.0,0.007,0.012,-163.0,,-0.034,0.9,,0.006,-1.2,,,,,,,,,1.0,,-0.242,-0.023,,2023-07-01
2023-04-01,BCC,1,2023,-29.2,0.7,7.7,,-0.022,-0.012,-102.0,38.0,98.0,-2.7,-387.0,17082.0,,,,,,0.511,,,1.0,0.4,0.2,-1.691,2455.0,0.042,,,0.3,0.2,2.0,9.3,2.0,-1149.0,0.016,0.019,-162.0,,-0.048,1.0,,,1.5,,,,,,,,,1.0,,-0.126,-0.022,,2023-04-01
2023-01-01,BCC,4,2022,14.0,0.5,5.7,,0.032,0.017,-98.0,45.0,85.0,-1.7,561.0,17461.0,,,,,,0.525,,,1.1,0.4,0.1,-0.178,2809.0,0.053,,,0.3,0.1,1.6,7.2,1.9,-1094.0,0.02,0.031,-138.0,,-0.056,1.1,,,1.7,,,,,,,,,0.9,,-0.25,-0.011,,2023-01-01
2022-10-01,BCC,3,2022,17.7,0.7,4.4,,0.039,0.02,-90.0,44.0,81.0,-4.3,682.0,17659.0,,,,,,0.499,,,1.0,0.5,0.2,-0.262,3743.0,0.042,,,0.3,0.2,1.6,6.4,2.0,-1049.0,0.019,0.029,-127.0,,-0.071,1.1,,,1.2,,,,,,,,,1.0,,-0.09,-0.043,,2022-10-01
