index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,GAS,4,2024,15.4,2.7,10.3,,0.167,0.123,159.0,18.0,28.0,39.8,4438.0,25717.0,,,,,,0.736,,,3.0,3.9,3.6,-0.061,6425.0,0.162,0.091,0.082,0.1,0.0,0.3,0.4,1.4,42714.0,0.092,0.035,149.0,2.3,-0.097,1.2,0.8,0.091,1.1,,,,,,,,,0.3,,-0.125,0.034,,2025-01-01
2024-10-01,GAS,3,2024,15.5,2.9,9.7,,0.185,0.126,156.0,10.0,21.0,41.6,4728.0,24864.0,,,,,,0.634,,,1.9,2.6,2.5,0.013,7339.0,0.166,0.114,0.1,0.1,0.0,0.3,0.3,1.6,41191.0,0.203,0.076,146.0,2.3,-0.106,1.1,0.8,0.114,1.1,,,,,,,,,0.5,,0.005,-0.163,,2024-10-01
2024-07-01,GAS,2,2024,14.9,2.3,10.6,,0.161,0.119,192.0,12.0,30.0,47.5,4666.0,29693.0,,,,,,0.731,,,2.9,4.0,3.8,0.015,7301.0,0.191,0.133,0.111,0.1,0.0,0.3,0.4,1.4,52825.0,0.107,0.046,174.0,1.9,-0.111,1.1,0.8,0.133,1.1,,,,,,,,,0.3,,0.026,0.044,,2024-07-01
2024-04-01,GAS,1,2024,15.9,2.6,11.9,,0.166,0.122,193.0,11.0,25.0,26.6,4596.0,28436.0,,,,,,0.726,,,2.8,4.0,3.9,-0.072,7114.0,0.158,0.124,0.108,0.1,0.1,0.4,0.4,1.4,50025.0,0.089,0.034,179.0,1.9,-0.073,1.0,0.8,0.124,1.1,,,,,,,,,0.4,,-0.061,0.04,,2024-04-01
2024-01-01,GAS,4,2023,13.9,2.5,10.4,,0.187,0.136,183.0,20.0,35.0,26.9,4954.0,27340.0,,,,,,0.73,,,2.9,4.2,3.9,-0.043,7579.0,0.18,0.131,0.121,0.1,0.1,0.4,0.4,1.4,47246.0,0.087,0.034,169.0,2.0,-0.099,1.1,0.8,0.131,1.1,,,,,,,,,0.3,,-0.14,0.042,,2024-01-01
2023-10-01,GAS,3,2023,15.9,3.1,10.2,,0.205,0.143,178.0,13.0,30.0,25.4,5179.0,26242.0,,,,,,0.726,,,2.9,4.4,4.2,-0.051,8816.0,0.166,0.121,0.107,0.1,0.1,0.4,0.2,1.4,45544.0,0.173,0.062,161.0,2.0,-0.085,1.1,0.8,0.121,1.1,,,,,,,,,0.4,,-0.052,-0.069,,2023-10-01
2023-07-01,GAS,2,2023,12.5,2.4,9.6,,0.204,0.145,187.0,11.0,26.0,56.0,5457.0,28195.0,,,,,,0.748,,,3.2,5.0,4.8,-0.131,9297.0,0.181,0.145,0.131,0.1,0.1,0.4,0.2,1.3,50438.0,0.185,0.071,172.0,2.0,-0.101,1.0,0.8,0.145,1.1,,,,,,,,,0.3,,-0.133,0.045,,2023-07-01
2023-04-01,GAS,1,2023,11.9,2.8,9.0,,0.25,0.174,165.0,10.0,25.0,60.9,6281.0,26976.0,,,,,,0.751,,,3.3,5.5,5.3,-0.005,10725.0,0.228,0.178,0.158,0.1,0.1,0.4,0.0,1.3,47396.0,0.197,0.067,150.0,2.2,-0.124,1.1,0.8,0.178,1.1,,,,,,,,,0.3,,-0.018,0.056,,2023-04-01
2023-01-01,GAS,4,2022,11.8,2.9,8.4,,0.267,0.183,141.0,17.0,30.0,40.0,6315.0,25551.0,,,,,,0.723,,,2.9,4.5,4.1,0.095,10922.0,0.221,0.174,0.147,0.1,0.1,0.3,0.0,1.4,43164.0,0.172,0.06,128.0,2.6,-0.116,1.2,0.8,0.174,1.1,,,,,,,,,0.4,,0.076,0.057,,2023-01-01
2022-10-01,GAS,3,2022,14.0,3.3,10.5,,0.255,0.171,140.0,11.0,27.0,53.1,5766.0,24177.0,,,,,,0.665,,,2.1,3.7,3.5,0.047,10146.0,0.181,0.147,0.125,0.2,0.1,0.4,0.0,1.5,41836.0,0.176,0.05,124.0,2.6,-0.144,1.2,0.8,0.147,1.1,,,,,,,,,0.5,,0.041,-0.046,,2022-10-01
