index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,DGW,4,2024,19.1,2.9,17.1,,0.159,0.055,35.0,59.0,34.0,6.7,2024.0,13591.0,,,,,,0.35,,,0.5,1.4,0.8,0.129,3044.0,0.104,0.032,0.024,0.8,0.3,4.1,,2.9,2291.0,0.467,0.166,60.0,10.3,-0.456,2.8,0.7,0.032,1.0,,,,,,,,,1.8,,0.194,0.06,,2025-01-01
2024-10-01,DGW,3,2024,26.1,3.7,20.4,,0.144,0.053,37.0,49.0,30.0,3.7,1792.0,12826.0,,,,,,0.357,,,0.6,1.4,0.9,0.052,2550.0,0.097,0.017,0.02,1.0,0.3,4.9,278.1,2.8,2171.0,0.414,0.141,56.0,9.7,-0.526,2.8,0.8,0.017,1.4,,,,,,,,,1.8,,-0.152,0.013,,2024-10-01
2024-07-01,DGW,2,2024,27.4,3.7,22.4,,0.141,0.054,38.0,54.0,28.0,4.7,1704.0,12665.0,,,,,,0.377,,,0.6,1.5,0.8,0.016,3008.0,0.093,0.024,0.018,0.9,0.4,4.8,480.8,2.6,2219.0,0.297,0.09,65.0,9.5,-0.325,2.9,0.8,0.024,0.9,,,,,,,,,1.6,,0.024,0.033,,2024-07-01
2024-04-01,DGW,1,2024,30.1,4.1,23.9,,0.142,0.057,38.0,60.0,23.0,6.6,1676.0,12256.0,,,,,,0.389,,,0.7,1.5,0.8,0.037,2937.0,0.078,0.024,0.019,0.9,0.3,4.3,433.2,2.6,2118.0,0.306,0.083,75.0,9.6,-0.269,3.1,0.8,0.024,1.0,,,,,,,,,1.5,,0.056,0.035,,2024-04-01
2024-01-01,DGW,4,2023,24.7,3.4,22.5,,0.142,0.051,38.0,66.0,30.0,3.8,1616.0,11838.0,,,,,,0.346,,,0.5,1.4,0.8,-0.157,2781.0,0.107,0.018,0.018,0.9,0.3,4.7,422.1,2.9,1984.0,0.552,0.147,74.0,9.7,-0.264,2.7,0.8,0.018,1.4,,,,,,,,,1.9,,-0.209,-0.014,,2024-01-01
2023-10-01,DGW,3,2023,22.6,3.6,16.9,,0.173,0.062,39.0,55.0,34.0,4.0,1918.0,12010.0,,,,,,0.376,,,0.6,1.5,1.0,-0.156,3517.0,0.071,0.023,0.019,0.8,0.3,3.8,206.2,2.7,2158.0,0.588,0.17,60.0,9.3,-0.311,2.7,0.8,0.023,1.1,,,,,,,,,1.6,,-0.324,0.04,,2023-10-01
2023-07-01,DGW,2,2023,13.7,2.7,14.5,,0.217,0.079,37.0,64.0,34.0,2.5,2274.0,11543.0,,,,,,0.386,,,0.6,1.5,0.9,-0.098,5206.0,0.086,0.024,0.018,0.8,0.3,2.6,216.3,2.6,2038.0,0.377,0.115,67.0,9.8,-0.29,2.9,0.7,0.024,1.0,,,,,,,,,1.6,,-0.079,0.023,,2023-07-01
2023-04-01,DGW,1,2023,8.5,1.9,15.0,,0.247,0.088,36.0,68.0,32.0,4.0,2520.0,11286.0,,,,,,0.418,,,0.7,1.6,0.7,-0.192,5651.0,0.066,0.024,0.02,0.7,0.3,2.6,74.6,2.4,2000.0,0.051,0.014,72.0,10.2,-0.139,3.0,0.7,0.024,1.1,,,,,,,,,1.4,,-0.13,0.033,,2023-04-01
2023-01-01,DGW,4,2022,9.1,2.6,8.7,,0.327,0.106,28.0,55.0,36.0,5.0,3119.0,10924.0,,,,,,0.377,,,0.6,1.5,0.7,-0.2,6495.0,0.115,0.051,0.038,0.8,0.3,1.9,46.6,2.7,1900.0,0.342,0.144,47.0,13.0,-0.139,3.4,0.8,0.051,1.0,,,,,,,,,1.6,,-0.153,0.07,,2023-01-01
2022-10-01,DGW,3,2022,12.4,4.7,8.8,,0.463,0.165,21.0,28.0,15.0,10.0,3901.0,10214.0,,,,,,0.339,,,0.5,1.4,0.8,0.093,7668.0,0.067,0.036,0.03,1.1,0.4,1.8,,3.0,1717.0,0.44,0.138,34.0,17.5,-0.2,5.0,0.8,0.036,1.0,,,,,,,,,1.9,,-0.385,0.088,,2022-10-01
2022-07-01,DGW,2,2022,13.4,5.1,13.3,,0.453,0.164,23.0,36.0,19.0,7.8,3567.0,9391.0,,,,,,0.335,,,0.5,1.4,0.6,0.027,12472.0,0.065,0.035,0.028,0.6,0.2,1.1,,3.0,1787.0,0.076,0.015,40.0,15.9,-0.163,5.0,0.8,0.035,1.0,,,,,,,,,2.0,,0.044,0.033,,2022-07-01
2022-04-01,DGW,1,2022,16.9,6.5,14.0,,0.468,0.152,22.0,36.0,21.0,15.2,3474.0,9093.0,,,,,,0.299,,,0.4,1.4,0.6,-0.117,11942.0,0.067,0.03,0.03,1.0,0.3,1.7,,3.3,1717.0,0.269,0.056,37.0,16.6,-0.143,4.6,0.8,0.03,1.3,,,,,,,,,2.3,,0.132,-0.148,,2022-04-01
