index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,SHS,4,2024,11.4,1.0,9.8,,0.094,0.079,2018.0,,2.0,,1244.0,13782.0,,,,,,0.799,,,4.0,5.1,5.1,0.056,1598.0,0.632,0.55,0.422,0.2,0.2,1.2,,1.3,11207.0,0.061,0.059,,0.2,-0.986,0.2,0.8,0.55,0.9,,,,,,,,,0.3,,0.063,0.017,,2025-01-01
2024-10-01,SHS,3,2024,13.2,1.2,8.9,,0.091,0.081,2793.0,,4.0,,1178.0,13555.0,,,,,,0.853,,,5.8,7.1,7.1,-0.119,1503.0,0.409,0.324,0.25,0.1,0.1,0.8,,1.2,11035.0,0.04,0.045,,0.1,-1.193,0.1,0.9,0.324,0.8,,,,,,,,,0.2,,-0.119,0.003,,2024-10-01
2024-07-01,SHS,2,2024,12.6,1.2,8.1,,0.105,0.094,2397.0,,2.0,,1337.0,13509.0,,,,,,0.896,,,8.6,10.6,10.6,0.244,1706.0,0.856,0.808,0.643,0.1,0.1,0.6,,1.1,11042.0,0.195,0.172,,0.2,-1.269,0.1,0.8,0.808,1.0,,,,,,,,,0.1,,0.229,0.03,,2024-07-01
2024-04-01,SHS,1,2024,18.7,1.5,12.8,,0.087,0.076,2741.0,,2.0,,1075.0,13110.0,,,,,,0.894,,,8.4,10.3,10.3,0.564,1388.0,0.869,0.805,0.631,0.1,0.1,0.7,,1.1,10706.0,0.04,0.03,,0.1,-0.936,0.1,0.8,0.805,1.0,,,,,,,,,0.1,,0.513,0.039,,2024-04-01
2024-01-01,SHS,4,2023,27.5,1.5,17.3,,0.057,0.05,2466.0,,35.0,,687.0,12621.0,,,,,,0.896,,,8.6,10.2,10.2,0.069,917.0,,,,0.1,0.1,0.9,,1.1,10265.0,0.083,0.06,,0.1,-0.869,0.1,0.8,,0.9,,,,,,,,,0.1,,0.026,0.015,,2024-01-01
2023-10-01,SHS,3,2023,26.7,1.4,18.9,,0.053,0.047,1727.0,,,,643.0,12434.0,,,,,,0.936,,,14.5,17.0,17.0,0.268,894.0,0.572,0.526,0.411,0.0,0.0,0.7,,1.1,10116.0,0.159,0.108,,0.2,-0.528,0.2,0.8,0.526,1.0,,,,,,,,,0.1,,0.078,0.029,,2023-10-01
2023-07-01,SHS,2,2023,26.0,1.1,22.9,,0.043,0.038,1915.0,,17.0,,507.0,12085.0,,,,,,0.912,,,10.4,12.3,12.3,-4.268,829.0,0.672,0.604,0.457,0.1,0.1,0.7,,1.1,9839.0,0.031,0.022,,0.2,-0.464,0.2,0.8,0.604,0.9,,,,,,,,,0.1,,-19.836,0.033,,2023-07-01
2023-04-01,SHS,1,2023,-59.3,0.8,-508.0,,-0.016,-0.011,1969.0,,0.0,,-155.0,11702.0,,,,,,0.86,,,6.1,7.5,7.5,-1.778,-44.0,0.153,0.106,0.06,0.1,0.1,-77.1,,1.2,9529.0,0.002,0.002,,0.2,-0.683,0.1,0.8,0.106,0.7,,,,,,,,,0.2,,-1.069,0.009,,2023-04-01
2023-01-01,SHS,4,2022,42.1,0.7,33.2,,0.021,0.015,1905.0,,19.0,,199.0,11603.0,,,,,,0.866,,,6.4,7.9,7.9,-0.725,635.0,0.385,0.339,0.233,0.0,0.0,4.4,,1.2,9467.0,0.11,0.093,,0.2,-0.564,0.1,0.8,0.339,0.9,,,,,,,,,0.2,,-0.649,-0.001,,2023-01-01
2022-10-01,SHS,3,2022,14.5,0.9,,,0.087,0.055,1257.0,,0.0,,724.0,11618.0,,,,,,0.831,,,4.9,6.5,6.5,-0.212,1810.0,0.526,0.453,0.296,0.1,0.0,1.9,,1.2,9558.0,0.057,,,0.3,-1.745,0.2,0.8,0.453,0.8,,,,,,,,,0.2,,-0.314,0.004,,2022-10-01
2022-07-01,SHS,2,2022,11.8,0.9,6.6,,0.109,0.071,1181.0,,20.0,,918.0,11568.0,,,,,,0.838,,,5.2,9.9,9.9,-0.486,2638.0,,,,0.0,0.0,1.1,,1.2,10030.0,0.249,0.316,,0.3,-1.581,0.2,,,1.1,,,,,,,,,0.2,,-0.647,0.464,,2022-07-01
2022-04-01,SHS,1,2022,11.9,2.7,6.3,,0.287,0.157,698.0,,0.0,,1789.0,7904.0,,,,,,0.546,,,1.2,2.5,2.5,0.042,7477.0,0.693,0.669,0.48,0.5,0.3,0.8,,1.8,7023.0,0.133,0.084,,0.5,-1.336,0.3,0.8,0.669,0.9,,,,,,,,,0.8,,0.048,0.061,,2022-04-01
2022-01-01,SHS,4,2021,15.5,3.6,4.0,,0.301,0.157,624.0,,0.0,,1717.0,7447.0,,,,,,0.555,,,1.2,2.6,2.6,0.188,7136.0,0.771,0.673,0.498,0.5,0.3,0.9,,1.8,6634.0,0.108,0.086,,0.6,-1.331,0.3,0.8,0.673,0.9,,,,,,,,,0.8,,-0.084,0.479,,2022-01-01
2021-10-01,SHS,3,2021,13.2,3.8,9.7,,0.339,0.138,565.0,,0.0,,1445.0,5036.0,,,,,,0.408,,,0.7,1.9,1.9,0.1,7790.0,0.624,0.609,0.436,0.7,0.3,1.3,,2.4,4733.0,0.144,0.044,,0.6,-0.34,0.3,0.8,0.609,0.9,,,,,,,,,1.4,,0.08,-0.058,,2021-10-01
2021-07-01,SHS,2,2021,12.6,3.1,9.2,,0.293,0.135,664.0,,1.0,,1314.0,5348.0,,,,,,0.447,,,0.8,2.1,2.1,0.093,7215.0,0.75,0.698,0.521,0.5,0.2,1.2,,2.2,5120.0,0.122,0.044,,0.5,-0.317,0.3,0.8,0.698,0.9,,,,,,,,,1.2,,0.079,0.169,,2021-07-01
2021-04-01,SHS,1,2021,8.9,2.3,5.4,,0.303,0.155,648.0,,0.0,,1203.0,4575.0,,,,,,0.552,,,1.2,2.9,2.9,0.297,6684.0,0.644,0.622,0.457,0.0,0.0,0.5,,1.8,4402.0,0.125,0.058,,0.6,-0.278,0.3,0.8,0.622,0.9,,,,,,,,,0.8,,0.222,0.153,,2021-04-01
2021-01-01,SHS,4,2020,10.2,2.4,5.9,,0.255,0.116,595.0,,0.0,,927.0,3967.0,,,,,,0.466,,,0.9,1.9,1.9,0.709,5471.0,0.764,0.709,0.51,0.2,0.1,0.8,,2.1,3271.0,0.202,0.117,,0.6,-0.309,0.3,0.8,0.709,0.9,,,,,,,,,1.1,,0.518,0.138,,2021-01-01
