index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,SHB,4,2024,4.4,0.7,,,0.171,0.013,,,,,2267.0,14230.0,0.033,0.119,0.026,0.651,0.047,0.077,0.111,0.242,0.1,,,0.18,,,,,,,,,12.9,,,,,,,,,,,0.602,0.211,0.75,0.696,1.04,0.721,0.018,0.267,11.9,0.014,,0.038,0.186,2025-01-01
2024-10-01,SHB,3,2024,5.2,0.7,,,0.148,0.012,,,,,1922.0,13713.0,0.03,0.153,0.031,0.621,0.055,0.081,0.116,0.301,0.1,,,-0.039,,,,,,,,,12.3,,,,,,,,,,,0.559,0.452,0.744,0.699,1.019,0.729,0.022,0.28,11.3,0.009,,-0.006,0.144,2024-10-01
2024-07-01,SHB,2,2024,4.9,0.7,,,0.157,0.013,,,,,2000.0,13799.0,0.033,-0.007,0.03,0.632,0.061,0.085,0.122,0.273,0.1,,,0.043,,,,,,,,,11.8,,,,,,,,,,,0.581,0.521,0.75,0.699,1.004,0.747,0.021,0.272,10.8,0.009,,0.055,0.132,2024-07-01
2024-04-01,SHB,1,2024,5.1,0.8,,,0.158,0.013,,,,,1918.0,13081.0,0.034,0.115,0.03,0.693,0.07,0.086,0.122,0.191,0.1,,,0.044,,,,,,,,,11.7,,,,,,,,,,,0.646,0.55,0.76,0.705,0.985,0.772,0.021,0.262,10.7,0.014,,0.066,0.071,2024-04-01
2024-01-01,SHB,4,2023,5.1,0.8,,,0.161,0.013,,,,,1837.0,12269.0,0.036,0.078,0.028,0.777,0.073,0.079,0.114,0.205,0.1,,,0.014,,,,,,,,,12.6,,,,,,,,,,,0.626,0.1,0.747,0.696,0.98,0.762,0.02,0.276,11.6,0.012,,0.007,0.137,2024-01-01
2023-10-01,SHB,3,2023,5.3,0.8,,,0.161,0.013,,,,,1812.0,12182.0,0.036,0.037,0.032,0.583,0.072,0.083,0.118,0.337,0.1,,,-0.067,,,,,,,,,12.0,,,,,,,,,,,0.563,0.448,0.773,0.706,0.984,0.786,0.023,0.244,11.0,0.013,,0.04,0.118,2023-10-01
2023-07-01,SHB,2,2023,4.7,0.8,,,0.181,0.014,,,,,1943.0,11712.0,0.038,0.193,0.03,0.569,0.065,0.081,0.117,0.214,0.1,,,-0.013,,,,,,,,,12.3,,,,,,,,,,,0.623,0.384,0.764,0.696,0.995,0.768,0.021,0.25,11.3,0.014,,0.039,0.094,2023-07-01
2023-04-01,SHB,1,2023,4.0,0.7,,,0.191,0.015,,,,,1969.0,11269.0,0.038,0.058,0.028,0.727,0.058,0.08,0.112,0.195,0.1,,,-0.064,,,,,,,,,12.4,,,,,,,,,,,0.641,0.464,0.796,0.716,1.044,0.763,0.02,0.218,11.4,0.008,,-0.035,0.099,2023-04-01
2023-01-01,SHB,4,2022,3.8,0.7,,,0.196,0.015,,,,,2103.0,11674.0,0.036,0.088,0.025,0.748,0.05,0.078,0.111,0.268,0.1,,,-0.056,,,,,,,,,12.9,,,,,,,,,,,0.561,0.102,0.787,0.699,1.066,0.739,0.018,0.223,11.9,0.008,,0.011,0.064,2023-01-01
2022-10-01,SHB,3,2022,3.9,0.8,,,0.23,0.016,,,,,2229.0,11548.0,0.04,0.093,0.023,0.742,0.049,0.08,0.112,0.222,0.1,,,0.155,,,,,,,,,12.5,,,,,,,,,,,0.619,0.487,0.808,0.712,1.104,0.732,0.017,0.201,11.5,0.01,,0.059,0.108,2022-10-01
