index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,HSG,4,2024,18.9,1.0,10.6,,0.053,0.03,49.0,90.0,17.0,4.3,928.0,17881.0,,,,,,0.561,,,1.3,1.7,0.5,0.121,2391.0,0.118,0.021,0.016,0.6,0.3,3.8,,1.8,5808.0,0.135,0.137,122.0,7.4,-0.214,2.1,0.9,0.021,0.9,,,,,,,,,0.8,,0.042,0.019,,2025-01-01
2024-10-01,HSG,3,2024,25.7,1.2,11.0,,0.048,0.028,48.0,90.0,26.0,-5.0,828.0,17554.0,,,,,,0.557,,,1.3,1.6,0.5,-0.547,2294.0,0.085,,,0.5,0.3,2.9,,1.8,5542.0,0.055,0.056,112.0,7.7,-0.169,2.1,,,0.8,,,,,,,,,0.8,,-0.335,-0.017,,2024-10-01
2024-07-01,HSG,2,2024,13.1,1.3,8.7,,0.106,0.063,47.0,91.0,14.0,7.8,1829.0,17862.0,,,,,,0.562,,,1.3,1.7,0.5,0.296,3450.0,0.123,0.028,0.025,0.5,0.3,2.5,,1.8,5623.0,0.043,0.037,125.0,7.8,-0.063,2.1,1.0,0.028,0.9,,,,,,,,,0.8,,0.115,-0.005,,2024-07-01
2024-04-01,HSG,1,2024,16.3,1.3,10.7,,0.081,0.045,48.0,111.0,29.0,7.1,1411.0,17945.0,,,,,,0.507,,,1.0,1.5,0.4,0.078,3095.0,0.121,0.022,0.035,0.6,0.3,2.6,,2.0,5504.0,0.033,0.026,131.0,7.6,-0.048,1.8,1.0,0.022,1.5,,,,,,,,,1.0,,-0.059,0.027,,2024-04-01
2024-01-01,HSG,4,2023,17.0,1.3,7.2,,0.077,0.047,46.0,88.0,23.0,4.4,1310.0,17479.0,,,,,,0.577,,,1.4,1.6,0.6,26.113,3289.0,0.105,0.012,0.011,0.4,0.2,1.8,,1.7,5045.0,0.155,0.141,111.0,7.9,-0.062,1.9,0.9,0.012,1.0,,,,,,,,,0.7,,0.527,0.008,,2024-01-01
2023-10-01,HSG,3,2023,403.3,1.1,12.9,,0.003,0.002,49.0,96.0,25.0,12.2,48.0,17333.0,,,,,,0.62,,,1.6,1.7,0.6,-1.023,2154.0,0.133,0.054,0.054,0.3,0.2,2.7,,1.6,4706.0,0.055,0.041,120.0,7.4,-0.068,1.8,0.9,0.054,1.1,,,,,,,,,0.6,,-13.335,0.04,,2023-10-01
2023-07-01,HSG,2,2023,-7.7,1.0,-145.8,,-0.117,-0.065,50.0,114.0,19.0,1.0,-2088.0,16668.0,,,,,,0.626,,,1.7,1.6,0.6,0.24,-175.0,0.103,0.006,0.002,0.4,0.3,-63.2,,1.6,3983.0,0.069,0.07,145.0,7.3,-0.061,1.6,1.2,0.006,0.2,,,,,,,,,0.6,,-1.291,-0.003,,2023-07-01
2023-04-01,HSG,1,2023,-9.0,0.9,46.3,,-0.096,-0.054,42.0,105.0,28.0,5.1,-1684.0,16719.0,,,,,,0.619,,,1.6,1.6,0.5,-0.02,600.0,0.134,0.042,0.037,0.3,0.2,16.3,,1.6,3786.0,0.031,0.027,119.0,8.7,-0.078,1.8,0.8,0.042,1.0,,,,,,,,,0.6,,-0.121,0.022,,2023-04-01
2023-01-01,HSG,4,2022,-6.4,0.7,35.3,,-0.1,-0.055,35.0,78.0,27.0,-12.7,-1718.0,16352.0,,,,,,0.636,,,1.8,1.6,0.5,-5.246,683.0,0.02,,,0.3,0.2,11.6,,1.6,3260.0,0.064,0.07,86.0,10.5,-0.062,2.1,,,1.1,,,,,,,,,0.6,,-0.786,-0.066,,2023-01-01
2022-10-01,HSG,3,2022,34.6,0.8,7.4,,0.023,0.012,30.0,80.0,24.0,-13.3,404.0,17500.0,,,,,,0.638,,,1.8,1.6,0.4,-0.879,3194.0,,,,0.4,0.2,3.2,34.9,1.6,3826.0,0.03,0.037,86.0,12.3,-0.071,2.3,,,1.0,,,,,,,,,0.6,,-0.606,-0.074,,2022-10-01
2022-07-01,HSG,2,2022,3.8,0.7,3.9,,0.193,0.086,26.0,88.0,18.0,7.8,3348.0,18904.0,,,,,,0.509,,,1.0,1.4,0.3,-0.409,8115.0,0.131,0.038,0.022,0.7,0.3,1.9,25.1,2.0,4640.0,0.029,0.047,96.0,14.1,-0.094,2.4,0.8,0.038,0.7,,,,,,,,,1.0,,-0.286,0.022,,2022-07-01
2022-04-01,HSG,1,2022,4.9,1.5,3.0,,0.359,0.159,19.0,76.0,26.0,6.4,5661.0,18501.0,,,,,,0.517,,,1.1,1.4,0.3,-0.204,11369.0,0.113,0.026,0.019,0.6,0.3,1.3,19.2,1.9,4251.0,0.031,0.039,70.0,19.6,-0.078,2.6,0.8,0.026,0.9,,,,,,,,,0.9,,-0.147,0.011,,2022-04-01
2022-01-01,HSG,4,2021,4.3,1.7,2.8,,0.477,0.217,16.0,58.0,15.0,10.1,7109.0,18301.0,,,,,,0.492,,,1.0,1.4,0.5,0.015,13327.0,0.125,0.045,0.038,0.5,0.3,1.1,4.9,2.0,4497.0,0.09,0.096,60.0,22.2,-0.057,2.8,0.9,0.045,1.0,,,,,,,,,1.0,,-0.007,0.042,,2022-01-01
2021-10-01,HSG,3,2021,6.6,2.6,3.5,,0.496,0.194,16.0,82.0,22.0,10.2,7001.0,17557.0,,,,,,0.406,,,0.7,1.3,0.4,0.128,13423.0,0.157,0.069,0.06,0.6,0.3,1.2,3.9,2.5,4284.0,0.045,0.031,76.0,22.6,-0.048,2.2,0.9,0.069,1.0,,,,,,,,,1.5,,0.016,,,2021-10-01
2021-07-01,HSG,2,2021,6.7,,5.1,,0.479,0.184,13.0,89.0,20.0,25.0,6208.0,,,,,,,,,,0.6,1.3,0.4,0.567,13217.0,0.227,0.153,0.131,0.7,0.3,1.3,3.4,,3520.0,0.051,0.022,82.0,27.7,-0.055,2.0,0.9,0.153,1.0,,,,,,,,,1.6,,0.306,,,2021-07-01
2021-04-01,HSG,1,2021,6.5,2.0,5.3,,0.35,0.125,4.0,88.0,34.0,16.0,3962.0,13188.0,,,,,,0.369,,,0.6,1.1,0.4,0.536,10124.0,0.18,0.114,0.101,0.8,0.3,1.7,2.8,2.7,1713.0,0.088,0.042,59.0,89.5,-0.057,1.8,0.9,0.114,1.0,,,,,,,,,1.7,,0.221,0.114,,2021-04-01
2021-01-01,HSG,4,2020,7.8,1.7,6.0,,0.243,0.091,-4.0,66.0,13.0,8.7,2580.0,11834.0,,,,,,0.408,,,0.7,1.1,0.5,0.339,8293.0,0.165,0.088,0.063,1.0,0.4,2.3,2.7,2.5,604.0,0.069,0.035,49.0,,-0.049,1.8,0.8,0.088,0.9,,,,,,,,,1.4,,0.129,0.075,,2021-01-01
2020-10-01,HSG,3,2020,7.4,1.3,5.7,,0.191,0.066,-9.0,80.0,22.0,5.8,1927.0,11009.0,,,,,,0.371,,,0.6,1.0,0.4,0.454,7346.0,0.184,0.079,0.054,1.2,0.5,2.8,2.8,2.7,31.0,0.087,0.055,49.0,,-0.049,1.6,0.8,0.079,0.8,,,,,,,,,1.7,,0.119,0.072,,2020-10-01
2020-07-01,HSG,2,2020,7.9,1.0,5.1,,0.138,0.046,-14.0,80.0,17.0,3.6,1325.0,10273.0,,,,,,0.374,,,0.6,0.9,0.4,0.248,6564.0,0.156,0.072,0.047,1.4,0.5,3.4,2.6,2.7,-539.0,0.063,0.059,50.0,,-0.052,1.5,0.9,0.072,0.8,,,,,,,,,1.7,,-0.035,0.053,,2020-07-01
2020-04-01,HSG,1,2020,3.7,0.4,4.8,,0.115,0.036,-19.0,79.0,20.0,2.8,1062.0,9752.0,,,,,,0.343,,,0.5,0.9,0.3,0.07,6803.0,0.186,0.074,0.035,1.5,0.5,3.5,2.4,2.9,-928.0,0.065,0.078,39.0,,-0.064,1.5,0.9,0.074,0.5,,,,,,,,,1.9,,0.087,-0.146,,2020-04-01
2020-01-01,HSG,4,2019,6.8,0.6,5.0,,0.091,0.027,17.0,77.0,21.0,2.4,992.0,11419.0,,,,,,0.337,,,0.5,0.9,0.3,0.326,6257.0,0.145,0.058,0.028,1.7,0.6,4.3,2.4,3.0,-1226.0,0.077,0.131,74.0,21.1,-0.086,1.5,1.2,0.058,0.6,,,,,,,,,2.0,,0.161,0.032,,2020-01-01
2019-10-01,HSG,3,2019,7.7,0.5,6.0,,0.07,0.019,18.0,82.0,20.0,1.6,748.0,11065.0,,,,,,0.317,,,0.5,0.8,0.3,1.115,5391.0,0.132,0.047,0.014,1.8,0.6,5.5,2.2,3.2,-1412.0,0.053,0.08,80.0,20.8,-0.128,1.5,1.2,0.047,0.4,,,,,,,,,2.2,,0.142,0.015,,2019-10-01
2019-07-01,HSG,2,2019,18.2,0.6,7.2,,0.033,0.008,21.0,89.0,17.0,2.2,353.0,10898.0,,,,,,0.296,,,0.4,0.9,0.3,0.811,4721.0,0.134,0.054,0.022,2.0,0.6,7.0,2.4,3.4,-1374.0,0.057,0.102,94.0,17.0,-0.166,1.4,1.3,0.054,0.5,,,,,,,,,2.4,,-0.025,0.031,,2019-07-01
2019-04-01,HSG,1,2019,37.9,0.7,7.7,,0.018,0.005,15.0,87.0,20.0,1.2,195.0,10575.0,,,,,,0.284,,,0.4,0.8,0.4,-0.293,4842.0,0.113,0.034,0.008,2.1,0.6,7.5,2.3,3.5,-1798.0,0.071,0.12,82.0,24.6,-0.239,1.6,0.8,0.034,0.2,,,,,,,,,2.5,,-0.039,0.009,,2019-04-01
2019-01-01,HSG,4,2018,18.5,0.5,9.3,,0.026,0.006,18.0,89.0,18.0,0.3,276.0,10484.0,,,,,,0.261,,,0.4,0.9,0.3,-0.666,5038.0,0.08,0.008,0.008,2.3,0.6,7.9,2.3,3.8,-1512.0,0.082,0.125,90.0,20.2,-0.328,1.6,1.7,0.008,1.7,,,,,,,,,2.8,,-0.192,0.011,,2019-01-01
2018-10-01,HSG,3,2018,12.0,1.0,7.2,,0.08,0.019,15.0,93.0,29.0,0.3,829.0,10366.0,,,,,,0.241,,,0.3,0.9,0.3,-0.429,6233.0,0.087,0.009,-0.012,2.8,0.7,5.7,3.1,4.2,-1838.0,0.096,0.192,78.0,24.6,-0.362,1.6,1.1,0.009,-1.4,,,,,,,,,3.1,,-0.107,-0.02,,2018-10-01
2018-07-01,HSG,2,2018,6.6,0.9,4.8,,0.141,0.035,22.0,90.0,12.0,1.5,1451.0,10582.0,,,,,,0.221,,,0.3,0.9,0.4,-0.209,6983.0,0.1,0.028,0.008,3.0,0.7,5.2,3.6,4.5,-1375.0,0.058,0.072,99.0,16.4,-0.462,1.6,1.2,0.028,0.3,,,,,,,,,3.5,,-0.271,-0.05,,2018-07-01
2018-04-01,HSG,1,2018,8.6,1.4,7.7,,0.178,0.043,14.0,132.0,16.0,1.6,1834.0,11137.0,,,,,,0.231,,,0.3,0.9,0.3,-0.261,9580.0,0.133,0.045,0.012,2.9,0.7,5.4,4.2,4.3,-1127.0,0.042,0.051,130.0,26.0,-0.55,1.4,1.5,0.045,0.4,,,,,,,,,3.3,,-0.096,0.006,,2018-04-01
2018-01-01,HSG,4,2017,6.7,1.5,7.5,,0.244,0.064,18.0,110.0,11.0,3.2,2482.0,11070.0,,,,,,0.227,,,0.3,1.0,0.4,-0.08,10600.0,0.15,0.07,0.042,3.1,0.7,4.3,4.4,4.4,-456.0,0.091,0.099,117.0,20.2,-0.648,1.5,1.2,0.07,0.7,,,,,,,,,3.4,,0.031,0.064,,2018-01-01
2017-10-01,HSG,3,2017,7.2,1.9,7.4,,0.288,0.079,12.0,115.0,36.0,2.8,2698.0,10400.0,,,,,,0.239,,,0.3,1.0,0.3,-0.156,10281.0,0.162,0.061,0.029,2.3,0.6,3.1,3.2,4.2,-665.0,0.057,0.032,90.0,31.5,-0.708,1.5,1.3,0.061,0.6,,,,,,,,,3.1,,-0.047,0.039,,2017-10-01
2017-07-01,HSG,2,2017,6.9,2.2,6.3,,0.366,0.117,19.0,77.0,13.0,3.3,3197.0,10007.0,,,,,,0.283,,,0.4,1.0,0.4,-0.1,10788.0,0.151,0.062,0.038,2.2,0.6,2.6,2.9,3.5,13.0,0.049,0.03,83.0,19.1,-0.616,1.8,1.2,0.062,0.7,,,,,,,,,2.5,,-0.429,0.063,,2017-07-01
2017-04-01,HSG,1,2017,5.4,2.0,7.1,,0.427,0.124,10.0,124.0,17.0,5.4,3554.0,9418.0,,,,,,0.247,,,0.3,1.0,0.3,-0.001,18888.0,0.186,0.113,0.067,2.6,0.7,2.7,4.5,4.0,24.0,0.051,0.024,117.0,37.4,-0.598,1.5,1.3,0.113,0.8,,,,,,,,,3.0,,0.05,0.019,,2017-04-01
2017-01-01,HSG,4,2016,5.4,2.1,5.9,,0.452,0.154,15.0,89.0,15.0,8.3,3559.0,9242.0,,,,,,0.327,,,0.5,1.0,0.4,0.168,17997.0,0.181,0.093,0.076,1.7,0.6,2.1,3.8,3.1,263.0,0.05,0.024,89.0,24.3,-0.426,1.7,1.2,0.093,1.0,,,,,,,,,2.0,,-0.003,0.105,,2017-01-01
2016-10-01,HSG,3,2016,5.2,1.9,5.5,,0.427,0.138,10.0,111.0,27.0,9.5,3047.0,8362.0,,,,,,0.335,,,0.5,1.0,0.3,0.231,18053.0,0.263,0.123,0.09,1.4,0.5,2.1,3.1,3.0,300.0,0.14,0.06,94.0,36.6,-0.303,1.6,1.2,0.123,0.9,,,,,,,,,2.0,,0.112,0.119,,2016-10-01
2016-07-01,HSG,2,2016,6.3,2.1,5.1,,0.383,0.137,17.0,71.0,17.0,17.7,2475.0,7475.0,,,,,,0.387,,,0.6,1.1,0.5,0.203,16229.0,0.243,0.138,0.097,1.3,0.5,1.9,2.1,2.6,280.0,0.057,0.027,71.0,21.2,-0.242,1.9,1.3,0.138,0.9,,,,,,,,,1.6,,-0.129,0.032,,2016-07-01
2016-04-01,HSG,1,2016,4.1,1.2,5.4,,0.332,0.103,6.0,96.0,28.0,10.8,2056.0,7240.0,,,,,,0.373,,,0.6,1.0,0.4,0.419,18625.0,0.25,0.134,0.095,1.2,0.5,2.5,2.3,2.7,222.0,0.153,0.084,74.0,65.6,-0.237,1.7,1.3,0.134,0.9,,,,,,,,,1.7,,0.204,0.112,,2016-04-01
2016-01-01,HSG,4,2015,5.3,1.2,5.8,,0.25,0.079,15.0,74.0,15.0,5.5,1448.0,6512.0,,,,,,0.365,,,0.6,1.0,0.4,0.095,15471.0,0.166,0.077,0.048,1.4,0.5,3.0,2.6,2.7,-13.0,0.072,0.037,74.0,23.6,-0.195,1.9,1.4,0.077,0.9,,,,,,,,,1.7,,-0.074,0.104,,2016-01-01
2015-10-01,HSG,3,2015,5.8,1.3,5.3,,0.247,0.066,12.0,102.0,34.0,4.6,1322.0,5898.0,,,,,,0.308,,,0.4,0.9,0.3,0.064,16702.0,0.197,0.095,0.043,1.9,0.6,3.3,4.7,3.2,-386.0,0.095,0.076,80.0,31.6,-0.191,1.8,1.2,0.095,0.5,,,,,,,,,2.2,,0.121,0.085,,2015-10-01
2015-07-01,HSG,2,2015,6.5,1.5,5.9,,0.244,0.076,14.0,59.0,16.0,8.9,1243.0,5437.0,,,,,,0.324,,,0.5,0.9,0.4,0.27,14899.0,0.156,0.079,0.05,1.8,0.6,3.1,3.3,3.1,-369.0,0.092,0.056,58.0,25.4,-0.213,2.2,1.3,0.079,0.8,,,,,,,,,2.1,,0.203,0.054,,2015-07-01
