index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,CAP,4,2024,31.5,3.7,14.7,,0.097,0.074,136.0,111.0,16.0,,1485.0,12673.0,,,,,,0.672,,,2.0,2.8,1.3,-0.267,3342.0,0.111,0.022,0.038,0.0,0.0,0.0,,1.5,168.0,0.381,0.103,231.0,2.7,-0.355,1.8,0.8,0.022,2.2,,,,,,,,,0.5,,-0.222,-0.193,,2025-01-01
2024-10-01,CAP,3,2024,24.0,3.1,10.0,,0.122,0.11,137.0,54.0,5.0,66.5,2025.0,15713.0,,,,,,0.889,,,8.0,8.1,4.3,-0.12,4297.0,0.113,0.051,0.025,0.0,0.0,0.0,,1.1,214.0,0.394,0.148,185.0,2.7,-0.271,2.1,0.6,0.051,0.8,,,,,,,,,0.1,,0.073,0.025,,2024-10-01
2024-07-01,CAP,2,2024,22.6,3.4,14.5,,0.144,0.107,181.0,161.0,4.0,5.5,2301.0,15336.0,,,,,,0.657,,,1.9,2.7,0.5,-0.566,4005.0,0.198,0.066,0.046,0.1,0.1,0.3,,1.5,204.0,0.09,0.029,338.0,2.0,-0.128,1.3,0.7,0.066,0.9,,,,,,,,,0.5,,-0.538,0.014,,2024-07-01
2024-04-01,CAP,1,2024,12.2,4.3,8.1,,0.344,0.231,130.0,178.0,9.0,24.5,5299.0,15131.0,,,,,,0.592,,,1.5,2.2,0.5,-0.251,8665.0,0.208,0.099,0.081,0.3,0.2,0.3,,1.7,198.0,0.058,0.018,299.0,2.8,-0.166,1.6,0.8,0.099,1.0,,,,,,,,,0.7,,-0.395,-0.154,,2024-04-01
2024-01-01,CAP,4,2023,7.0,2.8,7.0,,0.453,0.372,115.0,102.0,13.0,,7071.0,17881.0,,,,,,0.849,,,5.6,6.1,2.9,-0.055,14326.0,0.161,0.078,0.074,0.0,0.0,0.0,,1.2,241.0,0.297,0.083,203.0,3.2,-0.405,2.2,0.9,0.078,1.1,,,,,,,,,0.2,,-0.061,0.03,,2024-01-01
2023-10-01,CAP,3,2023,6.7,2.9,,,0.498,0.435,113.0,21.0,5.0,,7481.0,17355.0,,,,,,0.907,,,9.8,9.5,8.3,-0.208,15256.0,0.237,0.122,0.149,0.0,0.0,0.0,,1.1,229.0,0.748,,128.0,3.2,-0.426,2.3,0.8,0.122,1.5,,,,,,,,,0.1,,-0.213,0.039,,2023-10-01
2023-07-01,CAP,2,2023,4.7,2.7,3.5,,0.705,0.557,77.0,52.0,6.0,,9448.0,16701.0,,,,,,0.843,,,5.4,5.5,4.9,0.164,19385.0,0.345,0.264,0.243,0.0,0.0,0.0,,1.2,217.0,0.752,0.242,124.0,4.7,-0.392,3.0,0.9,0.264,1.0,,,,,,,,,0.2,,-0.175,0.067,,2023-07-01
2023-04-01,CAP,1,2023,4.8,2.5,4.1,,0.68,0.414,68.0,111.0,12.0,397.5,8114.0,15646.0,,,,,,0.768,,,3.3,3.7,1.9,0.134,23491.0,0.311,0.212,0.191,0.0,0.0,0.2,,1.3,197.0,0.454,0.148,168.0,5.3,-0.427,2.5,0.9,0.212,1.0,,,,,,,,,0.3,,0.128,0.174,,2023-04-01
2023-01-01,CAP,4,2022,4.8,2.6,4.4,,0.708,0.485,61.0,78.0,13.0,,7156.0,13332.0,,,,,,0.787,,,3.7,3.9,1.9,0.029,20819.0,0.243,0.146,0.127,0.0,0.0,0.0,,1.3,161.0,0.406,0.105,126.0,6.0,-0.109,2.9,0.8,0.146,1.0,,,,,,,,,0.3,,0.01,0.048,,2023-01-01
2022-10-01,CAP,3,2022,5.7,3.1,4.0,,0.677,0.551,60.0,12.0,4.0,71173.1,6953.0,12717.0,,,,,,0.833,,,5.0,4.9,4.4,0.242,20607.0,0.286,0.206,0.182,0.0,0.0,0.0,,1.2,150.0,0.791,0.275,69.0,6.0,-0.071,3.4,0.9,0.206,1.0,,,,,,,,,0.2,,0.197,0.26,,2022-10-01
