index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,FRT,4,2024,79.0,13.1,30.1,,0.181,0.022,2.0,105.0,29.0,2.6,2330.0,14032.0,,,,,,0.121,,,0.2,1.0,0.3,2.008,7402.0,0.181,0.018,0.01,4.2,0.6,8.4,,8.3,314.0,0.99,0.084,77.0,228.8,-0.356,2.8,0.7,0.018,0.8,,,,,,,,,6.5,,0.389,0.059,,2025-01-01
2024-10-01,FRT,3,2024,229.8,13.4,46.0,,0.06,0.008,2.0,99.0,38.0,3.9,774.0,13254.0,,,,,,0.125,,,0.2,1.0,0.3,-2.869,5328.0,0.182,0.022,0.014,3.7,0.5,8.9,,8.0,208.0,1.09,0.077,63.0,219.2,-0.358,2.9,0.7,0.022,0.8,,,,,,,,,6.3,,0.398,0.085,,2024-10-01
2024-07-01,FRT,2,2024,-427.1,14.5,55.8,,-0.033,-0.005,2.0,88.0,33.0,2.4,-414.0,12219.0,,,,,,0.135,,,0.2,1.0,0.3,-0.813,3811.0,0.196,0.014,0.003,3.4,0.5,10.0,,7.4,106.0,0.378,0.03,57.0,179.2,-0.491,3.3,0.4,0.014,0.6,,,,,,,,,5.7,,1.431,0.016,,2024-07-01
2024-04-01,FRT,1,2024,-70.4,13.0,148.0,,-0.166,-0.027,5.0,92.0,29.0,2.1,-2215.0,12022.0,,,,,,0.13,,,0.2,1.0,0.3,-0.127,1568.0,0.2,0.014,0.004,4.1,0.6,30.3,,7.7,65.0,0.489,0.038,68.0,79.7,-0.591,3.0,0.4,0.014,0.7,,,,,,,,,6.1,,0.344,0.024,,2024-04-01
2024-01-01,FRT,4,2023,-42.2,9.1,175.3,,-0.192,-0.029,6.0,102.0,29.0,-1.0,-2536.0,11738.0,,,,,,0.122,,,0.2,1.0,0.3,1.301,1167.0,0.175,,,4.7,0.6,45.3,,8.2,37.0,0.559,0.046,79.0,61.0,-0.902,2.7,,,1.6,,,,,,,,,6.6,,-0.504,-0.061,,2024-01-01
2023-10-01,FRT,3,2023,-80.7,7.1,66.7,,-0.083,-0.014,7.0,87.0,35.0,0.7,-1102.0,12498.0,,,,,,0.145,,,0.2,1.0,0.3,2.369,2352.0,0.167,0.006,,3.1,0.5,17.6,,6.9,132.0,0.301,0.037,59.0,52.8,-0.883,2.9,,0.006,0.0,,,,,,,,,5.5,,-0.05,-0.013,,2023-10-01
2023-07-01,FRT,2,2023,-218.8,5.7,49.7,,-0.025,-0.005,8.0,78.0,31.0,-1.9,-327.0,12663.0,,,,,,0.188,,,0.2,1.0,0.2,-1.202,2476.0,0.151,,,2.4,0.5,15.1,,5.3,287.0,0.215,0.032,55.0,43.6,-0.704,3.2,,,1.5,,,,,,,,,4.2,,-0.514,-0.139,,2023-07-01
2023-04-01,FRT,1,2023,32.5,3.6,29.7,,0.115,0.022,12.0,82.0,27.0,0.8,1619.0,14702.0,,,,,,0.212,,,0.3,1.1,0.3,-0.435,5094.0,0.153,0.009,,2.4,0.5,10.8,,4.7,767.0,0.335,0.064,66.0,30.4,-0.413,3.0,,0.009,0.0,,,,,,,,,3.6,,-0.109,-0.003,,2023-04-01
2023-01-01,FRT,4,2022,20.8,4.0,21.4,,0.213,0.037,13.0,82.0,31.0,2.1,2865.0,14740.0,,,,,,0.192,,,0.2,1.1,0.3,-0.381,5715.0,0.157,0.019,0.011,2.6,0.5,10.1,,5.2,1007.0,0.364,0.099,64.0,28.4,-0.436,2.8,0.8,0.019,0.7,,,,,,,,,4.1,,-0.297,0.047,,2023-01-01
2022-10-01,FRT,3,2022,13.7,4.5,16.6,,0.389,0.069,11.0,59.0,24.0,2.0,4631.0,14081.0,,,,,,0.193,,,0.2,1.1,0.4,0.062,8130.0,0.155,0.016,0.011,2.5,0.5,6.3,,5.2,1065.0,0.21,0.046,47.0,32.3,-0.525,3.3,0.8,0.016,0.9,,,,,,,,,4.1,,0.105,0.046,,2022-10-01
