index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,EIB,4,2024,11.3,1.5,,,0.14,0.015,,,,,1785.0,13474.0,0.028,0.501,0.025,0.423,0.038,0.105,0.152,0.318,0.1,,,0.234,,,,,,,,,9.6,,,,,,,,,,,0.541,0.472,0.718,0.689,0.986,0.728,0.017,0.319,8.6,0.005,,0.038,0.176,2025-01-01
2024-10-01,EIB,3,2024,13.0,1.4,,,0.118,0.013,,,,,1447.0,12979.0,0.029,0.22,0.027,0.399,0.042,0.108,0.152,0.439,0.1,,,0.216,,,,,,,,,9.3,,,,,,,,,,,0.448,0.366,0.743,0.713,0.953,0.779,0.019,0.295,8.3,0.004,,0.029,0.173,2024-10-01
2024-07-01,EIB,2,2024,14.6,1.4,,,0.099,0.011,,,,,1189.0,12610.0,0.026,0.232,0.026,0.4,0.049,0.111,0.155,0.475,0.1,,,0.11,,,,,,,,,9.0,,,,,,,,,,,0.415,0.327,0.745,0.714,0.928,0.803,0.019,0.294,8.0,0.006,,0.023,0.148,2024-07-01
2024-04-01,EIB,1,2024,15.8,1.4,,,0.09,0.01,,,,,1071.0,12330.0,0.025,0.139,0.029,0.373,0.056,0.113,0.156,0.402,0.1,,,-0.078,,,,,,,,,8.9,,,,,,,,,,,0.477,0.334,0.755,0.722,0.915,0.825,0.021,0.283,7.9,0.005,,0.023,0.13,2024-04-01
2024-01-01,EIB,4,2023,14.5,1.4,,,0.101,0.011,,,,,1162.0,12049.0,0.025,0.356,0.027,0.412,0.06,0.111,0.16,0.419,0.1,,,0.227,,,,,,,,,9.0,,,,,,,,,,,0.464,0.371,0.727,0.697,0.898,0.809,0.019,0.315,8.0,0.003,,0.037,0.076,2024-01-01
2023-10-01,EIB,3,2023,17.4,1.4,,,0.084,0.009,,,,,947.0,11620.0,0.026,0.297,0.026,0.386,0.06,0.113,0.159,0.614,0.1,,,-0.307,,,,,,,,,8.8,,,,,,,,,,,0.304,0.196,0.744,0.711,0.883,0.842,0.019,0.295,7.8,0.004,,0.01,0.067,2023-10-01
2023-07-01,EIB,2,2023,12.1,1.4,,,0.126,0.014,,,,,1366.0,11500.0,0.03,0.261,0.027,0.436,0.056,0.113,0.162,0.519,0.1,,,-0.15,,,,,,,,,8.9,,,,,,,,,,,0.38,0.285,0.725,0.693,0.855,0.849,0.019,0.315,7.9,0.001,,0.013,0.059,2023-07-01
2023-04-01,EIB,1,2023,9.2,1.3,,,0.151,0.017,,,,,1607.0,11354.0,0.033,0.258,0.023,0.46,0.049,0.115,0.163,0.423,0.1,,,0.017,,,,,,,,,8.7,,,,,,,,,,,0.462,0.418,0.744,0.708,0.875,0.851,0.017,0.298,7.7,0.001,,0.033,0.061,2023-04-01
2023-01-01,EIB,4,2022,11.5,1.7,,,0.154,0.017,,,,,1581.0,10994.0,0.033,0.227,0.018,0.558,0.043,0.111,0.157,0.656,0.1,,,0.078,,,,,,,,,9.0,,,,,,,,,,,0.263,0.217,0.737,0.705,0.878,0.839,0.013,0.303,8.0,0.001,,0.018,0.138,2023-01-01
2022-10-01,EIB,3,2022,15.1,2.1,,,0.145,0.016,,,,,1467.0,10802.0,0.031,0.114,0.019,0.565,0.041,0.11,0.158,0.417,0.1,,,0.34,,,,,,,,,9.1,,,,,,,,,,,0.467,0.608,0.725,0.694,0.877,0.827,0.013,0.317,8.1,0.001,,0.055,0.211,2022-10-01
2022-07-01,EIB,2,2022,19.0,2.0,,,0.112,0.012,,,,,1094.0,10239.0,0.027,0.299,0.019,0.707,0.042,0.109,0.153,0.395,0.1,,,0.416,,,,,,,,,9.2,,,,,,,,,,,0.482,0.431,0.746,0.713,0.88,0.848,0.013,0.295,8.2,0.002,,0.034,0.171,2022-07-01
2022-04-01,EIB,1,2022,31.0,2.4,,,0.081,0.009,,,,,773.0,9904.0,0.025,0.254,0.02,0.631,0.044,0.107,0.151,0.42,0.1,,,0.394,,,,,,,,,9.3,,,,,,,,,,,0.464,0.388,0.747,0.711,0.881,0.848,0.014,0.295,8.3,0.005,,-0.031,0.167,2022-04-01
2022-01-01,EIB,4,2021,42.9,2.3,,,0.056,0.006,,,,,554.0,10216.0,0.022,0.302,0.02,0.608,0.046,0.107,0.155,0.486,0.1,,,-0.008,,,,,,,,,9.3,,,,,,,,,,,0.412,0.135,0.726,0.692,0.835,0.87,0.014,0.314,8.3,0.008,,0.008,0.138,2022-01-01
