index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,VCS,4,2024,11.8,1.9,8.4,,0.16,0.125,347.0,259.0,24.0,24.5,5044.0,31935.0,,,,,,0.79,,,3.8,4.1,2.8,-0.056,6579.0,0.26,0.196,0.172,0.2,0.1,1.0,32.6,1.3,4147.0,0.31,0.167,582.0,1.1,-0.196,0.7,0.8,0.196,1.0,,,,,,,,,0.3,,-0.059,-0.026,,2025-01-01
2024-10-01,VCS,3,2024,11.7,1.9,8.0,,0.165,0.133,356.0,270.0,13.0,25.9,5342.0,32776.0,,,,,,0.819,,,4.5,4.8,3.1,-0.037,6994.0,0.272,0.203,0.167,0.2,0.1,0.9,33.1,1.2,4353.0,0.28,0.154,613.0,1.0,-0.153,0.7,0.9,0.203,1.0,,,,,,,,,0.2,,-0.037,0.032,,2024-10-01
2024-07-01,VCS,2,2024,12.8,2.2,8.0,,0.178,0.139,336.0,277.0,19.0,34.8,5548.0,31766.0,,,,,,0.829,,,4.8,5.1,3.1,0.031,7265.0,0.287,0.229,0.214,0.1,0.1,0.9,23.5,1.2,4187.0,0.308,0.154,594.0,1.1,-0.081,0.7,0.8,0.229,1.1,,,,,,,,,0.2,,-0.02,-0.013,,2024-07-01
2024-04-01,VCS,1,2024,12.7,2.1,8.8,,0.169,0.132,347.0,289.0,13.0,22.8,5381.0,32196.0,,,,,,0.802,,,4.0,4.4,2.5,0.017,7416.0,0.27,0.221,0.191,0.2,0.2,1.0,36.7,1.2,4251.0,0.309,0.144,623.0,1.1,-0.075,0.7,0.8,0.221,1.0,,,,,,,,,0.2,,0.01,0.033,,2024-04-01
2024-01-01,VCS,4,2023,9.8,1.7,8.6,,0.172,0.13,335.0,304.0,11.0,20.8,5289.0,31161.0,,,,,,0.771,,,3.4,3.8,2.0,0.037,7346.0,0.295,0.244,0.205,0.2,0.2,1.1,26.7,1.3,4075.0,0.281,0.139,628.0,1.1,-0.048,0.7,0.8,0.244,1.0,,,,,,,,,0.3,,0.005,-0.021,,2024-01-01
2023-10-01,VCS,3,2023,11.5,1.8,7.7,,0.159,0.121,345.0,308.0,10.0,17.1,5102.0,31818.0,,,,,,0.791,,,3.8,4.2,2.1,-0.008,7311.0,0.283,0.233,0.19,0.2,0.2,1.1,19.1,1.3,4174.0,0.206,0.117,643.0,1.1,-0.076,0.7,0.8,0.233,1.0,,,,,,,,,0.3,,-0.02,0.039,,2023-10-01
2023-07-01,VCS,2,2023,10.7,1.8,7.6,,0.167,0.121,323.0,291.0,19.0,16.9,5141.0,30617.0,,,,,,0.736,,,2.8,3.3,1.7,-0.15,7459.0,0.278,0.228,0.197,0.3,0.2,1.2,19.8,1.4,3965.0,0.252,0.138,594.0,1.1,-0.072,0.7,0.9,0.228,1.0,,,,,,,,,0.4,,-0.114,-0.03,,2023-07-01
2023-04-01,VCS,1,2023,7.4,1.4,7.8,,0.188,0.142,302.0,254.0,14.0,16.5,6048.0,31567.0,,,,,,0.759,,,3.2,3.7,2.0,-0.157,8416.0,0.263,0.218,0.184,0.3,0.2,1.1,15.5,1.3,4108.0,0.195,0.097,542.0,1.2,-0.052,0.7,0.8,0.218,1.0,,,,,,,,,0.3,,-0.132,0.037,,2023-04-01
2023-01-01,VCS,4,2022,6.9,1.6,5.5,,0.236,0.17,254.0,213.0,13.0,16.6,7179.0,30429.0,,,,,,0.739,,,2.8,3.4,1.8,-0.185,9694.0,0.298,0.225,0.169,0.3,0.2,1.0,14.4,1.4,3913.0,0.226,0.138,453.0,1.4,-0.061,0.8,0.8,0.225,0.9,,,,,,,,,0.4,,-0.153,-0.054,,2023-01-01
2022-10-01,VCS,3,2022,6.2,1.7,5.0,,0.286,0.202,231.0,195.0,11.0,23.4,8809.0,32164.0,,,,,,0.729,,,2.7,3.3,1.8,-0.168,11446.0,0.314,0.242,0.184,0.3,0.2,0.9,13.5,1.4,4188.0,0.201,0.12,415.0,1.6,-0.035,0.9,0.9,0.242,0.9,,,,,,,,,0.4,,-0.154,0.041,,2022-10-01
