index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,VCG,4,2024,13.6,1.6,12.7,,0.123,0.032,125.0,225.0,70.0,3.9,1578.0,13662.0,,,,,,0.278,,,0.6,1.4,0.8,0.201,3293.0,0.112,0.082,0.064,0.8,0.3,5.3,0.9,3.6,5121.0,0.221,0.192,281.0,2.9,-0.005,0.4,0.6,0.082,1.3,,,,,,,,,1.6,,0.055,0.036,,2025-01-01
2024-10-01,VCG,3,2024,14.3,1.4,12.8,,0.105,0.027,132.0,262.0,60.0,2.7,1314.0,13187.0,,,,,,0.27,,,0.6,1.3,0.7,-0.029,3123.0,0.146,0.098,0.03,0.8,0.3,5.8,1.3,3.7,4142.0,0.103,0.096,333.0,2.8,0.094,0.4,0.4,0.098,0.7,,,,,,,,,1.7,,-0.009,0.01,,2024-10-01
2024-07-01,VCG,2,2024,13.5,1.4,12.3,,0.11,0.027,150.0,263.0,67.0,2.4,1354.0,13053.0,,,,,,0.273,,,0.6,1.3,0.7,-0.017,3153.0,0.113,0.087,0.035,0.8,0.3,6.5,1.2,3.7,4145.0,0.148,0.151,345.0,2.4,-0.105,0.4,0.6,0.087,0.7,,,,,,,,,1.6,,-0.139,0.012,,2024-07-01
2024-04-01,VCG,1,2024,16.5,1.8,11.8,,0.113,0.027,164.0,225.0,59.0,4.8,1378.0,12894.0,,,,,,0.265,,,0.6,1.4,0.8,1.183,3660.0,0.285,0.245,0.175,0.9,0.3,6.3,1.0,3.8,4591.0,0.122,0.121,330.0,2.2,-0.067,0.4,0.8,0.245,0.9,,,,,,,,,1.7,,0.311,0.067,,2024-04-01
2024-01-01,VCG,4,2023,34.9,1.8,17.6,,0.053,0.012,151.0,207.0,78.0,1.4,631.0,12083.0,,,,,,0.24,,,0.5,1.3,0.8,0.369,2793.0,0.077,0.063,0.039,1.1,0.4,8.5,1.2,4.2,3705.0,0.224,0.193,279.0,2.4,-0.149,0.4,1.0,0.063,0.6,,,,,,,,,2.0,,0.022,0.021,,2024-01-01
2023-10-01,VCG,3,2023,46.8,1.8,19.3,,0.039,0.009,202.0,244.0,66.0,1.5,461.0,11840.0,,,,,,0.236,,,0.5,1.3,0.8,-0.232,2733.0,0.027,0.098,0.044,1.2,0.4,8.8,1.1,4.2,4457.0,0.127,0.093,380.0,1.8,-0.116,0.4,1.1,0.098,0.4,,,,,,,,,2.0,,-0.138,0.015,,2023-10-01
2023-07-01,VCG,2,2023,31.0,1.6,17.5,,0.052,0.011,209.0,231.0,59.0,1.5,600.0,11666.0,,,,,,0.223,,,0.5,1.4,0.9,1.513,3171.0,0.109,0.087,0.024,1.3,0.4,9.2,1.1,4.5,5395.0,0.131,0.122,381.0,1.8,-0.479,0.4,0.5,0.087,0.6,,,,,,,,,2.1,,0.369,0.017,,2023-07-01
2023-04-01,VCG,1,2023,69.2,1.4,27.7,,0.02,0.005,315.0,252.0,61.0,1.0,238.0,11473.0,,,,,,0.211,,,0.4,1.6,1.0,-0.839,2316.0,0.16,0.109,0.008,1.4,0.4,13.3,0.6,4.7,7456.0,0.096,0.07,506.0,1.2,-0.044,0.3,0.4,0.109,0.2,,,,,,,,,2.3,,-0.022,-0.013,,2023-04-01
2023-01-01,VCG,4,2022,9.5,1.2,22.1,,0.131,0.028,271.0,253.0,76.0,1.3,1480.0,11627.0,,,,,,0.216,,,0.5,1.5,1.0,-0.092,2368.0,0.195,0.126,0.023,1.3,0.4,11.3,0.6,4.6,6825.0,0.174,0.188,448.0,1.3,-0.594,0.3,0.4,0.126,0.5,,,,,,,,,2.2,,0.095,0.006,,2023-01-01
2022-10-01,VCG,3,2022,10.6,1.5,25.0,,0.144,0.032,302.0,211.0,61.0,1.7,1629.0,11559.0,,,,,,0.223,,,0.5,1.6,1.1,0.157,2162.0,0.09,0.096,0.059,1.3,0.4,11.5,0.6,4.5,7553.0,0.091,0.09,452.0,1.2,-1.138,0.3,0.7,0.096,0.9,,,,,,,,,2.1,,0.027,0.028,,2022-10-01
