index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,PVC,4,2024,278.3,1.0,38.5,,0.003,0.001,110.0,49.0,44.0,24.7,40.0,11493.0,,,,,,0.452,,,1.0,1.9,1.5,-12.422,312.0,0.07,0.011,0.003,0.4,0.2,24.1,,2.2,889.0,0.406,0.463,115.0,3.3,-0.146,1.3,0.2,0.011,1.4,,,,,,,,,1.0,,0.394,0.003,,2025-01-01
2024-10-01,PVC,3,2024,-3671.8,1.1,61.4,,0.0,0.0,97.0,47.0,40.0,-3.3,-3.0,11455.0,,,,,,0.484,,,1.1,2.0,1.6,-1.02,224.0,0.051,,,0.3,0.2,36.3,,2.1,880.0,0.318,0.391,104.0,3.8,-0.095,1.4,,,-1.3,,,,,,,,,0.9,,-0.651,-0.001,,2024-10-01
2024-07-01,PVC,2,2024,84.7,1.3,28.8,,0.017,0.007,92.0,47.0,38.0,0.3,173.0,11472.0,,,,,,0.465,,,1.1,1.9,1.6,0.127,642.0,0.077,0.0,0.002,0.4,0.2,12.9,,2.2,879.0,0.318,0.325,101.0,3.9,-0.188,1.5,0.2,0.0,27.5,,,,,,,,,0.9,,0.107,-0.011,,2024-07-01
2024-04-01,PVC,1,2024,95.4,1.3,34.6,,0.015,0.006,98.0,40.0,36.0,-7.6,154.0,11600.0,,,,,,0.481,,,1.2,2.0,1.7,-0.387,581.0,0.082,,0.0,0.5,0.2,14.1,,2.1,903.0,0.38,0.353,102.0,3.7,-0.092,1.5,0.0,,-0.6,,,,,,,,,0.9,,-0.18,0.0,,2024-04-01
2024-01-01,PVC,4,2023,59.3,1.3,35.5,,0.025,0.009,90.0,40.0,48.0,2.0,251.0,11597.0,,,,,,0.388,,,0.8,1.7,1.4,-0.328,708.0,0.056,0.001,,0.8,0.3,15.7,,2.6,897.0,0.585,0.541,82.0,4.1,-0.095,1.4,,0.001,3.8,,,,,,,,,1.3,,-0.445,0.289,,2024-01-01
2023-10-01,PVC,3,2023,35.5,1.5,26.4,,0.042,0.014,78.0,41.0,36.0,25.3,375.0,8996.0,,,,,,0.328,,,0.6,1.5,1.3,0.646,1276.0,0.087,0.029,0.015,0.9,0.3,10.5,,3.0,682.0,0.441,0.314,83.0,4.7,-0.098,1.5,0.6,0.029,0.8,,,,,,,,,1.7,,0.138,0.018,,2023-10-01
2023-07-01,PVC,2,2023,60.2,1.6,24.8,,0.026,0.009,81.0,48.0,33.0,-5.8,227.0,8838.0,,,,,,0.354,,,0.7,1.6,1.2,-0.165,1121.0,0.065,,0.0,0.8,0.3,11.1,,2.8,667.0,0.26,0.252,97.0,4.5,-0.051,1.5,0.0,,-3.3,,,,,,,,,1.5,,-0.265,-0.021,,2023-07-01
2023-04-01,PVC,1,2023,40.2,1.2,19.6,,0.03,0.012,79.0,44.0,33.0,2.1,273.0,9031.0,,,,,,0.365,,,0.7,1.6,1.3,1.007,1525.0,0.07,0.005,0.012,0.7,0.3,6.5,,2.7,683.0,0.207,0.182,90.0,4.6,-0.043,1.7,0.6,0.005,4.1,,,,,,,,,1.4,,0.016,0.012,,2023-04-01
2023-01-01,PVC,4,2022,66.8,1.0,16.5,,0.016,0.005,82.0,40.0,46.0,20.6,136.0,8923.0,,,,,,0.326,,,0.6,1.5,1.3,0.737,1502.0,0.074,0.019,0.01,0.8,0.3,7.7,,3.1,688.0,0.274,0.3,77.0,4.4,-0.019,1.5,0.4,0.019,1.2,,,,,,,,,1.7,,0.038,0.013,,2023-01-01
2022-10-01,PVC,3,2022,171.0,1.5,16.0,,0.009,0.004,77.0,36.0,30.0,18.1,78.0,8809.0,,,,,,0.358,,,0.7,1.6,1.3,-0.125,1447.0,0.092,0.025,0.001,0.7,0.3,6.7,,2.8,665.0,0.232,0.279,83.0,4.7,-0.009,1.7,0.2,0.025,0.3,,,,,,,,,1.4,,0.335,-0.002,,2022-10-01
2022-07-01,PVC,2,2022,133.9,1.4,22.7,,0.01,0.004,74.0,35.0,31.0,-9.5,89.0,8826.0,,,,,,0.367,,,0.7,1.6,1.3,-0.343,1084.0,0.063,0.019,0.004,0.7,0.3,9.1,,2.7,661.0,0.203,0.233,78.0,4.9,-0.006,1.7,0.4,0.019,0.6,,,,,,,,,1.4,,0.264,-0.017,,2022-07-01
2022-04-01,PVC,1,2022,161.0,2.4,26.7,,0.015,0.007,81.0,39.0,28.0,0.7,136.0,8977.0,,,,,,0.429,,,0.9,1.8,1.4,-0.224,857.0,0.09,0.004,,0.5,0.2,8.9,,2.3,664.0,0.21,0.21,91.0,4.5,-0.022,1.8,,0.004,1.3,,,,,,,,,1.1,,0.032,0.059,,2022-04-01
