index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,GMD,4,2024,17.6,2.1,15.9,,0.139,0.093,228.0,10.0,66.0,10.9,3525.0,29918.0,,,,,,0.689,,,3.2,3.2,3.1,0.089,4865.0,0.446,0.254,0.166,0.2,0.1,1.2,0.2,1.5,4569.0,0.288,0.154,172.0,1.6,-0.39,0.3,0.7,0.254,1.0,,,,,,,,,0.3,,-0.029,0.364,,2025-01-01
2024-10-01,GMD,3,2024,20.5,3.0,18.6,,0.153,0.097,119.0,10.0,74.0,11.6,3236.0,21938.0,,,,,,0.632,,,2.7,1.8,1.8,0.064,5010.0,0.46,0.316,0.265,0.2,0.1,1.2,0.3,1.6,1549.0,0.111,0.044,55.0,3.1,-0.251,0.3,0.7,0.316,1.3,,,,,,,,,0.4,,0.017,-0.043,,2024-10-01
2024-07-01,GMD,2,2024,22.6,3.0,18.2,,0.138,0.088,164.0,10.0,95.0,8.1,3040.0,22918.0,,,,,,0.644,,,2.8,2.0,2.0,-0.512,4928.0,0.444,0.257,0.287,0.2,0.1,1.3,0.2,1.6,1970.0,0.169,0.071,80.0,2.2,-0.214,0.3,0.6,0.257,1.8,,,,,,,,,0.4,,-0.001,0.038,,2024-07-01
2024-04-01,GMD,1,2024,10.6,3.0,17.3,,0.317,0.187,66.0,12.0,129.0,8.1,6229.0,22071.0,,,,,,0.637,,,2.6,2.1,2.1,0.161,4935.0,0.438,0.29,0.556,0.2,0.1,1.3,0.3,1.6,2218.0,0.19,0.081,-51.0,5.5,-0.146,0.3,0.8,0.29,2.4,,,,,,,,,0.4,,-0.008,0.068,,2024-04-01
2024-01-01,GMD,4,2023,10.9,2.8,18.6,,0.287,0.166,39.0,13.0,120.0,4.0,5366.0,20671.0,,,,,,0.632,,,2.5,1.8,1.7,-0.032,4976.0,0.412,0.145,0.111,0.2,0.1,1.3,0.3,1.6,1464.0,0.152,0.056,-68.0,9.4,-0.287,0.3,0.5,0.145,1.7,,,,,,,,,0.4,,-0.066,0.015,,2024-01-01
2023-10-01,GMD,3,2023,9.9,2.7,14.4,,0.295,0.184,68.0,13.0,83.0,8.7,5544.0,20364.0,,,,,,0.637,,,2.6,1.7,1.7,0.004,5329.0,0.466,0.364,0.255,0.2,0.1,1.2,0.3,1.6,1347.0,0.106,0.048,-2.0,5.4,-0.424,0.3,0.6,0.364,1.1,,,,,,,,,0.4,,0.049,-0.031,,2023-10-01
2023-07-01,GMD,2,2023,7.6,2.0,12.9,,0.294,0.18,84.0,13.0,76.0,16.0,5520.0,21009.0,,,,,,0.621,,,2.3,1.8,1.8,1.475,5081.0,0.504,0.333,1.809,0.2,0.1,1.3,0.2,1.6,1798.0,0.18,0.095,21.0,4.3,-0.524,0.3,0.8,0.333,7.2,,,,,,,,,0.4,,-0.013,0.221,,2023-07-01
2023-04-01,GMD,1,2023,18.6,2.4,12.5,,0.135,0.076,-58.0,13.0,110.0,8.2,2230.0,17200.0,,,,,,0.537,,,1.6,0.8,0.7,-0.072,5147.0,0.473,0.333,0.224,0.2,0.1,1.2,0.3,1.9,-792.0,0.131,0.062,-155.0,,-0.473,0.3,0.7,0.333,1.0,,,,,,,,,0.6,,0.049,0.028,,2023-04-01
2023-01-01,GMD,4,2022,15.2,2.2,12.2,,0.15,0.083,-57.0,12.0,97.0,7.4,2403.0,16733.0,,,,,,0.525,,,1.5,0.8,0.8,-0.001,4908.0,0.426,0.248,0.177,0.3,0.2,1.3,0.4,1.9,-649.0,0.172,0.086,-142.0,,-0.435,0.3,0.8,0.248,1.0,,,,,,,,,0.7,,0.054,-0.027,,2023-01-01
2022-10-01,GMD,3,2022,15.7,2.2,12.6,,0.153,0.092,-18.0,11.0,65.0,8.5,2405.0,17195.0,,,,,,0.606,,,2.2,1.0,1.0,0.134,4658.0,0.406,0.284,0.246,0.2,0.2,1.3,0.5,1.7,96.0,0.09,0.047,-72.0,,-0.339,0.4,0.7,0.284,1.2,,,,,,,,,0.4,,0.119,0.039,,2022-10-01
