index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,CII,4,2024,28.6,1.3,14.5,,0.045,0.008,-85.0,394.0,76.0,0.7,506.0,11036.0,,,,,,0.165,,,0.3,1.0,0.7,-0.296,6378.0,0.514,0.293,0.008,2.5,0.6,10.3,0.3,6.1,-193.0,0.148,0.171,233.0,,-0.023,0.1,0.2,0.293,0.1,,,,,,,,,3.0,,-0.022,-0.033,,2025-01-01
2024-10-01,CII,3,2024,20.8,1.3,13.2,,0.064,0.013,-42.0,399.0,44.0,1.0,719.0,11411.0,,,,,,0.178,,,0.4,1.0,0.7,-0.038,6520.0,0.593,0.428,0.008,2.3,0.6,8.9,0.2,5.6,-5.0,0.077,0.167,313.0,,-0.049,0.1,0.1,0.428,0.4,,,,,,,,,2.7,,0.123,0.001,,2024-10-01
2024-07-01,CII,2,2024,20.2,1.3,15.1,,0.067,0.013,-77.0,382.0,51.0,0.9,747.0,11396.0,,,,,,0.175,,,0.4,1.0,0.7,-0.068,5807.0,0.577,0.382,0.009,2.4,0.6,10.2,0.3,5.7,-69.0,0.131,0.249,254.0,,-0.049,0.1,0.0,0.382,0.5,,,,,,,,,2.8,,0.137,-0.03,,2024-07-01
2024-04-01,CII,1,2024,22.5,1.5,17.3,,0.074,0.013,-95.0,344.0,60.0,0.7,802.0,11749.0,,,,,,0.178,,,0.4,1.2,0.9,1.346,5106.0,0.537,0.297,0.295,2.4,0.6,12.4,0.3,5.6,1281.0,0.236,0.434,189.0,,-0.049,0.1,0.8,0.297,1.3,,,,,,,,,2.8,,0.178,0.018,,2024-04-01
2024-01-01,CII,4,2023,46.6,1.4,15.2,,0.032,0.006,-211.0,216.0,219.0,0.4,342.0,11543.0,,,,,,0.19,,,0.3,0.9,0.8,4.689,4335.0,0.559,0.236,0.168,2.2,0.6,12.8,0.3,5.3,-1216.0,0.14,0.232,-213.0,,-0.038,0.1,0.7,0.236,1.0,,,,,,,,,2.9,,-0.006,0.059,,2024-01-01
2023-10-01,CII,3,2023,290.1,1.6,16.6,,0.006,0.001,-149.0,189.0,116.0,0.7,60.0,10905.0,,,,,,0.229,,,0.4,0.9,0.8,0.75,4363.0,0.363,0.252,0.029,1.6,0.5,11.4,0.7,4.4,-690.0,0.038,0.052,-77.0,,-0.06,0.2,0.2,0.252,0.6,,,,,,,,,2.2,,-0.091,0.004,,2023-10-01
2023-07-01,CII,2,2023,478.6,1.5,13.8,,0.003,0.001,-83.0,197.0,101.0,0.2,34.0,10864.0,,,,,,0.223,,,0.4,0.9,0.8,-0.66,4800.0,0.239,0.096,0.043,1.6,0.5,10.3,0.8,4.5,-1215.0,0.067,0.135,13.0,,-0.058,0.2,0.4,0.096,1.1,,,,,,,,,2.3,,-0.142,0.104,,2023-07-01
2023-04-01,CII,1,2023,130.4,1.3,15.0,,0.01,0.002,-95.0,207.0,61.0,0.6,101.0,9838.0,,,,,,0.186,,,0.4,0.7,0.6,-0.953,5595.0,0.368,0.232,0.01,1.8,0.5,9.5,0.7,5.4,-2945.0,0.024,0.035,52.0,,-0.041,0.2,0.1,0.232,0.4,,,,,,,,,2.5,,0.009,-0.42,,2023-04-01
2023-01-01,CII,4,2022,5.4,0.7,13.7,,0.135,0.023,-29.0,255.0,137.0,0.5,2174.0,16978.0,,,,,,0.19,,,0.4,0.8,0.6,0.976,5546.0,0.163,0.08,,1.8,0.5,10.1,0.5,5.3,-2310.0,0.034,0.079,89.0,,-0.045,0.2,,0.08,0.4,,,,,,,,,2.4,,0.132,0.001,,2023-01-01
2022-10-01,CII,3,2022,15.9,1.0,15.6,,0.069,0.012,-8.0,442.0,361.0,0.8,1100.0,16958.0,,,,,,0.185,,,0.4,0.7,0.5,0.015,4900.0,0.151,0.102,0.003,1.8,0.5,11.9,0.6,5.4,-2734.0,0.05,0.108,72.0,,-0.025,0.2,0.1,0.102,0.4,,,,,,,,,2.5,,0.344,-0.012,,2022-10-01
2022-07-01,CII,2,2022,13.2,0.8,20.7,,0.068,0.011,92.0,971.0,426.0,1.1,1084.0,17167.0,,,,,,0.182,,,0.4,0.9,0.4,0.151,3645.0,0.455,0.296,0.073,1.8,0.5,15.7,0.4,5.5,-1359.0,0.049,0.107,636.0,4.0,-0.032,0.1,0.4,0.296,0.6,,,,,,,,,2.6,,0.106,0.034,,2022-07-01
2022-04-01,CII,1,2022,29.3,1.7,23.7,,0.06,0.01,153.0,878.0,498.0,0.5,942.0,16606.0,,,,,,0.181,,,0.4,1.0,0.6,-1.88,3296.0,0.364,0.195,0.909,1.8,0.5,17.1,0.4,5.5,-62.0,0.081,0.131,533.0,2.4,-0.041,0.1,0.9,0.195,5.1,,,,,,,,,2.6,,-0.003,0.087,,2022-04-01
2022-01-01,CII,4,2021,-42.4,3.0,23.5,,-0.07,-0.011,279.0,821.0,108.0,-0.2,-1071.0,15280.0,,,,,,0.157,,,0.4,1.2,0.7,-9.081,3307.0,0.091,,,2.0,0.6,18.0,0.3,6.4,1405.0,0.082,0.137,992.0,1.3,-0.057,0.1,,,4.9,,,,,,,,,2.7,,-0.121,0.024,,2022-01-01
2021-10-01,CII,3,2021,133.9,1.2,25.3,,0.009,0.001,182.0,569.0,38.0,-0.2,132.0,14915.0,,,,,,0.155,,,0.3,1.3,0.7,-0.398,3764.0,0.269,,0.009,2.3,0.6,15.8,0.4,6.4,2524.0,0.028,0.033,713.0,2.0,-0.058,0.2,0.0,,-1.3,,,,,,,,,2.9,,-0.158,-0.001,,2021-10-01
2021-07-01,CII,2,2021,86.7,1.3,20.1,,0.014,0.002,91.0,440.0,36.0,0.7,220.0,14937.0,,,,,,0.157,,,0.3,1.3,0.7,0.354,4470.0,0.359,0.192,0.027,2.2,0.6,13.0,0.3,6.4,2673.0,0.051,0.074,495.0,4.0,-0.062,0.2,0.2,0.192,0.7,,,,,,,,,2.9,,0.113,0.003,,2021-07-01
2021-04-01,CII,1,2021,157.1,1.7,20.7,,0.01,0.002,131.0,452.0,38.0,0.7,162.0,14891.0,,,,,,0.158,,,0.3,1.2,0.7,-0.86,4015.0,0.326,0.19,0.005,2.2,0.6,14.3,0.3,6.3,2252.0,0.055,0.112,545.0,2.8,-0.078,0.2,0.0,0.19,0.5,,,,,,,,,2.9,,0.135,-0.232,,2021-04-01
2021-01-01,CII,4,2020,18.4,1.1,23.8,,0.056,0.01,119.0,453.0,132.0,0.6,1162.0,19385.0,,,,,,0.165,,,0.4,1.4,0.8,-0.468,3538.0,0.15,0.038,0.003,2.1,0.6,15.2,0.2,6.1,2980.0,0.056,0.089,440.0,3.1,-0.065,0.2,0.1,0.038,1.4,,,,,,,,,2.7,,0.16,-0.055,,2021-01-01
2020-10-01,CII,3,2020,7.8,0.8,27.6,,0.104,0.019,238.0,798.0,55.0,0.5,2186.0,20506.0,,,,,,0.169,,,0.4,1.2,0.6,-0.408,3050.0,0.185,0.064,0.017,1.9,0.5,17.2,0.3,5.9,2111.0,0.064,0.109,981.0,1.5,-0.141,0.1,0.3,0.064,1.0,,,,,,,,,2.6,,0.229,0.005,,2020-10-01
2020-07-01,CII,2,2020,4.6,0.8,31.2,,0.184,0.032,200.0,1597.0,51.0,0.5,3692.0,20399.0,,,,,,0.168,,,0.4,1.0,0.5,-0.041,2481.0,0.4,0.18,0.014,1.8,0.5,20.7,0.4,6.0,414.0,0.083,0.178,1745.0,1.8,-0.172,0.1,0.1,0.18,0.8,,,,,,,,,2.6,,0.14,-0.043,,2020-07-01
2020-04-01,CII,1,2020,4.4,0.8,34.6,,0.188,0.035,158.0,1139.0,23.0,0.2,3851.0,21323.0,,,,,,0.172,,,0.4,1.2,0.6,0.278,2177.0,0.389,0.111,0.521,1.7,0.5,23.5,0.4,5.8,1963.0,0.217,0.462,1274.0,2.3,-0.21,0.1,0.7,0.111,6.4,,,,,,,,,2.5,,0.024,-0.098,,2020-04-01
2020-01-01,CII,4,2019,7.1,0.9,33.9,,0.135,0.027,434.0,978.0,69.0,-0.2,3012.0,23651.0,,,,,,0.181,,,0.4,1.0,0.6,0.534,2127.0,0.361,-0.111,0.766,1.5,0.4,21.4,0.5,5.5,527.0,0.065,0.122,1342.0,0.8,-0.217,0.1,1.4,-0.111,-9.9,,,,,,,,,2.4,,-0.093,0.043,,2020-01-01
2019-10-01,CII,3,2019,10.6,0.9,32.6,,0.091,0.018,273.0,833.0,28.0,0.0,1964.0,22682.0,,,,,,0.19,,,0.5,1.2,0.7,4.272,2344.0,0.31,0.008,0.923,1.5,0.5,19.6,0.3,5.3,2196.0,0.039,0.058,1077.0,1.3,-0.192,0.1,1.5,0.008,177.5,,,,,,,,,2.2,,-0.15,0.086,,2019-10-01
2019-07-01,CII,2,2019,57.1,1.0,27.8,,0.018,0.004,173.0,709.0,33.0,0.1,372.0,20895.0,,,,,,0.18,,,0.5,1.2,0.7,0.137,2758.0,0.311,0.065,0.108,1.6,0.5,16.4,0.3,5.6,1686.0,0.049,0.073,849.0,2.1,-0.196,0.1,2.4,0.065,3.9,,,,,,,,,2.2,,-0.045,0.005,,2019-07-01
2019-04-01,CII,1,2019,71.4,1.1,24.5,,0.016,0.003,106.0,192.0,50.0,0.3,327.0,20795.0,,,,,,0.209,,,0.5,0.9,0.8,-0.09,2886.0,0.296,0.083,-0.01,1.7,0.6,15.3,0.4,4.8,-475.0,0.045,0.065,249.0,3.4,-0.196,0.1,-13.2,0.083,1.5,,,,,,,,,2.1,,0.019,-0.002,,2019-04-01
2019-01-01,CII,4,2018,69.1,1.2,22.9,,0.017,0.004,107.0,169.0,53.0,0.2,360.0,20838.0,,,,,,0.224,,,0.5,1.0,0.8,0.064,2832.0,0.348,0.055,0.032,1.5,0.5,14.2,0.5,4.5,-31.0,0.064,0.086,224.0,3.4,-0.198,0.1,5.5,0.055,3.2,,,,,,,,,1.9,,-0.075,0.008,,2019-01-01
