index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,BMP,4,2024,9.8,3.6,6.3,,0.368,0.307,165.0,58.0,22.0,79174.4,12102.0,33003.0,,,,,,0.844,,,5.4,5.4,4.4,-0.025,17398.0,0.429,0.281,0.219,0.0,0.0,0.0,,1.2,2115.0,0.187,0.052,200.0,2.2,-0.354,1.4,0.8,0.281,1.0,,,,,,,,,0.2,,-0.038,-0.081,,2025-01-01
2024-10-01,BMP,3,2024,9.1,3.2,6.4,,0.344,0.291,170.0,56.0,15.0,108359.9,12419.0,35922.0,,,,,,0.837,,,5.1,5.3,4.6,0.086,18087.0,0.431,0.288,0.206,0.0,0.0,0.0,,1.2,2363.0,0.279,0.08,210.0,2.2,-0.445,1.4,0.8,0.288,0.9,,,,,,,,,0.2,,0.095,0.109,,2024-10-01
2024-07-01,BMP,2,2024,8.4,3.0,7.3,,0.346,0.283,165.0,62.0,17.0,57552.2,11431.0,32384.0,,,,,,0.859,,,6.1,5.9,4.9,-0.015,16512.0,0.438,0.317,0.243,0.0,0.0,0.0,,1.2,2051.0,0.171,0.044,210.0,2.2,-0.43,1.4,0.8,0.317,1.0,,,,,,,,,0.2,,-0.013,-0.079,,2024-07-01
2024-04-01,BMP,1,2024,8.6,2.8,5.1,,0.329,0.274,171.0,49.0,18.0,34983.1,11606.0,35176.0,,,,,,0.822,,,4.6,4.8,4.1,-0.087,16731.0,0.424,0.245,0.189,0.0,0.0,0.0,,1.2,2266.0,0.343,0.125,202.0,2.1,-0.247,1.4,0.8,0.245,1.0,,,,,,,,,0.2,,-0.09,0.071,,2024-04-01
2024-01-01,BMP,4,2023,7.4,2.9,5.6,,0.392,0.331,137.0,56.0,15.0,34423.1,12716.0,32857.0,,,,,,0.826,,,4.8,4.7,4.1,0.008,18392.0,0.406,0.227,0.177,0.0,0.0,0.0,,1.2,2048.0,0.305,0.091,177.0,2.7,-0.238,1.6,0.8,0.227,1.0,,,,,,,,,0.2,,0.0,-0.093,,2024-01-01
2023-10-01,BMP,3,2023,5.8,2.0,5.5,,0.369,0.316,147.0,66.0,14.0,26574.6,12613.0,36219.0,,,,,,0.853,,,5.8,5.7,4.6,0.034,18386.0,0.43,0.286,0.225,0.0,0.0,0.0,,1.2,2301.0,0.228,0.076,198.0,2.5,-0.103,1.6,0.8,0.286,1.0,,,,,,,,,0.2,,0.008,0.076,,2023-10-01
2023-07-01,BMP,2,2023,6.4,2.3,4.3,,0.383,0.309,121.0,57.0,17.0,38136.9,12202.0,33668.0,,,,,,0.782,,,3.6,3.7,3.1,0.176,18242.0,0.428,0.277,0.22,0.0,0.0,0.0,,1.3,2053.0,0.221,0.088,160.0,3.0,-0.383,1.8,0.8,0.277,1.0,,,,,,,,,0.3,,0.12,-0.05,,2023-07-01
2023-04-01,BMP,1,2023,4.5,1.3,5.8,,0.319,0.269,118.0,49.0,18.0,39081.4,10378.0,35451.0,,,,,,0.846,,,5.5,5.2,4.5,0.22,16281.0,0.385,0.256,0.195,0.0,0.0,0.0,,1.2,2144.0,0.219,0.077,149.0,3.1,-0.443,1.9,0.8,0.256,1.0,,,,,,,,,0.2,,0.163,0.106,,2023-04-01
2023-01-01,BMP,4,2022,5.6,1.5,4.2,,0.283,0.237,105.0,52.0,13.0,43571.5,8505.0,32045.0,,,,,,0.863,,,6.3,5.6,4.1,0.238,13994.0,0.337,0.235,0.176,0.0,0.0,0.0,,1.2,1812.0,0.125,0.064,144.0,3.5,-0.428,2.0,0.8,0.235,0.9,,,,,,,,,0.2,,0.163,-0.002,,2023-01-01
2022-10-01,BMP,3,2022,6.3,1.4,4.8,,0.229,0.2,104.0,50.0,8.0,33225.6,6868.0,32111.0,,,,,,0.858,,,6.0,5.4,3.9,0.557,12036.0,0.283,0.167,0.117,0.0,0.0,0.1,,1.2,1805.0,0.116,0.061,146.0,3.5,-0.429,2.1,0.8,0.167,0.9,,,,,,,,,0.2,,0.388,0.071,,2022-10-01
2022-07-01,BMP,2,2022,9.8,1.4,6.6,,0.152,0.126,119.0,62.0,17.0,-8921.8,4412.0,29971.0,,,,,,0.834,,,5.0,4.6,3.2,0.401,8672.0,0.251,0.135,0.093,0.0,0.0,0.1,,1.2,1698.0,0.118,0.059,164.0,3.1,-0.222,1.7,0.8,0.135,0.9,,,,,,,,,0.2,,0.225,0.013,,2022-07-01
2022-04-01,BMP,1,2022,14.3,1.5,7.9,,0.107,0.089,124.0,57.0,19.0,5077.2,3148.0,29573.0,,,,,,0.838,,,5.2,4.7,3.1,0.203,7079.0,0.236,0.136,0.094,0.0,0.0,0.1,,1.2,1674.0,0.094,0.048,162.0,2.9,-0.19,1.6,0.8,0.136,0.9,,,,,,,,,0.2,,0.115,0.056,,2022-04-01
2022-01-01,BMP,4,2021,21.9,2.0,9.2,,0.09,0.073,126.0,48.0,16.0,12912.5,2617.0,28015.0,,,,,,0.806,,,4.1,3.9,2.7,0.017,6350.0,0.199,0.12,0.081,0.0,0.0,0.1,,1.2,1526.0,0.075,0.035,158.0,2.9,-0.184,1.6,0.8,0.12,0.8,,,,,,,,,0.2,,0.013,0.005,,2022-01-01
2021-10-01,BMP,3,2021,19.6,1.8,9.2,,0.091,0.073,117.0,51.0,8.0,-4041.4,2574.0,27867.0,,,,,,0.892,,,8.3,6.9,4.5,-0.459,6268.0,0.045,,,0.0,0.0,0.1,,1.1,1498.0,0.088,0.041,160.0,3.1,-0.155,1.5,,,1.1,,,,,,,,,0.1,,-0.313,-0.011,,2021-10-01
2021-07-01,BMP,2,2021,11.9,2.0,6.5,,0.164,0.135,104.0,47.0,12.0,6685.7,4762.0,28184.0,,,,,,0.833,,,5.0,4.4,3.0,-0.227,9117.0,0.129,0.05,0.029,0.0,0.0,0.1,,1.2,1478.0,0.035,0.017,139.0,3.5,-0.162,1.7,0.8,0.05,0.7,,,,,,,,,0.2,,-0.155,-0.035,,2021-07-01
2021-04-01,BMP,1,2021,8.8,1.9,5.0,,0.203,0.173,112.0,47.0,16.0,14420.4,6159.0,29217.0,,,,,,0.829,,,4.8,4.3,3.2,-0.035,10791.0,0.179,0.1,0.073,0.0,0.0,0.1,,1.2,1559.0,0.085,0.045,143.0,3.3,-0.133,1.7,0.8,0.1,0.9,,,,,,,,,0.2,,-0.026,-0.032,,2021-04-01
2021-01-01,BMP,4,2020,8.8,1.9,5.0,,0.212,0.178,108.0,45.0,14.0,9965.3,6384.0,30192.0,,,,,,0.819,,,4.5,4.1,3.3,0.032,11076.0,0.224,0.121,0.085,0.0,0.0,0.1,,1.2,1607.0,0.079,0.041,139.0,3.4,-0.116,1.6,0.8,0.121,0.9,,,,,,,,,0.2,,0.027,0.047,,2021-01-01
2020-10-01,BMP,3,2020,8.5,1.8,5.0,,0.207,0.167,107.0,53.0,9.0,17463.4,6185.0,28837.0,,,,,,0.731,,,2.7,2.6,2.1,0.07,10784.0,0.319,0.179,0.137,0.0,0.0,0.1,,1.4,1340.0,0.155,0.078,151.0,3.4,-0.104,1.5,0.8,0.179,1.0,,,,,,,,,0.4,,0.091,-0.033,,2020-10-01
2020-07-01,BMP,2,2020,7.6,1.5,5.2,,0.195,0.164,111.0,50.0,12.0,12617.7,5780.0,29807.0,,,,,,0.812,,,4.3,3.6,2.8,0.09,9888.0,0.283,0.165,0.125,0.0,0.0,0.1,,1.2,1390.0,0.134,0.073,149.0,3.3,-0.301,1.6,0.8,0.165,0.9,,,,,,,,,0.2,,0.063,-0.051,,2020-07-01
2020-04-01,BMP,1,2020,5.2,0.9,5.0,,0.17,0.151,123.0,50.0,13.0,14755.5,5302.0,31414.0,,,,,,0.872,,,6.8,5.0,3.8,0.027,9306.0,0.241,0.134,0.1,0.0,0.0,0.1,,1.1,1403.0,0.135,0.084,160.0,3.0,-0.276,1.5,0.8,0.134,0.9,,,,,,,,,0.1,,0.01,0.041,,2020-04-01
2020-01-01,BMP,4,2019,7.4,1.3,4.7,,0.172,0.149,33.0,56.0,14.0,5499.6,5164.0,30164.0,,,,,,0.866,,,6.5,4.3,3.0,0.017,9215.0,0.219,0.115,0.082,0.0,0.0,0.1,,1.2,1170.0,0.123,0.08,75.0,11.0,-0.256,1.5,1.3,0.115,0.9,,,,,,,,,0.2,,0.015,-0.027,,2020-01-01
2019-10-01,BMP,3,2019,8.2,1.3,4.7,,0.165,0.148,33.0,63.0,10.0,5331.0,5078.0,31009.0,,,,,,0.894,,,8.4,5.4,3.6,0.011,9080.0,0.234,0.155,0.112,0.0,0.0,0.1,,1.1,1328.0,0.111,0.076,86.0,11.2,-0.238,1.5,1.2,0.155,0.9,,,,,,,,,0.1,,-0.041,0.05,,2019-10-01
2019-07-01,BMP,2,2019,6.9,1.2,5.2,,0.172,0.149,35.0,57.0,15.0,5288.6,5022.0,29543.0,,,,,,0.873,,,6.9,4.9,3.4,-0.05,9470.0,0.232,0.141,0.099,0.0,0.0,0.1,,1.1,1358.0,0.163,0.091,77.0,10.5,-0.09,1.6,1.3,0.141,0.9,,,,,,,,,0.1,,-0.039,-0.05,,2019-07-01
2019-04-01,BMP,1,2019,7.1,1.2,4.6,,0.17,0.155,36.0,60.0,11.0,3531.3,5284.0,31091.0,,,,,,0.909,,,10.0,7.2,5.2,0.011,9851.0,0.226,0.146,0.098,0.0,0.0,0.1,,1.1,1579.0,0.18,0.111,84.0,10.3,-0.094,1.5,1.2,0.146,0.8,,,,,,,,,0.1,,0.031,0.037,,2019-04-01
2019-01-01,BMP,4,2018,7.7,1.3,4.7,,0.174,0.151,37.0,57.0,17.0,1781.6,5229.0,29979.0,,,,,,0.873,,,6.9,5.1,3.5,-0.077,9558.0,0.196,0.11,0.075,0.0,0.0,0.1,,1.1,1449.0,0.168,0.106,77.0,9.9,-0.109,1.4,1.3,0.11,0.9,,,,,,,,,0.1,,-0.035,-0.014,,2019-01-01
2018-10-01,BMP,3,2018,8.6,1.6,4.6,,0.188,0.163,34.0,69.0,15.0,2284.1,5666.0,30409.0,,,,,,0.895,,,8.5,5.9,3.8,-0.01,9906.0,0.219,0.163,0.113,0.0,0.0,0.1,,1.1,1442.0,0.116,0.073,88.0,10.7,-0.378,1.4,1.2,0.163,0.9,,,,,,,,,0.1,,0.02,0.049,,2018-10-01
2018-07-01,BMP,2,2018,7.9,1.6,4.4,,0.199,0.17,36.0,66.0,17.0,2975.7,5722.0,29000.0,,,,,,0.867,,,6.5,4.6,3.1,0.023,9717.0,0.226,0.181,0.125,0.0,0.0,0.1,,1.2,1302.0,0.137,0.087,85.0,10.1,-0.282,1.4,1.2,0.181,0.9,,,,,,,,,0.2,,-0.182,-0.064,,2018-07-01
2018-04-01,BMP,1,2018,9.0,1.6,5.6,,0.186,0.166,38.0,71.0,13.0,1436.8,5592.0,30975.0,,,,,,0.916,,,10.9,7.4,4.9,-0.029,11875.0,0.272,0.184,0.138,0.0,0.0,0.1,,1.1,1482.0,0.101,0.058,96.0,9.6,-0.544,1.3,1.2,0.184,0.9,,,,,,,,,0.1,,0.002,0.033,,2018-04-01
2018-01-01,BMP,4,2017,10.9,2.1,5.3,,0.195,0.164,39.0,54.0,19.0,1176.0,5757.0,29998.0,,,,,,0.857,,,6.0,4.4,3.5,0.094,11851.0,0.235,0.146,0.102,0.0,0.0,0.1,,1.2,1402.0,0.181,0.102,73.0,9.4,-0.544,1.3,1.2,0.146,0.9,,,,,,,,,0.2,,0.117,0.0,,2018-01-01
