index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,DCM,4,2024,14.3,1.9,15.3,,0.133,0.086,229.0,84.0,47.0,14.2,2518.0,19049.0,,,,,,0.644,,,1.8,2.7,2.1,-0.137,2287.0,0.161,0.052,0.067,0.1,0.1,0.9,10.3,1.6,8131.0,0.188,0.1,265.0,1.6,-0.469,0.9,0.9,0.052,1.5,,,,,,,,,0.5,,-0.143,0.023,,2025-01-01
2024-10-01,DCM,3,2024,13.2,2.1,12.2,,0.159,0.102,236.0,100.0,33.0,7.8,2916.0,18630.0,,,,,,0.64,,,1.8,2.8,2.1,0.031,2670.0,0.142,0.037,0.046,0.2,0.1,0.7,11.2,1.6,8232.0,0.213,0.119,303.0,1.5,-0.353,0.9,0.9,0.037,1.3,,,,,,,,,0.6,,-0.038,0.01,,2024-10-01
2024-07-01,DCM,2,2024,12.7,2.0,11.5,,0.144,0.092,249.0,86.0,41.0,41.4,2828.0,18443.0,,,,,,0.58,,,1.4,2.4,1.9,0.223,2776.0,0.161,0.095,0.151,0.2,0.1,0.6,9.3,1.7,8457.0,0.406,0.205,294.0,1.5,-0.134,0.8,1.0,0.095,1.7,,,,,,,,,0.7,,-0.075,-0.048,,2024-07-01
2024-04-01,DCM,1,2024,14.4,1.7,11.0,,0.116,0.081,270.0,79.0,38.0,35.6,2312.0,19380.0,,,,,,0.652,,,1.9,3.0,2.5,0.106,3002.0,0.259,0.094,0.126,0.1,0.1,0.4,530.1,1.5,9351.0,0.303,0.162,312.0,1.3,-0.327,0.8,0.9,0.094,1.5,,,,,,,,,0.5,,-0.102,0.03,,2024-04-01
2024-01-01,DCM,4,2023,14.7,1.6,8.0,,0.108,0.075,252.0,76.0,42.0,111.6,2091.0,18824.0,,,,,,0.652,,,1.9,2.9,2.5,-0.314,3344.0,0.243,0.123,0.138,0.1,0.1,0.2,285.3,1.5,8718.0,0.229,0.141,286.0,1.4,-0.285,0.9,0.9,0.123,1.2,,,,,,,,,0.5,,-0.326,0.045,,2024-01-01
2023-10-01,DCM,3,2023,10.2,1.7,5.5,,0.168,0.115,216.0,74.0,26.0,-39.3,3050.0,18014.0,,,,,,0.648,,,1.9,2.9,2.3,-0.288,4960.0,0.059,,0.024,0.0,0.0,0.1,210.7,1.5,8313.0,0.241,0.141,265.0,1.7,-0.245,1.0,0.7,,-1.0,,,,,,,,,0.5,,-0.242,-0.139,,2023-10-01
2023-07-01,DCM,2,2023,5.3,1.1,4.5,,0.216,0.154,226.0,84.0,34.0,55.5,4285.0,20913.0,,,,,,0.71,,,2.5,3.5,2.9,-0.238,6546.0,0.113,0.061,0.095,0.0,0.0,0.1,201.8,1.4,9555.0,0.193,0.123,276.0,1.6,-0.22,0.9,0.9,0.061,1.7,,,,,,,,,0.4,,-0.193,0.027,,2023-07-01
2023-04-01,DCM,1,2023,3.7,1.0,3.1,,0.302,0.216,193.0,76.0,30.0,2145.7,5622.0,20364.0,,,,,,0.74,,,2.9,4.1,3.3,-0.302,8116.0,0.208,0.054,0.084,0.0,0.0,0.1,1.8,1.4,9337.0,0.221,0.154,239.0,1.9,-0.068,1.1,0.9,0.054,1.8,,,,,,,,,0.3,,-0.246,0.018,,2023-04-01
2023-01-01,DCM,4,2022,2.8,1.1,2.0,,0.469,0.341,151.0,74.0,31.0,2589.8,8053.0,20007.0,,,,,,0.746,,,3.0,4.0,3.2,-0.022,10769.0,0.286,0.224,0.224,0.0,0.0,0.1,2.4,1.3,8697.0,0.2,0.172,194.0,2.4,-0.047,1.3,0.9,0.224,1.1,,,,,,,,,0.3,,-0.022,0.09,,2023-01-01
2022-10-01,DCM,3,2022,3.5,1.6,2.4,,0.533,0.378,129.0,68.0,25.0,306.6,8230.0,18347.0,,,,,,0.723,,,2.6,3.6,2.9,0.088,11014.0,0.305,0.214,0.22,0.0,0.0,0.0,31.6,1.4,7691.0,0.079,0.053,172.0,2.8,-0.036,1.3,0.9,0.214,1.1,,,,,,,,,0.4,,0.067,-0.024,,2022-10-01
