index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,CTD,4,2024,25.5,1.1,33.6,,0.044,0.015,109.0,63.0,96.0,2.5,3732.0,86958.0,,,,,,0.321,,,0.5,1.4,1.1,0.11,2897.0,0.029,0.014,0.015,0.3,0.1,6.2,141.8,3.1,6550.0,0.285,0.261,76.0,3.3,-0.946,0.9,0.8,0.014,1.4,,,,,,,,,2.1,,0.206,0.001,,2025-01-01
2024-10-01,CTD,3,2024,18.7,0.7,31.9,,0.039,0.015,114.0,57.0,83.0,2.7,3360.0,86860.0,,,,,,0.366,,,0.6,1.4,1.2,0.085,2403.0,0.043,0.018,0.02,0.3,0.1,6.9,115.8,2.7,6304.0,0.196,0.233,87.0,3.2,-1.116,1.0,0.8,0.018,1.3,,,,,,,,,1.7,,0.251,0.01,,2024-10-01
2024-07-01,CTD,2,2024,22.3,0.8,34.4,,0.037,0.014,117.0,56.0,102.0,1.1,3097.0,85967.0,,,,,,0.376,,,0.6,1.4,1.2,0.143,1920.0,0.034,0.004,0.01,0.2,0.1,7.8,71.9,2.7,6233.0,0.257,0.33,71.0,3.1,-1.125,1.0,0.9,0.004,2.7,,,,,,,,,1.7,,0.428,0.008,,2024-07-01
2024-04-01,CTD,1,2024,26.5,0.8,45.6,,0.032,0.013,136.0,57.0,92.0,2.0,2709.0,85251.0,,,,,,0.407,,,0.7,1.5,1.3,0.441,1344.0,0.047,0.009,0.022,0.2,0.1,10.9,65.3,2.5,6203.0,0.28,0.324,101.0,2.7,-0.98,0.9,0.8,0.009,3.4,,,,,,,,,1.5,,-0.03,0.013,,2024-04-01
2024-01-01,CTD,4,2023,36.0,0.8,43.9,,0.023,0.009,159.0,62.0,125.0,2.1,1880.0,84127.0,,,,,,0.388,,,0.6,1.6,1.4,0.364,1386.0,0.03,0.008,0.012,0.1,0.0,8.5,1.2,2.6,7144.0,0.338,0.428,96.0,2.3,-0.803,0.8,0.8,0.008,1.9,,,,,,,,,1.6,,0.748,0.008,,2024-01-01
2023-10-01,CTD,3,2023,34.2,0.6,79.5,,0.017,0.007,158.0,67.0,83.0,0.7,1378.0,83436.0,,,,,,0.406,,,0.7,1.6,1.4,1.038,793.0,0.024,0.004,0.016,0.1,0.1,17.9,1.3,2.5,7204.0,0.267,0.325,142.0,2.3,-0.483,0.9,0.8,0.004,5.0,,,,,,,,,1.5,,-5.82,0.008,,2023-10-01
2023-07-01,CTD,2,2023,75.3,0.6,-344.6,,0.008,0.004,169.0,61.0,86.0,-0.8,676.0,82769.0,,,,,,0.387,,,0.6,1.6,1.3,3.978,-165.0,0.028,,0.008,0.1,0.1,-96.5,1.4,2.6,7281.0,0.228,0.364,144.0,2.2,-0.24,0.8,0.8,,-2.0,,,,,,,,,1.6,,-0.905,0.004,,2023-07-01
2023-04-01,CTD,1,2023,237.7,0.4,-40.1,,0.002,0.001,172.0,50.0,72.0,-0.7,135.0,82412.0,,,,,,0.411,,,0.7,1.6,1.4,-0.345,-1731.0,0.018,,0.007,0.1,0.1,-6.6,1.3,2.4,7264.0,0.241,0.362,150.0,2.1,-0.265,0.9,0.8,,-1.7,,,,,,,,,1.4,,-0.035,0.003,,2023-04-01
2023-01-01,CTD,4,2022,117.3,0.3,-30.7,,0.003,0.001,180.0,57.0,96.0,-0.4,207.0,82191.0,,,,,,0.433,,,0.8,1.7,1.4,-1.337,-1793.0,0.028,,0.003,0.1,0.1,-3.8,1.1,2.3,7241.0,0.13,0.245,141.0,2.0,-0.357,0.9,0.7,,-2.5,,,,,,,,,1.3,,-0.555,0.002,,2023-01-01
2022-10-01,CTD,3,2022,-69.3,0.5,-12.4,,-0.007,-0.004,240.0,81.0,80.0,-2.9,-615.0,82002.0,,,,,,0.461,,,0.9,1.8,1.5,-0.119,-4027.0,0.011,,,0.2,0.1,-2.3,1.8,2.2,7611.0,0.051,0.143,241.0,1.5,-0.26,0.7,,,0.0,,,,,,,,,1.2,,-0.009,0.0,,2022-10-01
