index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,HT1,4,2024,76.4,1.0,8.1,,0.013,0.008,-85.0,44.0,71.0,5.4,170.0,12763.0,,,,,,0.592,,,1.5,0.6,0.4,-0.336,1936.0,0.111,0.037,0.012,0.3,0.2,2.1,,1.7,-1417.0,0.174,0.171,-113.0,,-0.022,0.8,0.6,0.037,0.5,,,,,,,,,0.7,,0.005,0.004,,2025-01-01
2024-10-01,HT1,3,2024,46.8,0.9,7.9,,0.02,0.011,-90.0,48.0,67.0,5.0,256.0,12707.0,,,,,,0.588,,,1.4,0.5,0.3,0.506,1927.0,0.099,0.034,0.014,0.3,0.2,2.3,,1.7,-1587.0,0.067,0.067,-109.0,,-0.043,0.8,1.0,0.034,0.4,,,,,,,,,0.7,,0.025,0.005,,2024-10-01
2024-07-01,HT1,2,2024,75.2,1.0,7.1,,0.013,0.007,-94.0,47.0,76.0,4.0,170.0,12648.0,,,,,,0.584,,,1.4,0.5,0.3,-0.165,1880.0,0.092,0.031,0.024,0.3,0.2,2.4,,1.7,-1651.0,0.118,0.132,-124.0,,-0.035,0.8,1.0,0.031,0.8,,,,,,,,,0.7,,-0.057,0.006,,2024-07-01
2024-04-01,HT1,1,2024,65.4,1.1,8.5,,0.016,0.009,-95.0,47.0,67.0,-0.2,204.0,12575.0,,,,,,0.575,,,1.4,0.5,0.3,3.603,1993.0,0.069,,,0.3,0.2,2.6,,1.7,-1684.0,0.088,0.081,-115.0,,-0.02,0.8,,,5.6,,,,,,,,,0.7,,0.033,-0.005,,2024-04-01
2024-01-01,HT1,4,2023,270.7,0.9,8.4,,0.003,0.002,-95.0,54.0,78.0,3.3,44.0,12638.0,,,,,,0.559,,,1.3,0.5,0.3,-0.169,1929.0,0.101,0.041,0.03,0.3,0.2,2.3,,1.8,-1802.0,0.126,0.137,-120.0,,-0.028,0.8,1.0,0.041,0.8,,,,,,,,,0.8,,-0.045,-0.02,,2024-01-01
2023-10-01,HT1,3,2023,247.2,1.0,8.5,,0.004,0.002,-90.0,49.0,65.0,1.2,53.0,12896.0,,,,,,0.556,,,1.3,0.5,0.3,-0.697,2021.0,0.09,0.024,,0.4,0.2,2.4,,1.8,-1772.0,0.063,0.065,-105.0,,-0.029,0.8,,0.024,-0.3,,,,,,,,,0.8,,-0.059,-0.002,,2023-10-01
2023-07-01,HT1,2,2023,89.0,1.2,7.9,,0.013,0.007,-82.0,39.0,58.0,3.0,175.0,12923.0,,,,,,0.541,,,1.2,0.6,0.3,-0.556,2148.0,0.103,0.051,0.029,0.4,0.2,2.2,,1.8,-1846.0,0.068,0.073,-102.0,,-0.04,0.9,1.1,0.051,0.5,,,,,,,,,0.8,,-0.127,-0.015,,2023-07-01
2023-04-01,HT1,1,2023,36.9,1.1,8.7,,0.03,0.017,-81.0,32.0,52.0,-0.8,395.0,13123.0,,,,,,0.541,,,1.2,0.6,0.4,-0.422,2459.0,0.045,,,0.5,0.3,2.2,,1.8,-1892.0,0.109,0.086,-101.0,,-0.044,1.0,,,2.9,,,,,,,,,0.8,,-0.1,-0.019,,2023-04-01
2023-01-01,HT1,4,2022,14.6,0.7,6.4,,0.051,0.029,-81.0,39.0,57.0,3.9,685.0,13383.0,,,,,,0.544,,,1.2,0.6,0.3,0.017,2733.0,0.091,0.046,0.025,0.4,0.2,1.7,,1.8,-1879.0,0.132,0.121,-100.0,,-0.034,1.0,0.8,0.046,0.7,,,,,,,,,0.8,,-0.007,0.011,,2023-01-01
2022-10-01,HT1,3,2022,19.8,1.0,5.9,,0.048,0.027,-78.0,48.0,61.0,4.6,673.0,13232.0,,,,,,0.538,,,1.2,0.5,0.3,0.279,2753.0,0.084,0.036,0.016,0.3,0.2,1.7,,1.9,-1961.0,0.127,0.126,-91.0,,-0.029,0.9,0.8,0.036,0.5,,,,,,,,,0.9,,0.116,-0.037,,2022-10-01
2022-07-01,HT1,2,2022,27.3,1.0,5.5,,0.037,0.022,-91.0,39.0,66.0,14.5,526.0,13737.0,,,,,,0.58,,,1.4,0.5,0.3,-0.33,2467.0,0.138,0.089,0.06,0.3,0.2,1.8,,1.7,-1874.0,0.113,0.138,-118.0,,-0.024,0.8,0.8,0.089,0.8,,,,,,,,,0.7,,-0.12,0.01,,2022-07-01
2022-04-01,HT1,1,2022,28.3,1.6,7.0,,0.056,0.033,-101.0,37.0,66.0,4.2,785.0,13603.0,,,,,,0.591,,,1.5,0.5,0.3,-0.189,2803.0,0.084,0.036,0.013,0.3,0.2,1.9,,1.7,-1950.0,0.089,0.074,-129.0,,-0.021,0.8,0.7,0.036,0.5,,,,,,,,,0.7,,-0.074,0.005,,2022-04-01
2022-01-01,HT1,4,2021,21.4,1.5,8.1,,0.07,0.039,-113.0,41.0,76.0,4.9,969.0,13538.0,,,,,,0.586,,,1.4,0.4,0.2,-0.214,3025.0,0.071,0.05,0.026,0.3,0.2,1.7,,1.7,-2094.0,0.057,0.037,-149.0,,-0.021,0.7,0.6,0.05,0.8,,,,,,,,,0.7,,-0.099,-0.073,,2022-01-01
