index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,HHV,4,2024,13.8,0.6,16.2,,0.048,0.011,-221.0,14.0,187.0,1.6,936.0,21844.0,,,,,,0.243,,,0.4,0.4,0.4,0.122,4306.0,0.329,0.31,0.095,1.7,0.5,12.0,0.1,4.1,-2304.0,0.028,0.055,-394.0,,-0.009,0.1,0.7,0.31,0.4,,,,,,,,,2.6,,0.073,0.095,,2025-01-01
2024-10-01,HHV,3,2024,14.6,0.6,17.2,,0.045,0.01,-172.0,41.0,193.0,1.6,834.0,19949.0,,,,,,0.225,,,0.4,0.4,0.4,0.009,4013.0,0.415,0.396,0.131,2.0,0.5,13.2,0.1,4.4,-1787.0,0.037,0.069,-324.0,,-0.004,0.1,0.7,0.396,0.5,,,,,,,,,2.8,,0.002,0.012,,2024-10-01
2024-07-01,HHV,2,2024,14.0,0.6,17.6,,0.045,0.01,-264.0,40.0,206.0,1.7,827.0,19710.0,,,,,,0.224,,,0.4,0.4,0.4,0.043,4004.0,0.426,0.402,0.135,2.0,0.5,13.6,0.0,4.5,-1671.0,0.041,0.079,-430.0,,-0.005,0.1,0.7,0.402,0.5,,,,,,,,,2.8,,0.016,0.013,,2024-07-01
2024-04-01,HHV,1,2024,18.5,0.8,18.1,,0.044,0.009,-271.0,33.0,231.0,1.5,793.0,19459.0,,,,,,0.223,,,0.4,0.5,0.5,0.072,3942.0,0.486,0.461,0.139,2.0,0.5,14.3,0.0,4.5,-1362.0,0.067,0.136,-468.0,,-0.006,0.1,0.7,0.461,0.4,,,,,,,,,2.8,,-0.055,0.122,,2024-04-01
2024-01-01,HHV,4,2023,19.9,0.8,19.8,,0.044,0.009,-217.0,27.0,263.0,1.3,740.0,17336.0,,,,,,0.204,,,0.3,0.4,0.4,-0.032,4172.0,0.27,0.251,0.06,2.3,0.6,15.4,0.1,4.9,-1704.0,0.034,0.057,-453.0,,-0.005,0.1,0.8,0.251,0.3,,,,,,,,,3.2,,-0.078,0.007,,2024-01-01
2023-10-01,HHV,3,2023,18.4,0.8,20.4,,0.047,0.009,-247.0,49.0,282.0,1.7,764.0,17219.0,,,,,,0.204,,,0.3,0.5,0.4,0.092,4527.0,0.444,0.422,0.15,2.3,0.6,15.2,0.0,4.9,-1183.0,0.048,0.064,-480.0,,-0.008,0.1,0.7,0.422,0.5,,,,,,,,,3.2,,0.036,0.014,,2023-10-01
2023-07-01,HHV,2,2023,19.4,0.8,19.6,,0.043,0.009,-372.0,51.0,288.0,1.6,700.0,16987.0,,,,,,0.204,,,0.3,0.3,0.3,0.081,4371.0,0.472,0.45,0.155,2.4,0.6,15.8,0.1,4.9,-2721.0,0.046,0.091,-610.0,,-0.01,0.1,0.8,0.45,0.5,,,,,,,,,3.2,,0.005,0.013,,2023-07-01
2023-04-01,HHV,1,2023,17.3,0.7,21.2,,0.041,0.008,-383.0,44.0,306.0,1.5,647.0,16772.0,,,,,,0.201,,,0.3,0.3,0.3,0.018,4351.0,0.48,0.45,0.135,2.4,0.6,16.6,0.0,5.0,-2844.0,0.052,0.084,-645.0,,-0.008,0.1,0.8,0.45,0.4,,,,,,,,,3.3,,0.014,0.008,,2023-04-01
2023-01-01,HHV,4,2022,12.3,0.5,20.7,,0.04,0.008,-285.0,34.0,339.0,1.4,636.0,16631.0,,,,,,0.202,,,0.3,0.4,0.4,-0.015,4290.0,0.422,0.393,0.101,2.5,0.6,16.9,0.0,5.0,-1485.0,0.046,0.097,-590.0,,-0.007,0.1,0.8,0.393,0.3,,,,,,,,,3.2,,-0.045,0.069,,2023-01-01
2022-10-01,HHV,3,2022,16.7,0.7,21.2,,0.042,0.008,-448.0,41.0,360.0,1.5,645.0,15552.0,,,,,,0.192,,,0.3,0.4,0.3,-0.035,4490.0,0.457,0.426,0.13,2.6,0.6,17.4,0.0,5.2,-2121.0,0.054,0.11,-767.0,,-0.008,0.1,0.8,0.426,0.4,,,,,,,,,3.4,,0.063,0.011,,2022-10-01
2022-07-01,HHV,2,2022,13.8,0.6,24.0,,0.044,0.009,-427.0,47.0,391.0,1.5,669.0,15384.0,,,,,,0.192,,,0.3,0.4,0.3,-0.002,4222.0,0.517,0.48,0.149,2.7,0.6,18.6,0.0,5.2,-2032.0,0.058,0.084,-771.0,,-0.005,0.1,0.8,0.48,0.4,,,,,,,,,3.4,,0.005,0.011,,2022-07-01
2022-04-01,HHV,1,2022,28.3,1.2,23.0,,0.045,0.009,-322.0,41.0,417.0,1.5,670.0,15220.0,,,,,,0.191,,,0.3,0.4,0.4,0.013,4201.0,0.592,0.547,0.157,2.7,0.6,18.7,0.0,5.2,-1774.0,0.042,0.084,-698.0,,-0.001,0.1,0.8,0.547,0.4,,,,,,,,,3.4,,0.04,-0.038,,2022-04-01
2022-01-01,HHV,4,2021,33.6,1.4,24.9,,0.043,0.008,-326.0,30.0,344.0,1.6,661.0,15816.0,,,,,,0.192,,,0.3,0.4,0.4,-0.059,4041.0,0.417,0.376,0.108,2.7,0.6,19.5,0.0,5.2,-1789.0,0.034,0.053,-640.0,,-0.009,0.1,0.7,0.376,0.4,,,,,,,,,3.4,,-0.018,0.01,,2022-01-01
2021-10-01,HHV,3,2021,28.8,1.3,25.7,,0.046,0.009,-516.0,57.0,458.0,2.2,703.0,15655.0,,,,,,0.193,,,0.3,0.3,0.3,0.217,4113.0,0.467,0.43,0.184,2.8,0.6,19.0,0.0,5.2,-3016.0,0.02,0.024,-917.0,,-0.031,0.0,0.8,0.43,0.5,,,,,,,,,3.4,,-0.038,0.013,,2021-10-01
2021-07-01,HHV,2,2021,31.7,1.2,26.0,,0.039,0.007,-544.0,79.0,567.0,1.2,577.0,15453.0,,,,,,0.194,,,0.3,0.3,0.3,0.2,4276.0,0.524,0.462,0.169,2.8,0.6,19.7,0.0,5.2,-2608.0,0.026,0.036,-1032.0,,-0.038,0.0,0.9,0.462,0.4,,,,,,,,,3.4,,0.072,0.012,,2021-07-01
2021-04-01,HHV,1,2021,45.7,1.4,27.0,,0.031,0.006,-384.0,133.0,1117.0,1.3,481.0,15275.0,,,,,,0.194,,,0.3,0.5,0.5,0.077,3989.0,0.607,0.535,0.139,2.8,0.6,20.9,0.0,5.2,-1623.0,0.034,0.054,-1368.0,,-0.081,0.0,0.8,0.535,0.3,,,,,,,,,3.4,,0.155,-0.243,,2021-04-01
2021-01-01,HHV,4,2020,38.1,0.8,31.3,,0.023,0.004,-248.0,96.0,673.0,2.0,447.0,20187.0,,,,,,0.194,,,0.3,0.5,0.4,15.683,3453.0,0.847,0.741,0.255,2.9,0.7,24.2,0.0,5.2,-1530.0,0.037,0.055,-825.0,,-0.092,0.0,0.7,0.741,0.5,,,,,,,,,3.3,,-0.362,0.011,,2021-01-01
