index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,VND,4,2024,11.8,1.0,14.7,,0.095,0.04,1178.0,,8.0,,1128.0,12950.0,,,,,,0.445,,,0.8,1.8,1.8,-0.249,2051.0,0.48,0.378,0.207,1.1,0.5,7.6,,2.2,18603.0,0.045,0.043,,0.3,-0.405,0.1,0.9,0.378,0.6,,,,,,,,,1.2,,-0.221,0.013,,2025-01-01
2024-10-01,VND,3,2024,10.1,1.2,10.8,,0.13,0.054,983.0,,1.0,,1502.0,12785.0,,,,,,0.45,,,0.8,1.8,1.8,-0.055,2634.0,0.702,0.625,0.398,1.1,0.5,6.1,,2.2,18245.0,0.023,0.025,,0.4,-0.519,0.1,0.8,0.625,0.8,,,,,,,,,1.2,,-0.193,0.126,,2024-10-01
2024-07-01,VND,2,2024,9.8,1.4,10.4,,0.15,0.056,843.0,,1.0,,1590.0,11353.0,,,,,,0.383,,,0.6,1.6,1.6,-0.034,3263.0,0.449,0.395,0.237,1.3,0.5,5.6,,2.6,16066.0,0.18,0.137,,0.4,-0.501,0.1,0.8,0.395,0.7,,,,,,,,,1.6,,-0.085,0.009,,2024-07-01
2024-04-01,VND,1,2024,11.8,1.7,9.1,,0.158,0.064,831.0,,1.0,,1645.0,11249.0,,,,,,0.414,,,0.7,1.7,1.7,0.238,3565.0,0.776,0.665,0.446,1.1,0.5,4.3,,2.4,16039.0,0.196,0.139,,0.4,-0.666,0.2,0.8,0.665,0.8,,,,,,,,,1.4,,0.088,0.038,,2024-04-01
2024-01-01,VND,4,2023,14.2,1.7,10.7,,0.131,0.05,856.0,,7.0,,1329.0,10840.0,,,,,,0.395,,,0.7,1.6,1.6,0.737,3278.0,0.751,0.653,0.424,1.2,0.5,5.0,,2.5,15764.0,0.295,0.211,,0.4,-0.731,0.2,0.8,0.653,0.8,,,,,,,,,1.5,,0.284,0.05,,2024-01-01
2023-10-01,VND,3,2023,23.3,1.7,14.9,,0.077,0.028,820.0,,1.0,,765.0,10325.0,,,,,,0.378,,,0.6,1.6,1.6,1.05,2552.0,0.704,0.661,0.363,1.4,0.5,6.4,,2.6,14329.0,0.171,0.102,,0.4,-1.077,0.2,0.8,0.661,0.7,,,,,,,,,1.6,,0.337,0.042,,2023-10-01
2023-07-01,VND,2,2023,43.0,1.6,17.7,,0.038,0.013,873.0,,0.0,,373.0,9905.0,,,,,,0.359,,,0.6,1.5,1.5,-0.045,1909.0,0.644,0.59,0.267,1.5,0.5,9.4,,2.8,14113.0,0.196,0.14,,0.4,-1.138,0.1,0.8,0.59,0.6,,,,,,,,,1.8,,-0.109,0.029,,2023-07-01
2023-04-01,VND,1,2023,33.7,1.4,19.8,,0.048,0.015,757.0,,0.0,,390.0,9623.0,,,,,,0.396,,,0.7,1.7,1.7,-0.512,2142.0,0.509,0.446,0.105,1.3,0.5,9.7,,2.5,14377.0,0.047,0.028,,0.5,-1.112,0.2,0.8,0.446,0.3,,,,,,,,,1.5,,-0.333,0.009,,2023-04-01
2023-01-01,VND,4,2022,14.3,1.2,12.4,,0.1,0.032,677.0,,1.0,,801.0,9534.0,,,,,,0.373,,,0.6,1.6,1.6,-0.418,3209.0,0.244,0.197,,1.3,0.5,7.5,,2.7,15141.0,0.176,0.14,,0.5,-0.859,0.2,,0.197,-0.1,,,,,,,,,1.7,,-0.237,-0.006,,2023-01-01
2022-10-01,VND,3,2022,10.8,1.6,10.0,,0.181,0.059,636.0,,0.0,,1376.0,9587.0,,,,,,0.347,,,0.5,1.6,1.6,-0.209,4206.0,0.353,0.281,0.031,1.2,0.4,4.7,,2.9,15262.0,0.201,0.145,,0.6,-1.15,0.2,0.8,0.281,0.1,,,,,,,,,1.9,,-0.23,0.003,,2022-10-01
