index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,VJC,4,2024,36.7,3.1,24.2,,0.088,0.015,24.0,8.0,44.0,-0.2,2632.0,31218.0,,,,,,0.17,,,0.2,1.3,1.2,-0.067,6710.0,0.051,,0.001,2.6,0.4,10.3,0.5,5.9,8536.0,0.269,0.087,-12.0,15.0,-0.925,0.8,0.2,,-0.8,,,,,,,,,4.9,,0.541,0.013,,2025-01-01
2024-10-01,VJC,3,2024,37.2,3.4,38.0,,0.096,0.018,23.0,6.0,47.0,2.1,2822.0,30832.0,,,,,,0.178,,,0.2,1.1,1.1,0.4,4354.0,0.121,0.084,0.031,2.3,0.4,12.9,0.9,5.6,4547.0,0.123,0.038,-17.0,16.0,-1.349,0.8,0.8,0.084,0.5,,,,,,,,,4.6,,0.906,0.013,,2024-10-01
2024-07-01,VJC,2,2024,50.3,3.3,72.0,,0.07,0.013,19.0,6.0,56.0,1.0,2016.0,30451.0,,,,,,0.179,,,0.2,1.1,1.1,0.436,2284.0,0.124,0.046,0.018,2.1,0.4,21.9,0.9,5.6,5348.0,0.157,0.046,-31.0,19.2,-0.818,0.8,0.9,0.046,0.4,,,,,,,,,4.6,,1.417,0.029,,2024-07-01
2024-04-01,VJC,1,2024,73.4,3.5,165.8,,0.049,0.01,20.0,6.0,58.0,1.2,1403.0,29592.0,,,,,,0.187,,,0.2,1.1,1.1,0.918,945.0,0.098,0.05,0.03,1.9,0.4,48.5,0.8,5.4,3370.0,0.189,0.053,-32.0,18.2,-0.998,0.9,0.8,0.05,0.8,,,,,,,,,4.3,,397.53,0.027,,2024-04-01
2024-01-01,VJC,4,2023,147.6,3.7,60366.9,,0.027,0.005,4.0,5.0,60.0,-2.3,731.0,28823.0,,,,,,0.184,,,0.2,1.0,1.0,-1.19,2.0,,,0.007,2.0,0.4,18911.6,0.8,5.4,1085.0,0.323,0.09,-51.0,95.4,-0.753,0.8,0.5,,-0.2,,,,,,,,,4.4,,-1.0,0.026,,2024-01-01
2023-10-01,VJC,3,2023,-25.8,3.5,-24.8,,-0.127,-0.029,58.0,7.0,58.0,0.9,-3851.0,28097.0,,,,,,0.199,,,0.2,1.1,1.1,-0.043,-5842.0,0.087,0.031,0.009,1.5,0.3,-6.8,0.4,5.0,4313.0,0.136,0.036,7.0,6.3,-1.675,0.8,0.7,0.031,0.5,,,,,,,,,4.0,,-0.119,0.025,,2023-10-01
2023-07-01,VJC,2,2023,-23.4,3.4,-19.5,,-0.136,-0.033,45.0,7.0,56.0,0.2,-4025.0,27420.0,,,,,,0.209,,,0.3,1.1,1.0,-0.028,-6629.0,0.043,0.004,,1.3,0.3,-5.3,0.6,4.8,1647.0,0.146,0.041,-5.0,8.2,-1.37,0.8,,0.004,0.1,,,,,,,,,3.8,,0.31,-0.018,,2023-07-01
2023-04-01,VJC,1,2023,-25.4,3.8,-26.3,,-0.139,-0.035,87.0,7.0,51.0,1.3,-4143.0,27931.0,,,,,,0.218,,,0.3,1.1,1.1,0.033,-5062.0,0.082,0.038,0.013,1.2,0.3,-7.0,0.8,4.6,4045.0,0.131,0.036,43.0,4.2,-1.339,0.7,0.7,0.038,0.5,,,,,,,,,3.6,,-0.228,0.064,,2023-04-01
2023-01-01,VJC,4,2022,-27.3,4.2,-19.7,,-0.14,-0.037,50.0,8.0,62.0,-10.9,-4009.0,26256.0,,,,,,0.212,,,0.3,1.0,1.0,-27.31,-6558.0,,,,1.2,0.3,-4.6,0.7,4.7,225.0,0.13,0.035,-4.0,7.3,-1.36,0.7,,,0.5,,,,,,,,,3.7,,-3.322,-0.188,,2023-01-01
2022-10-01,VJC,3,2022,727.6,3.4,51.7,,0.005,0.001,135.0,11.0,73.0,0.3,152.0,32327.0,,,,,,0.26,,,0.4,1.5,1.5,-0.281,2825.0,0.031,0.007,0.004,1.1,0.3,10.8,0.8,3.9,13430.0,0.118,0.034,74.0,2.7,-0.114,0.5,0.9,0.007,0.5,,,,,,,,,2.8,,-0.152,0.019,,2022-10-01
