index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,SSI,4,2024,17.5,1.9,17.5,,0.114,0.04,945.0,,54.0,,1445.0,13597.0,,,,,,0.363,,,0.6,1.5,1.5,-0.03,2913.0,0.457,0.416,0.193,1.7,0.6,8.8,,2.8,24333.0,0.009,0.005,,0.4,-1.743,0.1,0.8,0.416,0.6,,,,,,,,,1.7,,-0.06,0.113,,2025-01-01
2024-10-01,SSI,3,2024,18.7,2.3,17.2,,0.126,0.048,909.0,,23.0,,1489.0,12220.0,,,,,,0.362,,,0.6,1.5,1.5,0.029,3100.0,0.686,0.656,0.392,1.6,0.6,6.8,,2.8,22303.0,0.027,0.013,,0.4,-0.643,0.1,0.8,0.656,0.7,,,,,,,,,1.7,,-0.068,-0.029,,2024-10-01
2024-07-01,SSI,2,2024,18.3,2.1,18.9,,0.122,0.047,881.0,,5.0,,1447.0,12589.0,,,,,,0.347,,,0.5,1.5,1.5,0.112,3325.0,0.631,0.603,0.368,1.8,0.6,7.0,,2.9,21356.0,0.086,0.041,,0.4,-0.393,0.1,0.8,0.603,0.8,,,,,,,,,1.9,,0.053,0.034,,2024-07-01
2024-04-01,SSI,1,2024,23.1,2.5,18.7,,0.109,0.043,957.0,,42.0,,1301.0,12172.0,,,,,,0.365,,,0.6,1.5,1.5,0.114,3158.0,0.698,0.656,0.387,1.7,0.6,7.2,,2.7,20544.0,0.006,0.003,,0.4,-0.378,0.1,0.8,0.656,0.7,,,,,,,,,1.7,,0.058,0.034,,2024-04-01
2024-01-01,SSI,4,2023,21.9,2.2,18.4,,0.101,0.038,988.0,,89.0,,1168.0,11774.0,,,,,,0.334,,,0.5,1.4,1.4,0.14,2986.0,0.548,0.492,0.252,1.9,0.6,8.0,,3.0,19816.0,0.021,0.009,,0.4,-0.359,0.1,0.8,0.492,0.6,,,,,,,,,2.0,,0.095,0.024,,2024-01-01
2023-10-01,SSI,3,2023,24.2,2.2,19.9,,0.09,0.04,1077.0,,24.0,,1025.0,11502.0,,,,,,0.408,,,0.7,1.6,1.6,0.229,2727.0,0.664,0.622,0.366,1.3,0.6,6.4,,2.4,19325.0,0.018,0.008,,0.3,-0.506,0.1,0.8,0.622,0.7,,,,,,,,,1.4,,-0.053,0.033,,2023-10-01
2023-07-01,SSI,2,2023,24.1,1.8,20.1,,0.091,0.035,887.0,,5.0,,834.0,11137.0,,,,,,0.436,,,0.8,1.7,1.7,0.155,2878.0,0.725,0.671,0.335,1.1,0.5,7.0,,2.3,18535.0,0.007,0.003,,0.4,-0.515,0.1,0.8,0.671,0.6,,,,,,,,,1.3,,0.08,-0.043,,2023-07-01
2023-04-01,SSI,1,2023,22.4,1.4,21.9,,0.075,0.028,943.0,,15.0,,722.0,11639.0,,,,,,0.433,,,0.8,1.7,1.7,-0.126,2665.0,0.736,0.685,0.338,1.2,0.5,9.2,,2.3,19504.0,0.006,0.003,,0.4,-0.756,0.1,0.8,0.685,0.6,,,,,,,,,1.3,,-0.036,0.026,,2023-04-01
2023-01-01,SSI,4,2022,16.1,1.2,15.6,,0.089,0.031,835.0,,23.0,,825.0,11338.0,,,,,,0.426,,,0.8,1.6,1.6,-0.32,2765.0,0.526,0.462,0.173,1.2,0.5,8.6,,2.3,18943.0,0.063,0.044,,0.4,-0.766,0.1,0.8,0.462,0.5,,,,,,,,,1.3,,-0.196,0.01,,2023-01-01
2022-10-01,SSI,3,2022,12.2,1.3,12.9,,0.14,0.051,607.0,,2.0,,1214.0,11222.0,,,,,,0.485,,,1.0,1.8,1.8,-0.127,3437.0,0.59,0.535,0.25,1.0,0.5,6.8,,2.1,18803.0,0.028,0.02,,0.6,-1.233,0.2,0.8,0.535,0.6,,,,,,,,,1.1,,-0.351,0.548,,2022-10-01
2022-07-01,SSI,2,2022,10.1,1.9,11.3,,0.214,0.064,403.0,,7.0,,1391.0,7249.0,,,,,,0.329,,,0.5,1.3,1.3,-0.083,5299.0,0.573,0.531,0.211,1.8,0.6,6.1,,3.0,9997.0,0.017,0.01,,0.9,-1.131,0.2,0.7,0.531,0.6,,,,,,,,,2.0,,-0.023,-0.05,,2022-07-01
2022-04-01,SSI,1,2022,18.8,3.7,14.4,,0.226,0.068,398.0,,8.0,,1518.0,7629.0,,,,,,0.299,,,0.4,1.3,1.3,-0.156,5421.0,0.593,0.56,0.352,2.2,0.7,6.4,,3.3,10565.0,0.053,0.025,,0.9,-1.206,0.2,0.8,0.56,0.8,,,,,,,,,2.3,,0.053,-0.192,,2022-04-01
2022-01-01,SSI,4,2021,25.0,4.8,16.9,,0.225,0.062,326.0,,3.0,,1798.0,9443.0,,,,,,0.279,,,0.4,1.3,1.3,0.297,5149.0,0.558,0.526,0.412,2.2,0.6,6.7,,3.6,10060.0,0.078,0.032,,1.1,-0.979,0.2,0.8,0.526,1.0,,,,,,,,,2.6,,0.1,0.178,,2022-01-01
2021-10-01,SSI,3,2021,26.5,4.6,22.8,,0.194,0.056,281.0,,2.0,,1386.0,8015.0,,,,,,0.252,,,0.3,1.2,1.2,0.195,4683.0,0.632,0.592,0.391,2.8,0.7,7.2,,4.0,5856.0,0.024,0.006,,1.3,-0.547,0.2,0.8,0.592,0.8,,,,,,,,,2.9,,-0.007,0.06,,2021-10-01
2021-07-01,SSI,2,2021,29.3,4.5,22.6,,0.165,0.051,381.0,,8.0,,1160.0,7562.0,,,,,,0.271,,,0.4,1.2,1.2,0.041,4714.0,0.578,0.54,0.335,2.4,0.7,7.0,,3.7,7226.0,0.021,0.006,,1.0,-0.467,0.2,0.8,0.54,0.8,,,,,,,,,2.7,,-0.038,-0.004,,2021-07-01
2021-04-01,SSI,1,2021,17.3,2.5,20.3,,0.162,0.051,381.0,,13.0,,1115.0,7593.0,,,,,,0.303,,,0.4,1.3,1.3,0.321,4902.0,0.538,0.505,0.282,2.1,0.6,7.0,,3.3,6756.0,0.024,0.008,,1.0,-0.391,0.2,0.8,0.505,0.7,,,,,,,,,2.3,,0.169,0.153,,2021-04-01
2021-01-01,SSI,4,2020,23.8,3.1,15.5,,0.131,0.04,380.0,,6.0,,844.0,6587.0,,,,,,0.274,,,0.4,1.1,1.1,0.146,4193.0,0.599,0.556,0.324,2.4,0.7,8.3,,3.6,3217.0,0.037,0.017,,1.0,-0.4,0.1,0.8,0.556,0.7,,,,,,,,,2.6,,0.086,0.04,,2021-01-01
2020-10-01,SSI,3,2020,14.0,1.6,15.1,,0.115,0.042,551.0,,3.0,,737.0,6334.0,,,,,,0.35,,,0.5,1.2,1.2,0.073,3861.0,0.651,0.595,0.374,1.6,0.6,6.7,,2.9,3670.0,0.022,0.012,,0.7,-0.502,0.2,0.8,0.595,0.8,,,,,,,,,1.8,,0.009,-0.031,,2020-10-01
