index,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth,date
2025-01-01,IMP,4,2024,23.3,3.4,14.2,,0.15,0.131,164.0,190.0,20.0,128.4,2083.0,14175.0,,,,,,0.872,,,6.8,4.4,2.2,0.177,4648.0,0.407,0.237,0.185,0.0,0.0,0.1,,1.1,1088.0,0.074,0.022,335.0,2.2,-0.105,0.9,0.8,0.237,1.0,,,,,,,,,0.1,,0.109,0.015,,2025-01-01
2024-10-01,IMP,3,2024,28.2,3.6,14.8,,0.131,0.108,157.0,206.0,28.0,90.1,1770.0,13960.0,,,,,,0.833,,,5.0,3.4,1.6,0.01,4190.0,0.383,0.17,0.133,0.0,0.0,0.2,,1.2,1035.0,0.085,0.027,336.0,2.3,-0.088,0.9,0.8,0.17,1.0,,,,,,,,,0.2,,-0.373,0.035,,2024-10-01
2024-07-01,IMP,2,2024,19.3,2.5,14.9,,0.134,0.107,148.0,190.0,24.0,97.2,1752.0,13490.0,,,,,,0.829,,,4.9,3.2,1.5,-0.048,6687.0,0.388,0.166,0.127,0.0,0.0,0.3,,1.2,932.0,0.061,0.019,314.0,2.5,-0.121,0.8,0.8,0.166,1.0,,,,,,,,,0.2,,0.001,-0.032,,2024-07-01
2024-04-01,IMP,1,2024,16.7,2.2,13.7,,0.138,0.117,163.0,181.0,24.0,218.3,1841.0,13937.0,,,,,,0.868,,,6.6,4.0,1.9,-0.053,6683.0,0.368,0.168,0.126,0.1,0.0,0.2,,1.2,990.0,0.051,0.017,320.0,2.2,-0.087,0.8,0.8,0.168,0.9,,,,,,,,,0.2,,-0.015,0.03,,2024-04-01
2024-01-01,IMP,4,2023,13.1,1.9,10.4,,0.15,0.128,149.0,175.0,20.0,102.9,1945.0,13535.0,,,,,,0.871,,,6.8,3.9,1.6,-0.022,6782.0,0.338,0.158,0.119,0.0,0.0,0.2,,1.1,899.0,0.051,0.022,305.0,2.4,-0.089,0.9,0.8,0.158,1.0,,,,,,,,,0.1,,-0.019,0.036,,2024-01-01
2023-10-01,IMP,3,2023,14.4,2.2,9.6,,0.16,0.131,139.0,195.0,20.0,35.7,1987.0,13065.0,,,,,,0.809,,,4.2,2.7,1.1,0.048,6916.0,0.388,0.187,0.149,0.0,0.0,0.2,,1.2,829.0,0.049,0.022,314.0,2.6,-0.088,0.8,0.8,0.187,1.0,,,,,,,,,0.2,,0.049,0.036,,2023-10-01
2023-07-01,IMP,2,2023,13.5,2.0,10.1,,0.157,0.127,132.0,187.0,25.0,43.9,1897.0,12613.0,,,,,,0.77,,,3.3,2.3,1.2,0.128,6592.0,0.439,0.22,0.181,0.1,0.1,0.3,,1.3,757.0,0.034,0.015,294.0,2.8,-0.178,0.8,0.8,0.22,1.0,,,,,,,,,0.3,,0.104,-0.015,,2023-07-01
2023-04-01,IMP,1,2023,11.8,1.5,10.6,,0.136,0.114,153.0,176.0,23.0,224.9,1682.0,12806.0,,,,,,0.833,,,5.0,3.0,1.7,0.108,5973.0,0.482,0.21,0.162,0.1,0.0,0.3,,1.2,799.0,0.03,0.014,305.0,2.4,-0.205,0.8,0.8,0.21,1.0,,,,,,,,,0.2,,0.085,0.035,,2023-04-01
2023-01-01,IMP,4,2022,16.7,2.1,9.1,,0.126,0.102,166.0,179.0,37.0,110.9,1519.0,12368.0,,,,,,0.833,,,5.0,2.9,1.8,0.056,5505.0,0.434,0.189,0.142,0.0,0.0,0.5,,1.2,731.0,0.094,0.055,309.0,2.2,-0.199,0.7,0.8,0.189,1.0,,,,,,,,,0.2,,0.074,0.043,,2023-01-01
2022-10-01,IMP,3,2022,18.2,2.2,11.4,,0.125,0.102,169.0,179.0,26.0,117.5,1438.0,11855.0,,,,,,0.834,,,5.0,2.8,1.7,0.124,5126.0,0.412,0.184,0.134,0.1,0.1,0.5,,1.2,648.0,0.036,0.017,322.0,2.2,-0.192,0.7,0.8,0.184,0.9,,,,,,,,,0.2,,0.133,0.032,,2022-10-01
