open,high,low,close,volume,tradingDate
12443.0,12736.0,12384.0,12619.0,1396270,2015-06-17 07:00:00+00:00
12619.0,12736.0,12502.0,12502.0,697040,2015-06-18 07:00:00+00:00
12678.0,13030.0,12619.0,12795.0,1947610,2015-06-19 07:00:00+00:00
12795.0,13206.0,12795.0,13206.0,3260090,2015-06-22 07:00:00+00:00
13206.0,13382.0,13089.0,13323.0,1958010,2015-06-23 07:00:00+00:00
13265.0,13323.0,13147.0,13265.0,1771700,2015-06-24 07:00:00+00:00
13206.0,13382.0,12971.0,13323.0,1556650,2015-06-25 07:00:00+00:00
13323.0,13323.0,12619.0,12619.0,2965660,2015-06-26 07:00:00+00:00
12502.0,13089.0,12443.0,13030.0,2151360,2015-06-29 07:00:00+00:00
12912.0,13323.0,12912.0,12971.0,2042130,2015-06-30 07:00:00+00:00
13030.0,13089.0,12736.0,12854.0,1437650,2015-07-01 07:00:00+00:00
12795.0,13734.0,12795.0,13734.0,4039430,2015-07-02 07:00:00+00:00
14086.0,14673.0,13793.0,14438.0,2702600,2015-07-03 07:00:00+00:00
14615.0,15025.0,14497.0,14849.0,2877760,2015-07-06 07:00:00+00:00
14849.0,15847.0,14497.0,15671.0,3130440,2015-07-07 07:00:00+00:00
15436.0,16082.0,14732.0,15201.0,4433040,2015-07-08 07:00:00+00:00
14791.0,15378.0,14732.0,14849.0,5260640,2015-07-09 07:00:00+00:00
15084.0,15201.0,14849.0,15084.0,3914560,2015-07-10 07:00:00+00:00
15084.0,15378.0,14791.0,15143.0,2417630,2015-07-13 07:00:00+00:00
15084.0,15788.0,14967.0,15495.0,3092980,2015-07-14 07:00:00+00:00
15554.0,15788.0,15143.0,15260.0,2917830,2015-07-15 07:00:00+00:00
15143.0,15260.0,14849.0,15143.0,1999870,2015-07-16 07:00:00+00:00
15084.0,15143.0,14908.0,14908.0,1601570,2015-07-17 07:00:00+00:00
14673.0,14849.0,14380.0,14673.0,2687400,2015-07-20 07:00:00+00:00
14673.0,14908.0,14556.0,14673.0,2000630,2015-07-21 07:00:00+00:00
14556.0,15495.0,14556.0,15495.0,1793210,2015-07-22 07:00:00+00:00
15554.0,15730.0,15201.0,15201.0,3037270,2015-07-23 07:00:00+00:00
15201.0,15319.0,15025.0,15084.0,1457980,2015-07-24 07:00:00+00:00
15025.0,15554.0,15025.0,15436.0,1747310,2015-07-27 07:00:00+00:00
15436.0,15671.0,15260.0,15260.0,1836300,2015-07-28 07:00:00+00:00
15378.0,15495.0,15084.0,15143.0,1850030,2015-07-29 07:00:00+00:00
15143.0,15319.0,15025.0,15201.0,1024140,2015-07-30 07:00:00+00:00
15378.0,15495.0,14967.0,14967.0,1560060,2015-07-31 07:00:00+00:00
14849.0,14849.0,14262.0,14615.0,3550470,2015-08-03 07:00:00+00:00
14615.0,14673.0,13852.0,13910.0,3000080,2015-08-04 07:00:00+00:00
13969.0,14262.0,13969.0,14145.0,1689600,2015-08-05 07:00:00+00:00
14204.0,14262.0,13558.0,13734.0,2485570,2015-08-06 07:00:00+00:00
13734.0,13852.0,13499.0,13734.0,1370750,2015-08-07 07:00:00+00:00
13734.0,14028.0,13675.0,14028.0,741270,2015-08-10 07:00:00+00:00
14086.0,14732.0,14028.0,14380.0,2912710,2015-08-11 07:00:00+00:00
14204.0,14321.0,13969.0,14028.0,1738480,2015-08-12 07:00:00+00:00
14028.0,14028.0,13499.0,13499.0,2592400,2015-08-13 07:00:00+00:00
13578.0,14008.0,13455.0,13762.0,1208870,2015-08-14 07:00:00+00:00
13701.0,13762.0,12841.0,12902.0,2910110,2015-08-17 07:00:00+00:00
12779.0,13517.0,12657.0,13517.0,2133850,2015-08-18 07:00:00+00:00
12964.0,13824.0,12964.0,13517.0,1307770,2015-08-19 07:00:00+00:00
13209.0,13578.0,13025.0,13148.0,1138910,2015-08-20 07:00:00+00:00
12779.0,13148.0,12288.0,13025.0,2601620,2015-08-21 07:00:00+00:00
