index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2021-01-01,MBB,4,2020,5794.0,0.185,0.122,,,-3235.0,7714.0,0.153,0.145,,2554.0,2010.0,1931.0,0.032,-0.181,355,1090,475,-1925,4479,,2021-01-01,2020-10-01
2020-10-01,MBB,3,2020,5165.0,0.127,0.117,,,-2836.0,6735.0,0.061,0.025,,3015.0,2423.0,2357.0,0.083,0.042,350,796,425,-884,3899,,2020-10-01,2020-07-01
2020-07-01,MBB,2,2020,4624.0,0.052,-0.015,,,-2434.0,6574.0,0.068,0.037,,2923.0,2390.0,2263.0,0.181,0.321,466,945,539,-1217,4140,,2020-07-01,2020-04-01
2020-04-01,MBB,1,2020,4695.0,0.136,-0.04,,,-2051.0,6339.0,0.162,-0.053,,2196.0,1783.0,1712.0,-0.08,-0.084,659,745,240,-2093,4288,,2020-04-01,2020-01-01
2020-01-01,MBB,4,2019,4889.0,0.177,0.067,,,-3059.0,6693.0,0.171,0.055,,2420.0,1927.0,1870.0,0.347,-0.141,411,873,521,-1214,3634,,2020-01-01,2019-10-01
2019-10-01,MBB,3,2019,4582.0,0.261,0.042,,,-2292.0,6345.0,0.322,0.03,,2741.0,2211.0,2176.0,0.235,0.135,365,499,900,-1312,4053,,2019-10-01,2019-07-01
2019-07-01,MBB,2,2019,4395.0,0.254,0.063,,,-2307.0,6158.0,0.285,0.129,,2451.0,1998.0,1916.0,0.322,0.03,288,1055,421,-1400,3851,,2019-07-01,2019-04-01
2019-04-01,MBB,1,2019,4135.0,0.256,-0.005,,,-2066.0,5454.0,0.288,-0.046,,2424.0,1933.0,1861.0,0.201,0.34,302,759,259,-964,3389,,2019-04-01,2019-01-01
2019-01-01,MBB,4,2018,4154.0,0.28,0.143,,,-3216.0,5715.0,0.483,0.191,,1752.0,1389.0,1389.0,3.657,-0.212,249,876,438,-747,2500,,2019-01-01,2018-10-01
2018-10-01,MBB,3,2018,3633.0,0.281,0.037,,,-1968.0,4799.0,0.321,0.002,,2185.0,1761.0,1761.0,0.474,0.215,100,710,356,-646,2831,,2018-10-01,2018-07-01
2018-07-01,MBB,2,2018,3504.0,0.283,0.064,,,-1927.0,4791.0,0.377,0.132,,1911.0,1491.0,1449.0,0.348,-0.064,165,663,459,-953,2864,,2018-07-01,2018-04-01
2018-04-01,MBB,1,2018,3293.0,0.368,0.015,,,-1623.0,4234.0,0.459,0.098,,1918.0,1549.0,1549.0,0.741,4.194,361,315,264,-692,2611,,2018-04-01,2018-01-01
2018-01-01,MBB,4,2017,3245.0,0.422,0.145,,,-1925.0,3855.0,0.262,0.061,,614.0,298.0,298.0,-0.491,-0.75,49,95,466,-1316,1930,,2018-01-01,2017-10-01
2017-10-01,MBB,3,2017,2835.0,0.369,0.038,,,-1540.0,3632.0,0.425,0.044,,1478.0,1195.0,1195.0,0.578,0.112,150,375,272,-614,2092,,2017-10-01,2017-07-01
2017-07-01,MBB,2,2017,2732.0,0.471,0.135,,,-1324.0,3479.0,0.574,0.199,,1412.0,1108.0,1075.0,0.345,0.208,91,428,227,-743,2155,,2017-07-01,2017-04-01
2017-04-01,MBB,1,2017,2407.0,0.361,0.054,,,-1211.0,2902.0,0.42,-0.05,,1112.0,890.0,890.0,0.262,0.519,118,233,144,-579,1691,,2017-04-01,2017-01-01
2017-01-01,MBB,4,2016,2283.0,0.239,0.102,,,-1290.0,3054.0,0.416,0.199,,862.0,640.0,586.0,0.306,-0.226,86,223,462,-902,1764,,2017-01-01,2016-10-01
2016-10-01,MBB,3,2016,2071.0,0.302,0.115,,,-1076.0,2548.0,0.248,0.153,,926.0,735.0,757.0,0.255,-0.053,161,180,136,-546,1472,,2016-10-01,2016-07-01
2016-07-01,MBB,2,2016,1857.0,-0.015,0.05,,,-887.0,2210.0,-0.03,0.081,,980.0,802.0,799.0,-0.024,0.133,29,161,162,-343,1323,,2016-07-01,2016-04-01
2016-04-01,MBB,1,2016,1768.0,-0.117,-0.04,,,-922.0,2044.0,-0.104,-0.053,,882.0,707.0,705.0,0.138,0.572,40,118,117,-239,1122,,2016-04-01,2016-01-01
2016-01-01,MBB,4,2015,1842.0,0.116,0.158,,,-1103.0,2157.0,0.004,0.057,,652.0,487.0,448.0,-0.159,-0.256,104,102,109,-402,1055,,2016-01-01,2015-10-01
2015-10-01,MBB,3,2015,1591.0,0.022,-0.156,,,-804.0,2041.0,-0.008,-0.104,,725.0,571.0,603.0,-0.027,-0.263,148,202,100,-512,1237,,2015-10-01,2015-07-01
2015-07-01,MBB,2,2015,1885.0,-0.008,-0.058,,,-822.0,2277.0,0.004,-0.002,,1031.0,818.0,819.0,0.179,0.321,57,128,207,-425,1455,,2015-07-01,2015-04-01
2015-04-01,MBB,1,2015,2001.0,0.395,0.213,,,-721.0,2281.0,0.245,0.061,,797.0,620.0,620.0,-0.013,0.162,61,111,108,-763,1560,,2015-04-01,2015-01-01
2015-01-01,MBB,4,2014,1650.0,0.021,0.06,,,-869.0,2149.0,0.382,0.045,,749.0,586.0,533.0,0.353,-0.139,193,222,84,-531,1280,,2015-01-01,2014-10-01
2014-10-01,MBB,3,2014,1556.0,0.123,-0.181,,,-786.0,2057.0,-0.053,-0.093,,722.0,579.0,620.0,0.17,-0.107,173,275,52,-548,1271,,2014-10-01,2014-07-01
2014-07-01,MBB,2,2014,1899.0,0.219,0.324,,,-802.0,2268.0,0.111,0.238,,893.0,702.0,694.0,-0.036,0.105,-19,247,140,-574,1466,,2014-07-01,2014-04-01
2014-04-01,MBB,1,2014,1434.0,-0.083,-0.112,,,-656.0,1832.0,-0.007,0.178,,810.0,636.0,628.0,0.008,0.593,127,205,65,-366,1176,,2014-04-01,2014-01-01
2014-01-01,MBB,4,2013,1616.0,-0.091,0.166,,,-682.0,1555.0,-0.345,-0.284,,555.0,475.0,394.0,0.483,-0.256,-198,94,43,-318,873,,2014-01-01,2013-10-01
2013-10-01,MBB,3,2013,1386.0,-0.184,-0.11,,,-734.0,2173.0,0.164,0.064,,660.0,447.0,530.0,-0.183,-0.264,191,221,375,-779,1439,,2013-10-01,2013-07-01
2013-07-01,MBB,2,2013,1558.0,0.021,-0.004,,,-671.0,2042.0,0.133,0.107,,968.0,730.0,720.0,0.006,0.156,106,210,168,-403,1371,,2013-07-01,2013-04-01
2013-04-01,MBB,1,2013,1564.0,-0.025,-0.12,,,-616.0,1844.0,0.041,-0.223,,831.0,627.0,623.0,-0.085,1.344,88,172,20,-397,1228,,2013-04-01,2013-01-01
2013-01-01,MBB,4,2012,1778.0,0.136,0.047,,,-934.0,2375.0,0.49,0.272,,365.0,271.0,266.0,-0.643,-0.59,319,208,70,-1076,1441,,2013-01-01,2012-10-01
2012-10-01,MBB,3,2012,1698.0,0.301,0.113,,,-656.0,1867.0,0.002,0.036,,864.0,652.0,649.0,0.208,-0.093,-92,154,107,-346,1210,,2012-10-01,2012-07-01
2012-07-01,MBB,2,2012,1526.0,0.226,-0.048,,,-609.0,1802.0,0.763,0.017,,958.0,719.0,716.0,1.045,0.051,-8,189,95,-235,1193,,2012-07-01,2012-04-01
2012-04-01,MBB,1,2012,1603.0,0.376,0.024,,,-499.0,1772.0,0.37,0.112,,904.0,683.0,681.0,0.334,-0.086,-19,182,6,-370,1273,,2012-04-01,2012-01-01
2012-01-01,MBB,4,2011,1565.0,0.5,0.199,,,-641.0,1594.0,0.264,-0.144,,862.0,693.0,745.0,0.986,0.388,-153,170,13,-92,953,,2012-01-01,2011-10-01
2011-10-01,MBB,3,2011,1305.0,,0.048,,,-668.0,1862.0,,0.822,,688.0,516.0,537.0,,0.535,13,152,392,-507,1194,,2011-10-01,2011-07-01
2011-07-01,MBB,2,2011,1245.0,,0.069,,,-411.0,1022.0,,-0.21,,427.0,238.0,350.0,,-0.314,-404,159,22,-184,611,,2011-07-01,2011-04-01
2011-04-01,MBB,1,2011,1165.0,,0.116,,,-444.0,1293.0,,0.025,,661.0,483.0,510.0,,0.36,-285,176,238,-188,849,,2011-04-01,2011-01-01
2011-01-01,MBB,4,2010,1044.0,,,,,-598.0,1262.0,,,,454.0,356.0,375.0,,,-14,93,138,-210,664,,2011-01-01,2010-10-01
