index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2014-10-01,CTG,3,2014,4509.0,-0.026,0.003,,,-2773.0,5156.0,-0.127,0.061,,1607.0,1251.0,1248.0,-0.429,-0.337,221,247,178,-775,2383,,2014-10-01,2014-07-01
2014-07-01,CTG,2,2014,4495.0,-0.037,0.064,,,-1754.0,4861.0,-0.094,-0.025,,2415.0,1884.0,1882.0,-0.091,0.657,33,428,-95,-693,3108,,2014-07-01,2014-04-01
2014-04-01,CTG,1,2014,4224.0,-0.091,-0.025,,,-2505.0,4988.0,-0.056,-0.046,,1458.0,1140.0,1136.0,0.092,1.28,181,393,190,-1025,2483,,2014-04-01,2014-01-01
2014-01-01,CTG,4,2013,4333.0,-0.078,-0.064,,,-3056.0,5227.0,-0.102,-0.115,,706.0,502.0,498.0,-0.63,-0.772,64,435,394,-1465,2171,,2014-01-01,2013-10-01
2013-10-01,CTG,3,2013,4630.0,-0.011,-0.008,,,-2199.0,5906.0,0.05,0.101,,2910.0,2190.0,2187.0,-0.193,0.056,163,421,692,-797,3707,,2013-10-01,2013-07-01
2013-07-01,CTG,2,2013,4667.0,-0.004,0.005,,,-2085.0,5366.0,-0.021,0.016,,2767.0,2075.0,2070.0,2.627,0.991,131,366,202,-515,3281,,2013-07-01,2013-04-01
2013-04-01,CTG,1,2013,4646.0,0.066,-0.012,,,-2567.0,5284.0,0.048,-0.092,,1370.0,1042.0,1040.0,-0.323,-0.228,150,304,184,-1346,2716,,2013-04-01,2013-01-01
2013-01-01,CTG,4,2012,4702.0,-0.12,0.005,,,-2375.0,5822.0,-0.031,0.036,,1896.0,1351.0,1347.0,-0.239,-0.503,298,330,491,-1551,3447,,2013-01-01,2012-10-01
2012-10-01,CTG,3,2012,4680.0,-0.126,-0.001,,,-1666.0,5622.0,-0.015,0.026,,3490.0,2712.0,2708.0,0.715,3.746,426,250,266,-466,3956,,2012-10-01,2012-07-01
2012-07-01,CTG,2,2012,4685.0,-0.092,0.075,,,-3214.0,5479.0,-0.046,0.087,,775.0,576.0,571.0,-0.703,-0.628,167,319,308,-1490,2265,,2012-07-01,2012-04-01
2012-04-01,CTG,1,2012,4359.0,0.038,-0.185,,,-2178.0,5040.0,-0.008,-0.162,,2017.0,1540.0,1535.0,0.541,-0.133,189,299,193,-845,2862,,2012-04-01,2012-01-01
2012-01-01,CTG,4,2011,5345.0,0.427,-0.002,,,-895.0,6011.0,0.21,0.053,,2409.0,1779.0,1771.0,2.161,0.121,-2,351,316,-2707,5116,,2012-01-01,2011-10-01
2011-10-01,CTG,3,2011,5357.0,0.78,0.039,,,-3177.0,5711.0,0.616,-0.006,,2063.0,1582.0,1579.0,0.288,-0.177,84,-5,275,-471,2534,,2011-10-01,2011-07-01
2011-07-01,CTG,2,2011,5157.0,0.676,0.228,,,-3267.0,5744.0,0.618,0.13,,2732.0,1922.0,1918.0,1.896,0.926,-11,322,275,255,2477,,2011-07-01,2011-04-01
2011-04-01,CTG,1,2011,4201.0,0.868,0.122,,,-1938.0,5083.0,0.851,0.023,,1162.0,997.0,996.0,0.012,0.778,224,388,270,-1983,3145,,2011-04-01,2011-01-01
2011-01-01,CTG,4,2010,3745.0,0.515,0.244,,,-2150.0,4970.0,0.868,0.406,,878.0,570.0,560.0,-0.255,-0.543,-218,478,964,-1942,2820,,2011-01-01,2010-10-01
2010-10-01,CTG,3,2010,3010.0,0.441,-0.022,,,-1678.0,3534.0,0.197,-0.005,,1485.0,1220.0,1226.0,1.796,0.851,65,181,278,-370,1855,,2010-10-01,2010-07-01
2010-07-01,CTG,2,2010,3077.0,0.681,0.368,,,-2119.0,3550.0,0.53,0.293,,1006.0,665.0,662.0,0.721,-0.327,-43,372,144,-425,1431,,2010-07-01,2010-04-01
2010-04-01,CTG,1,2010,2249.0,0.363,-0.09,,,-1294.0,2746.0,0.422,0.032,,1171.0,988.0,984.0,-0.183,0.308,132,316,49,-281,1453,,2010-04-01,2010-01-01
2010-01-01,CTG,4,2009,2472.0,,0.184,,,-2146.0,2660.0,,-0.099,,596.0,755.0,752.0,,0.715,-70,244,15,82,514,,2010-01-01,2009-10-01
2009-10-01,CTG,3,2009,2088.0,,0.14,,,-1381.0,2953.0,,0.272,,839.0,451.0,439.0,,0.14,103,169,592,-732,1572,,2009-10-01,2009-07-01
2009-07-01,CTG,2,2009,1831.0,,0.109,,,-1527.0,2321.0,,0.202,,873.0,385.0,385.0,,-0.681,146,149,195,79,794,,2009-07-01,2009-04-01
2009-04-01,CTG,1,2009,1651.0,,,,,-725.0,1931.0,,,,1206.0,1205.0,1205.0,,,30,113,137,0,1206,,2009-04-01,2009-01-01
