index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2018-07-01,VCB,2,2018,6800.0,0.206,0.097,,,-3864.0,9259.0,0.269,-0.067,,3657.0,2932.0,2927.0,0.452,-0.165,828,851,780,-1738,5395,,2018-07-01,2018-04-01
2018-04-01,VCB,1,2018,6197.0,0.175,0.073,,,-4067.0,9924.0,0.362,0.318,,4359.0,3508.0,3504.0,0.588,0.288,1243,881,1603,-1498,5857,,2018-04-01,2018-01-01
2018-01-01,VCB,4,2017,5777.0,0.183,0.101,,,-2434.0,7529.0,0.147,0.033,,3403.0,2728.0,2721.0,0.539,0.269,571,576,606,-1692,5095,,2018-01-01,2017-10-01
2017-10-01,VCB,3,2017,5248.0,0.169,-0.069,,,-3104.0,7288.0,0.203,-0.001,,2680.0,2149.0,2144.0,0.31,0.063,803,651,586,-1504,4184,,2017-10-01,2017-07-01
2017-07-01,VCB,2,2017,5637.0,0.219,0.068,,,-3179.0,7299.0,0.157,0.002,,2518.0,2021.0,2016.0,0.273,-0.086,652,665,345,-1602,4119,,2017-07-01,2017-04-01
2017-04-01,VCB,1,2017,5276.0,0.164,0.08,,,-3150.0,7287.0,0.22,0.11,,2737.0,2210.0,2206.0,0.201,0.248,799,650,563,-1401,4138,,2017-04-01,2017-01-01
2017-01-01,VCB,4,2016,4883.0,0.101,0.088,,,-2478.0,6566.0,0.116,0.083,,2191.0,1774.0,1768.0,0.047,0.08,370,530,783,-1897,4088,,2017-01-01,2016-10-01
2016-10-01,VCB,3,2016,4488.0,0.136,-0.029,,,-2504.0,6060.0,0.087,-0.039,,2047.0,1642.0,1637.0,0.397,0.033,713,521,338,-1510,3557,,2016-10-01,2016-07-01
2016-07-01,VCB,2,2016,4625.0,0.296,0.02,,,-2631.0,6309.0,0.236,0.056,,1980.0,1588.0,1584.0,0.199,-0.137,631,521,532,-1698,3678,,2016-07-01,2016-04-01
2016-04-01,VCB,1,2016,4533.0,0.296,0.022,,,-2367.0,5972.0,0.287,0.015,,2299.0,1841.0,1837.0,0.623,0.087,615,539,286,-1305,3605,,2016-04-01,2016-01-01
2016-01-01,VCB,4,2015,4437.0,0.362,0.123,,,-2354.0,5884.0,0.195,0.056,,2179.0,1697.0,1689.0,0.279,0.441,76,479,892,-1351,3530,,2016-01-01,2015-10-01
2015-10-01,VCB,3,2015,3951.0,0.341,0.107,,,-2705.0,5574.0,0.382,0.092,,1498.0,1176.0,1172.0,0.128,-0.113,779,441,402,-1371,2869,,2015-10-01,2015-07-01
2015-07-01,VCB,2,2015,3569.0,0.272,0.021,,,-1580.0,5104.0,0.217,0.1,,1695.0,1325.0,1321.0,0.25,0.168,504,615,416,-1829,3524,,2015-07-01,2015-04-01
2015-04-01,VCB,1,2015,3496.0,0.264,0.073,,,-1667.0,4640.0,0.127,-0.058,,1456.0,1135.0,1132.0,-0.03,-0.143,612,338,194,-1517,2973,,2015-04-01,2015-01-01
2015-01-01,VCB,4,2014,3258.0,0.191,0.106,,,-2171.0,4925.0,0.151,0.221,,1696.0,1330.0,1320.0,-0.011,0.271,445,440,783,-1059,2755,,2015-01-01,2014-10-01
2014-10-01,VCB,3,2014,2945.0,0.011,0.05,,,-1595.0,4033.0,0.0,-0.039,,1333.0,1042.0,1039.0,-0.001,-0.017,408,442,238,-1105,2438,,2014-10-01,2014-07-01
2014-07-01,VCB,2,2014,2806.0,0.099,0.015,,,-1640.0,4196.0,0.17,0.019,,1346.0,1060.0,1057.0,0.224,-0.094,427,436,526,-1210,2555,,2014-07-01,2014-04-01
2014-04-01,VCB,1,2014,2766.0,0.067,0.011,,,-1420.0,4119.0,0.142,-0.037,,1501.0,1170.0,1166.0,0.048,-0.127,688,424,241,-1198,2699,,2014-04-01,2014-01-01
2014-01-01,VCB,4,2013,2735.0,0.107,-0.061,,,-2026.0,4278.0,0.08,0.06,,1753.0,1344.0,1336.0,0.266,0.284,603,432,508,-499,2252,,2014-01-01,2013-10-01
2013-10-01,VCB,3,2013,2914.0,0.06,0.141,,,-1575.0,4034.0,0.127,0.125,,1388.0,1043.0,1040.0,-0.06,0.204,433,408,279,-1071,2459,,2013-10-01,2013-07-01
2013-07-01,VCB,2,2013,2553.0,0.04,-0.015,,,-1280.0,3585.0,0.073,-0.006,,1138.0,867.0,864.0,-0.048,-0.224,516,388,128,-1167,2305,,2013-07-01,2013-04-01
2013-04-01,VCB,1,2013,2591.0,-0.215,0.048,,,-1333.0,3606.0,-0.122,-0.09,,1465.0,1117.0,1112.0,-0.171,0.055,614,383,19,-808,2273,,2013-04-01,2013-01-01
2013-01-01,VCB,4,2012,2471.0,-0.365,-0.101,,,-1939.0,3961.0,-0.18,0.106,,1367.0,1059.0,1055.0,0.422,-0.046,700,400,390,-655,2022,,2013-01-01,2012-10-01
2012-10-01,VCB,3,2012,2748.0,-0.254,0.12,,,-1568.0,3580.0,0.053,0.072,,1477.0,1109.0,1106.0,0.045,0.219,445,331,56,-535,2012,,2012-10-01,2012-07-01
2012-07-01,VCB,2,2012,2455.0,-0.086,-0.256,,,-1069.0,3341.0,0.086,-0.186,,1182.0,910.0,907.0,-0.081,-0.324,393,487,5,-1089,2272,,2012-07-01,2012-04-01
2012-04-01,VCB,1,2012,3300.0,0.176,-0.152,,,-1419.0,4104.0,0.151,-0.15,,1735.0,1347.0,1342.0,-0.065,0.809,561,170,74,-950,2685,,2012-04-01,2012-01-01
2012-01-01,VCB,4,2011,3891.0,0.582,0.056,,,-1997.0,4830.0,0.298,0.42,,1115.0,741.0,742.0,-0.349,-0.299,1097,-92,-66,-1717,2833,,2012-01-01,2011-10-01
2011-10-01,VCB,3,2011,3684.0,1.025,0.371,,,-1289.0,3402.0,0.374,0.106,,1411.0,1067.0,1058.0,0.142,0.073,353,315,-951,-702,2113,,2011-10-01,2011-07-01
2011-07-01,VCB,2,2011,2687.0,0.075,-0.042,,,-1173.0,3077.0,0.095,-0.137,,1310.0,993.0,986.0,-0.078,-0.312,261,446,-317,-594,1903,,2011-07-01,2011-04-01
2011-04-01,VCB,1,2011,2806.0,0.597,0.141,,,-1270.0,3565.0,0.436,-0.042,,1895.0,1441.0,1435.0,0.343,0.259,477,245,36,-400,2295,,2011-04-01,2011-01-01
2011-01-01,VCB,4,2010,2460.0,0.42,0.352,,,-1341.0,3722.0,0.286,0.504,,1438.0,1142.0,1139.0,-0.221,0.23,597,364,302,-944,2382,,2011-01-01,2010-10-01
2010-10-01,VCB,3,2010,1819.0,0.006,-0.272,,,-1036.0,2476.0,-0.002,-0.119,,1246.0,931.0,926.0,-0.128,-0.134,308,187,161,-194,1440,,2010-10-01,2010-07-01
2010-07-01,VCB,2,2010,2500.0,0.528,0.423,,,-1401.0,2809.0,0.139,0.132,,1408.0,1076.0,1070.0,-0.082,0.002,21,227,60,0,1408,,2010-07-01,2010-04-01
2010-04-01,VCB,1,2010,1757.0,0.266,0.015,,,-711.0,2482.0,0.249,-0.142,,1418.0,1073.0,1068.0,-0.038,-0.269,393,284,48,-353,1771,,2010-04-01,2010-01-01
2010-01-01,VCB,4,2009,1732.0,-0.075,-0.042,,,-1250.0,2894.0,0.064,0.167,,1893.0,1472.0,1462.0,17.925,0.375,826,294,43,249,1644,,2010-01-01,2009-10-01
2009-10-01,VCB,3,2009,1808.0,0.696,0.105,,,-951.0,2480.0,0.625,0.006,,1377.0,1067.0,1063.0,1.361,-0.088,334,240,98,-153,1529,,2009-10-01,2009-07-01
2009-07-01,VCB,2,2009,1636.0,,0.178,,,-739.0,2465.0,,0.24,,1470.0,1169.0,1165.0,,0.049,540,262,27,-257,1727,,2009-07-01,2009-04-01
2009-04-01,VCB,1,2009,1388.0,,-0.259,,,-528.0,1988.0,,-0.269,,1460.0,1115.0,1111.0,,13.381,333,222,44,0,1460,,2009-04-01,2009-01-01
2009-01-01,VCB,4,2008,1873.0,,0.757,,,-769.0,2721.0,,0.782,,-99.0,81.0,77.0,,-0.828,558,182,107,-2050,1952,,2009-01-01,2008-10-01
2008-10-01,VCB,3,2008,1066.0,,,,,-829.0,1526.0,,,,637.0,454.0,450.0,,,150,219,91,-60,698,,2008-10-01,2008-07-01
2007-10-01,VCB,3,2007,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2007-10-01,2007-07-01
2007-07-01,VCB,2,2007,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2007-07-01,2007-04-01
2007-04-01,VCB,1,2007,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2007-04-01,2007-01-01
2006-10-01,VCB,3,2006,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2006-10-01,2006-07-01
2006-07-01,VCB,2,2006,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2006-07-01,2006-04-01
2006-04-01,VCB,1,2006,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2006-04-01,2006-01-01
2005-10-01,VCB,3,2005,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2005-10-01,2005-07-01
2005-07-01,VCB,2,2005,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2005-07-01,2005-04-01
2005-04-01,VCB,1,2005,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2005-04-01,2005-01-01
