index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2019-04-01,VIC,1,2019,21823.0,-0.233,-0.422,-17044.0,4779.0,-4809.0,-30.0,,,-1400.0,1928.0,1010.0,1038.0,0.129,-0.571,,,,,,1447.0,2019-04-01,2019-01-01
2019-01-01,VIC,4,2018,37746.0,0.137,0.609,-30048.0,7698.0,-5303.0,2395.0,-0.484,0.572,-847.0,5477.0,3283.0,2420.0,0.131,2.943,,,,,,3710.0,2019-01-01,2018-10-01
2018-10-01,VIC,3,2018,23456.0,0.068,-0.272,-16902.0,6554.0,-5031.0,1524.0,-0.369,-0.663,-1055.0,2632.0,1539.0,614.0,0.56,2.519,,,,,,2677.0,2018-10-01,2018-07-01
2018-07-01,VIC,2,2018,32241.0,0.608,0.133,-24148.0,8093.0,-3574.0,4519.0,0.595,0.418,-1044.0,3554.0,736.0,174.0,-0.79,-0.81,,,,,,5722.0,2018-07-01,2018-04-01
2018-04-01,VIC,1,2018,28451.0,0.879,-0.143,-21664.0,6786.0,-3599.0,3187.0,0.952,-0.313,-994.0,2654.0,1032.0,919.0,0.038,-0.57,,,,,,4299.0,2018-04-01,2018-01-01
2018-01-01,VIC,4,2017,33189.0,0.389,0.51,-24024.0,9165.0,-4527.0,4638.0,1.8,0.92,-554.0,3988.0,2676.0,2139.0,,4.437,,,,,,5519.0,2018-01-01,2017-10-01
2017-10-01,VIC,3,2017,21972.0,1.063,0.096,-14967.0,7006.0,-4591.0,2415.0,1.284,-0.148,-1135.0,1786.0,903.0,393.0,1.244,-0.526,,,,,,3397.0,2017-10-01,2017-07-01
2017-07-01,VIC,2,2017,20049.0,1.163,0.324,-13842.0,6208.0,-3374.0,2833.0,27.687,0.735,-897.0,1895.0,1246.0,829.0,0.084,-0.064,,,,,,3732.0,2017-07-01,2017-04-01
2017-04-01,VIC,1,2017,15144.0,0.028,-0.366,-10022.0,5122.0,-3489.0,1633.0,-0.374,-0.014,-747.0,1247.0,615.0,886.0,0.138,,,,,,,2736.0,2017-04-01,2017-01-01
2017-01-01,VIC,4,2016,23886.0,0.663,1.243,-16546.0,7340.0,-5683.0,1657.0,-0.16,0.567,-1778.0,1578.0,410.0,-165.0,,,,,,,,2541.0,2017-01-01,2016-10-01
2016-10-01,VIC,3,2016,10650.0,0.469,0.149,-7246.0,3404.0,-2347.0,1057.0,0.286,9.707,-598.0,533.0,226.0,175.0,-0.313,-0.771,,,,,,1840.0,2016-10-01,2016-07-01
2016-07-01,VIC,2,2016,9268.0,0.537,-0.371,-6829.0,2439.0,-2340.0,99.0,-0.89,-0.962,-796.0,1859.0,1578.0,765.0,1.644,-0.018,,,,,,912.0,2016-07-01,2016-04-01
2016-04-01,VIC,1,2016,14737.0,1.337,0.026,-9958.0,4778.0,-2169.0,2610.0,1.09,0.324,-740.0,2165.0,1289.0,779.0,0.82,3.155,,,,,,3422.0,2016-04-01,2016-01-01
2016-01-01,VIC,4,2015,14367.0,1.312,0.981,-9807.0,4560.0,-2589.0,1971.0,0.673,1.397,-840.0,962.0,421.0,187.0,-0.472,-0.265,,,,,,2171.0,2016-01-01,2015-10-01
2015-10-01,VIC,3,2015,7251.0,-0.053,0.202,-4528.0,2723.0,-1901.0,823.0,-0.618,-0.081,-362.0,561.0,305.0,255.0,-0.713,-0.118,,,,,,1154.0,2015-10-01,2015-07-01
2015-07-01,VIC,2,2015,6031.0,-0.216,-0.044,-3900.0,2132.0,-1237.0,895.0,-0.619,-0.283,-585.0,572.0,335.0,289.0,-0.663,-0.324,,,,,,1209.0,2015-07-01,2015-04-01
2015-04-01,VIC,1,2015,6307.0,0.021,0.015,-4064.0,2243.0,-994.0,1249.0,-0.323,0.06,-541.0,692.0,357.0,428.0,-0.602,0.205,,,,,,1727.0,2015-04-01,2015-01-01
2015-01-01,VIC,4,2014,6213.0,-0.083,-0.189,-3894.0,2319.0,-1141.0,1178.0,-0.223,-0.453,-658.0,620.0,344.0,355.0,-0.568,-0.601,,,,,,1461.0,2015-01-01,2014-10-01
2014-10-01,VIC,3,2014,7658.0,-0.096,-0.004,-4829.0,2829.0,-675.0,2155.0,-0.267,-0.083,-801.0,1596.0,1229.0,889.0,-0.526,0.035,,,,,,2373.0,2014-10-01,2014-07-01
2014-07-01,VIC,2,2014,7692.0,2.582,0.246,-4796.0,2895.0,-545.0,2350.0,3.828,0.274,-740.0,1663.0,1149.0,859.0,-0.774,-0.202,,,,,,2576.0,2014-07-01,2014-04-01
2014-04-01,VIC,1,2014,6175.0,5.277,-0.089,-3765.0,2410.0,-565.0,1845.0,8.595,0.218,-512.0,1547.0,1068.0,1076.0,2.747,0.308,,,,,,2055.0,2014-04-01,2014-01-01
2014-01-01,VIC,4,2013,6777.0,1.389,-0.2,-4629.0,2148.0,-633.0,1515.0,1.27,-0.484,-479.0,1381.0,1074.0,822.0,2.751,-0.561,,,,,,1748.0,2014-01-01,2013-10-01
2013-10-01,VIC,3,2013,8470.0,5.605,2.944,-5133.0,3337.0,-398.0,2939.0,10.91,5.037,-226.0,2822.0,2012.0,1875.0,18.643,-0.506,,,,,,3545.0,2013-10-01,2013-07-01
2013-07-01,VIC,2,2013,2147.0,0.128,1.183,-1187.0,960.0,-473.0,487.0,-0.043,1.531,-375.0,5084.0,3775.0,3794.0,5.976,12.217,,,,,,475.0,2013-07-01,2013-04-01
2013-04-01,VIC,1,2013,984.0,-0.477,-0.653,-459.0,525.0,-332.0,192.0,-0.84,-0.712,-426.0,433.0,265.0,287.0,-0.597,0.309,,,,,,475.0,2013-04-01,2013-01-01
2013-01-01,VIC,4,2012,2836.0,1.389,1.212,-1774.0,1063.0,-395.0,668.0,8.631,1.706,-285.0,558.0,373.0,219.0,-0.108,1.297,,,,,,1224.0,2013-01-01,2012-10-01
2012-10-01,VIC,3,2012,1282.0,3.809,-0.326,-781.0,502.0,-255.0,247.0,4.112,-0.515,-291.0,219.0,121.0,95.0,-0.577,-0.825,,,,,,366.0,2012-10-01,2012-07-01
2012-07-01,VIC,2,2012,1903.0,3.929,0.011,-1104.0,799.0,-290.0,509.0,2.305,-0.578,-210.0,885.0,677.0,544.0,1.152,-0.236,,,,,,625.0,2012-07-01,2012-04-01
2012-04-01,VIC,1,2012,1883.0,2.972,0.586,-434.0,1449.0,-245.0,1204.0,3.707,16.368,-311.0,993.0,676.0,712.0,6.372,1.9,,,,,,1312.0,2012-04-01,2012-01-01
2012-01-01,VIC,4,2011,1187.0,-0.638,3.452,-878.0,309.0,-240.0,69.0,-0.971,0.436,-227.0,410.0,261.0,246.0,-0.884,0.089,,,,,,101.0,2012-01-01,2011-10-01
2011-10-01,VIC,3,2011,267.0,-0.139,-0.309,-123.0,144.0,-96.0,48.0,-0.682,-0.686,-191.0,449.0,351.0,226.0,3.41,-0.107,,,,,,80.0,2011-10-01,2011-07-01
2011-07-01,VIC,2,2011,386.0,1.107,-0.185,-152.0,234.0,-80.0,154.0,0.837,-0.398,-178.0,435.0,331.0,253.0,1.398,1.615,,,,,,186.0,2011-07-01,2011-04-01
2011-04-01,VIC,1,2011,474.0,3.542,-0.855,-154.0,320.0,-65.0,256.0,6.993,-0.894,-207.0,176.0,130.0,97.0,1.9,-0.954,,,,,,288.0,2011-04-01,2011-01-01
2011-01-01,VIC,4,2010,3276.0,0.854,9.579,-763.0,2513.0,-103.0,2409.0,1.062,14.887,-107.0,2900.0,2295.0,2117.0,2.432,40.368,,,,,,2481.0,2011-01-01,2010-10-01
2010-10-01,VIC,3,2010,310.0,3.437,0.69,-81.0,228.0,-77.0,152.0,7.258,0.811,-121.0,69.0,15.0,51.0,-0.466,-0.514,,,,,,,2010-10-01,2010-07-01
2010-07-01,VIC,2,2010,183.0,1.929,0.756,-56.0,127.0,-43.0,84.0,3.121,1.617,-146.0,117.0,84.0,105.0,0.915,2.162,,,,,,110.0,2010-07-01,2010-04-01
2010-04-01,VIC,1,2010,104.0,0.708,-0.941,-27.0,77.0,-45.0,32.0,1.283,-0.973,-137.0,56.0,38.0,33.0,1.882,-0.946,,,,,,42.0,2010-04-01,2010-01-01
2010-01-01,VIC,4,2009,1767.0,22.748,24.312,-564.0,1203.0,-35.0,1168.0,,62.608,0.0,897.0,689.0,617.0,97.442,5.44,,,,,,,2010-01-01,2009-10-01
2009-10-01,VIC,3,2009,70.0,-0.089,0.115,-22.0,48.0,-29.0,18.0,-0.444,-0.096,0.0,126.0,96.0,96.0,1.556,0.74,,,,,,,2009-10-01,2009-07-01
2009-07-01,VIC,2,2009,63.0,-0.031,0.024,-15.0,47.0,-27.0,20.0,-0.122,0.45,0.0,79.0,64.0,55.0,0.378,3.76,,,,,,,2009-07-01,2009-04-01
2009-04-01,VIC,1,2009,61.0,-0.027,-0.178,-13.0,48.0,-34.0,14.0,-0.489,,-62.0,16.0,10.0,12.0,-0.699,0.845,,,,,,19.0,2009-04-01,2009-01-01
2009-01-01,VIC,4,2008,74.0,0.586,-0.029,-14.0,60.0,-71.0,-10.0,,,-62.0,16.0,6.0,6.0,-0.952,-0.833,,,,,,,2009-01-01,2008-10-01
2008-10-01,VIC,3,2008,77.0,0.653,0.186,-15.0,61.0,-28.0,33.0,0.512,0.427,-64.0,46.0,39.0,37.0,-0.582,-0.062,,,,,,,2008-10-01,2008-07-01
2008-07-01,VIC,2,2008,65.0,,0.028,-16.0,48.0,-25.0,23.0,,-0.157,-9.0,46.0,39.0,40.0,,0.041,,,,,,,2008-07-01,2008-04-01
2008-04-01,VIC,1,2008,63.0,,0.339,-15.0,48.0,-20.0,27.0,,0.453,0.0,45.0,38.0,38.0,,-0.707,,,,,,,2008-04-01,2008-01-01
2008-01-01,VIC,4,2007,47.0,,0.012,-14.0,33.0,-14.0,19.0,,-0.136,0.0,153.0,131.0,131.0,,0.463,,,,,,,2008-01-01,2007-10-01
2007-10-01,VIC,3,2007,46.0,,,-14.0,32.0,-11.0,22.0,,,0.0,104.0,90.0,90.0,,,,,,,,,2007-10-01,2007-07-01
2007-07-01,VIC,2,2007,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2007-07-01,2007-04-01
2007-04-01,VIC,1,2007,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2007-04-01,2007-01-01
2007-01-01,VIC,4,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2007-01-01,2006-10-01
2006-10-01,VIC,3,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-10-01,2006-07-01
2006-07-01,VIC,2,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-07-01,2006-04-01
2006-04-01,VIC,1,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-04-01,2006-01-01
2006-01-01,VIC,4,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-01,2005-10-01
2005-10-01,VIC,3,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-10-01,2005-07-01
2005-07-01,VIC,2,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-07-01,2005-04-01
2005-04-01,VIC,1,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-04-01,2005-01-01
