index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2016-04-01,VIB,1,2016,595.0,0.096,-0.013,,,-486.0,786.0,0.153,-0.144,,141.0,111.0,111.0,-0.07,-0.441,94,44,53,-159,300,,2016-04-01,2016-01-01
2016-01-01,VIB,4,2015,603.0,-0.133,0.058,,,-504.0,919.0,-0.379,0.461,,286.0,198.0,198.0,-0.419,1.983,61,48,208,-130,415,,2016-01-01,2015-10-01
2015-10-01,VIB,3,2015,570.0,0.005,-0.091,,,-451.0,629.0,0.028,-0.109,,86.0,67.0,67.0,0.098,-0.354,-9,40,27,-92,178,,2015-10-01,2015-07-01
2015-07-01,VIB,2,2015,627.0,0.186,0.154,,,-418.0,706.0,-0.021,0.035,,144.0,103.0,103.0,0.248,-0.136,8,33,38,-144,288,,2015-07-01,2015-04-01
2015-04-01,VIB,1,2015,543.0,0.084,-0.219,,,-402.0,682.0,0.109,-0.539,,139.0,119.0,119.0,2.384,-0.651,80,43,16,-141,280,,2015-04-01,2015-01-01
2015-01-01,VIB,4,2014,695.0,0.269,0.225,,,-441.0,1480.0,1.342,1.42,,414.0,342.0,342.0,12.007,4.641,-59,51,793,-624,1039,,2015-01-01,2014-10-01
2014-10-01,VIB,3,2014,567.0,0.29,0.073,,,-411.0,612.0,0.244,-0.152,,83.0,61.0,61.0,,-0.266,-52,44,52,-117,201,,2014-10-01,2014-07-01
2014-07-01,VIB,2,2014,529.0,0.015,0.055,,,-320.0,721.0,0.704,0.173,,99.0,83.0,83.0,,1.343,161,56,-25,-302,402,,2014-07-01,2014-04-01
2014-04-01,VIB,1,2014,501.0,-0.161,-0.085,,,-416.0,615.0,-0.393,-0.027,,52.0,35.0,35.0,-0.788,0.342,18,28,68,-148,199,,2014-04-01,2014-01-01
2014-01-01,VIB,4,2013,548.0,-0.108,0.246,,,-471.0,632.0,-0.03,0.286,,57.0,26.0,26.0,-0.846,,70,26,-12,-104,161,,2014-01-01,2013-10-01
2013-10-01,VIB,3,2013,440.0,-0.236,-0.156,,,-374.0,491.0,-0.342,0.161,,-203.0,-156.0,-156.0,,,2,34,16,-320,117,,2013-10-01,2013-07-01
2013-07-01,VIB,2,2013,521.0,-0.296,-0.128,,,-382.0,423.0,-0.584,-0.582,,-4.0,-8.0,-2.0,,,37,38,-173,-45,41,,2013-07-01,2013-04-01
2013-04-01,VIB,1,2013,598.0,-0.459,-0.027,,,-398.0,1013.0,-0.147,0.554,,207.0,166.0,166.0,-0.444,-0.025,147,39,229,-408,615,,2013-04-01,2013-01-01
2013-01-01,VIB,4,2012,614.0,,0.068,,,-391.0,652.0,,-0.128,,206.0,170.0,170.0,,,-37,18,55,-55,260,,2013-01-01,2012-10-01
2012-10-01,VIB,3,2012,575.0,,-0.223,,,-444.0,747.0,,-0.266,,-78.0,-77.0,-77.0,,,18,49,105,-381,303,,2012-10-01,2012-07-01
2012-07-01,VIB,2,2012,740.0,,-0.33,,,-515.0,1019.0,,-0.142,,183.0,149.0,149.0,,-0.5,6,93,180,-321,504,,2012-07-01,2012-04-01
2012-04-01,VIB,1,2012,1104.0,0.495,,,,-494.0,1187.0,0.425,,,396.0,299.0,299.0,0.076,,28,-33,88,-298,693,,2012-04-01,2012-01-01
2011-04-01,VIB,1,2011,738.0,1.356,,,,-352.0,833.0,0.628,,,364.0,278.0,278.0,0.731,,20,84,-9,-117,481,,2011-04-01,2011-01-01
2010-07-01,VIB,2,2010,461.0,,0.471,,,-242.0,731.0,,0.428,,259.0,187.0,187.0,,0.164,41,65,164,-231,489,,2010-07-01,2010-04-01
2010-04-01,VIB,1,2010,313.0,,,,,-226.0,512.0,,,,204.0,160.0,160.0,,,38,120,40,-82,286,,2010-04-01,2010-01-01
