index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2021-01-01,MSN,4,2020,21600.0,0.968,0.069,-16385.0,5215.0,-4057.0,1158.0,-0.258,0.776,-1138.0,973.0,584.0,265.0,-0.817,-0.689,,,,,,3299.0,2021-01-01,2020-10-01
2020-10-01,MSN,3,2020,20214.0,1.254,0.138,-15396.0,4818.0,-4166.0,652.0,-0.272,,-1091.0,1100.0,973.0,852.0,-0.618,3.359,,,,,,984.0,2020-10-01,2020-07-01
2020-07-01,MSN,2,2020,17766.0,0.921,0.007,-13872.0,3895.0,-4076.0,-182.0,,,-863.0,311.0,54.0,195.0,-0.808,,,,,,,867.0,2020-07-01,2020-04-01
2020-04-01,MSN,1,2020,17638.0,1.161,0.607,-13676.0,3962.0,-3908.0,53.0,-0.954,-0.966,-678.0,-60.0,-216.0,-78.0,,,,,,,,1116.0,2020-04-01,2020-01-01
2020-01-01,MSN,4,2019,10976.0,-0.05,0.224,-7596.0,3379.0,-1818.0,1561.0,0.04,0.742,-469.0,2021.0,1748.0,1448.0,0.273,-0.35,,,,,,2244.0,2020-01-01,2019-10-01
2019-10-01,MSN,3,2019,8968.0,-0.022,-0.031,-6536.0,2432.0,-1536.0,896.0,-0.354,-0.269,-492.0,2667.0,2425.0,2228.0,1.978,1.192,,,,,,1583.0,2019-10-01,2019-07-01
2019-07-01,MSN,2,2019,9250.0,0.007,0.134,-6583.0,2667.0,-1442.0,1226.0,-0.064,0.056,-451.0,1275.0,1192.0,1016.0,-0.541,0.174,,,,,,1923.0,2019-07-01,2019-04-01
2019-04-01,MSN,1,2019,8160.0,-0.014,-0.294,-5697.0,2463.0,-1303.0,1160.0,-0.142,-0.227,-454.0,1141.0,1000.0,865.0,0.06,-0.239,,,,,,1841.0,2019-04-01,2019-01-01
2019-01-01,MSN,4,2018,11558.0,0.137,0.26,-8019.0,3539.0,-2037.0,1501.0,-0.047,0.082,-539.0,1439.0,1285.0,1138.0,-0.398,0.521,,,,,,2201.0,2019-01-01,2018-10-01
2018-10-01,MSN,3,2018,9171.0,-0.028,-0.001,-6398.0,2774.0,-1386.0,1388.0,0.123,0.06,-757.0,1097.0,918.0,748.0,-0.013,-0.662,,,,,,2050.0,2018-10-01,2018-07-01
2018-07-01,MSN,2,2018,9184.0,-0.031,0.11,-6377.0,2808.0,-1498.0,1310.0,0.641,-0.031,-743.0,2535.0,2396.0,2215.0,9.157,1.714,,,,,,1993.0,2018-07-01,2018-04-01
2018-04-01,MSN,1,2018,8274.0,-0.031,-0.186,-5512.0,2762.0,-1409.0,1352.0,0.653,-0.142,-757.0,1172.0,1022.0,816.0,2.443,-0.568,,,,,,2013.0,2018-04-01,2018-01-01
2018-01-01,MSN,4,2017,10169.0,-0.227,0.078,-6776.0,3393.0,-1817.0,1576.0,-0.173,0.275,-913.0,2342.0,2141.0,1890.0,1.002,1.494,,,,,,2265.0,2018-01-01,2017-10-01
2017-10-01,MSN,3,2017,9433.0,-0.143,-0.005,-6526.0,2906.0,-1670.0,1236.0,-0.232,0.549,-735.0,1092.0,948.0,758.0,-0.068,2.474,,,,,,1892.0,2017-10-01,2017-07-01
2017-07-01,MSN,2,2017,9479.0,-0.086,0.11,-6616.0,2863.0,-2065.0,798.0,-0.505,-0.024,-895.0,353.0,255.0,218.0,-0.721,-0.08,,,,,,1425.0,2017-07-01,2017-04-01
2017-04-01,MSN,1,2017,8540.0,-0.026,-0.351,-6070.0,2470.0,-1652.0,818.0,-0.086,-0.571,-892.0,351.0,263.0,237.0,-0.064,-0.749,,,,,,1457.0,2017-04-01,2017-01-01
2017-01-01,MSN,4,2016,13149.0,0.143,0.195,-9075.0,4074.0,-2167.0,1906.0,0.077,0.184,-872.0,1427.0,1239.0,944.0,0.056,0.161,,,,,,2554.0,2017-01-01,2016-10-01
2016-10-01,MSN,3,2016,11007.0,0.263,0.061,-7725.0,3282.0,-1671.0,1610.0,0.528,-0.001,-842.0,1227.0,1054.0,813.0,2.687,0.041,,,,,,2234.0,2016-10-01,2016-07-01
2016-07-01,MSN,2,2016,10373.0,0.519,0.183,-7210.0,3162.0,-1551.0,1612.0,0.908,0.801,-709.0,1277.0,1087.0,781.0,1.173,2.083,,,,,,2187.0,2016-07-01,2016-04-01
2016-04-01,MSN,1,2016,8769.0,1.446,-0.237,-6356.0,2412.0,-1517.0,895.0,1.073,-0.494,-688.0,515.0,393.0,253.0,57.186,-0.717,,,,,,1428.0,2016-04-01,2016-01-01
2016-01-01,MSN,4,2015,11500.0,1.188,0.32,-7811.0,3688.0,-1919.0,1770.0,0.508,0.68,-726.0,1635.0,1361.0,894.0,-0.355,3.053,,,,,,2291.0,2016-01-01,2015-10-01
2015-10-01,MSN,3,2015,8715.0,1.182,0.276,-6119.0,2596.0,-1542.0,1054.0,0.441,0.247,0.0,683.0,493.0,221.0,6.87,-0.386,,,,,,1564.0,2015-10-01,2015-07-01
2015-07-01,MSN,2,2015,6829.0,0.656,0.905,-4488.0,2341.0,-1497.0,845.0,0.492,0.957,-971.0,752.0,615.0,359.0,,81.561,,,,,,1289.0,2015-07-01,2015-04-01
2015-04-01,MSN,1,2015,3584.0,0.32,-0.318,-2401.0,1183.0,-751.0,432.0,1.001,-0.632,-400.0,158.0,57.0,4.0,,-0.997,,,,,,779.0,2015-04-01,2015-01-01
2015-01-01,MSN,4,2014,5256.0,0.184,0.316,-2915.0,2341.0,-1167.0,1173.0,0.17,0.605,0.0,2158.0,1848.0,1385.0,6.757,48.439,,,,,,1193.0,2015-01-01,2014-10-01
2014-10-01,MSN,3,2014,3994.0,0.235,-0.032,-2363.0,1631.0,-900.0,731.0,0.247,0.291,0.0,346.0,233.0,28.0,-0.756,,,,,,,1125.0,2014-10-01,2014-07-01
2014-07-01,MSN,2,2014,4124.0,0.507,0.519,-2579.0,1545.0,-979.0,566.0,0.112,1.625,-484.0,98.0,-67.0,-227.0,,,,,,,,990.0,2014-07-01,2014-04-01
2014-04-01,MSN,1,2014,2715.0,0.77,-0.388,-1632.0,1083.0,-867.0,216.0,,-0.785,-256.0,138.0,23.0,-107.0,,,,,,,,500.0,2014-04-01,2014-01-01
2014-01-01,MSN,4,2013,4437.0,0.214,0.372,-2450.0,1987.0,-984.0,1003.0,0.122,0.711,0.0,941.0,687.0,179.0,0.31,0.558,,,,,,1150.0,2014-01-01,2013-10-01
2013-10-01,MSN,3,2013,3235.0,0.21,0.182,-1841.0,1394.0,-808.0,586.0,0.151,0.151,0.0,493.0,309.0,115.0,-0.638,-0.156,,,,,,745.0,2013-10-01,2013-07-01
2013-07-01,MSN,2,2013,2736.0,0.084,0.784,-1625.0,1111.0,-602.0,509.0,-0.06,,-51.0,464.0,266.0,136.0,-0.728,218.48,,,,,,618.0,2013-07-01,2013-04-01
2013-04-01,MSN,1,2013,1534.0,-0.002,-0.58,-1027.0,507.0,-522.0,-15.0,,,-65.0,117.0,35.0,1.0,-0.998,-0.995,,,,,,90.0,2013-04-01,2013-01-01
2013-01-01,MSN,4,2012,3654.0,0.3,0.367,-2124.0,1530.0,-636.0,894.0,0.284,0.754,-52.0,599.0,413.0,136.0,-0.848,-0.57,,,,,,993.0,2013-01-01,2012-10-01
2012-10-01,MSN,3,2012,2673.0,0.899,0.059,-1589.0,1085.0,-575.0,510.0,0.644,-0.059,-66.0,620.0,481.0,317.0,-0.249,-0.365,,,,,,579.0,2012-10-01,2012-07-01
2012-07-01,MSN,2,2012,2524.0,0.669,0.642,-1486.0,1038.0,-496.0,542.0,0.771,1.442,-48.0,770.0,674.0,499.0,0.584,0.427,,,,,,638.0,2012-07-01,2012-04-01
2012-04-01,MSN,1,2012,1538.0,0.16,-0.453,-978.0,559.0,-337.0,222.0,-0.362,-0.681,-112.0,554.0,450.0,350.0,0.036,-0.609,,,,,,306.0,2012-04-01,2012-01-01
2012-01-01,MSN,4,2011,2811.0,0.338,0.997,-1557.0,1253.0,-557.0,696.0,0.532,1.246,-82.0,1273.0,1134.0,895.0,-0.566,1.12,,,,,,738.0,2012-01-01,2011-10-01
2011-10-01,MSN,3,2011,1407.0,0.002,-0.07,-784.0,623.0,-313.0,310.0,-0.108,0.013,-79.0,634.0,548.0,422.0,0.784,0.339,,,,,,336.0,2011-10-01,2011-07-01
2011-07-01,MSN,2,2011,1513.0,0.243,0.141,-900.0,613.0,-307.0,306.0,-0.009,-0.121,-76.0,537.0,435.0,315.0,0.314,-0.067,,,,,,332.0,2011-07-01,2011-04-01
2011-04-01,MSN,1,2011,1326.0,0.538,-0.369,-759.0,567.0,-219.0,348.0,2.114,-0.234,-84.0,434.0,389.0,338.0,2.498,-0.836,,,,,,377.0,2011-04-01,2011-01-01
2011-01-01,MSN,4,2010,2100.0,0.552,0.495,-1167.0,934.0,-479.0,454.0,0.906,0.307,0.0,2282.0,2227.0,2062.0,10.567,7.715,,,,,,477.0,2011-01-01,2010-10-01
2010-10-01,MSN,3,2010,1405.0,0.235,0.155,-794.0,611.0,-263.0,347.0,2.6,0.125,0.0,373.0,323.0,237.0,4.01,-0.014,,,,,,378.0,2010-10-01,2010-07-01
2010-07-01,MSN,2,2010,1217.0,,0.411,-687.0,530.0,-221.0,309.0,,1.764,0.0,339.0,321.0,240.0,,1.484,,,,,,277.0,2010-07-01,2010-04-01
2010-04-01,MSN,1,2010,862.0,,-0.363,-540.0,323.0,-211.0,112.0,,-0.531,0.0,141.0,124.0,97.0,,-0.458,,,,,,194.0,2010-04-01,2010-01-01
2010-01-01,MSN,4,2009,1353.0,,0.19,-861.0,492.0,-254.0,238.0,,1.469,0.0,276.0,255.0,178.0,,2.775,,,,,,307.0,2010-01-01,2009-10-01
2009-10-01,MSN,3,2009,1137.0,,,-754.0,383.0,-287.0,97.0,,,0.0,110.0,100.0,47.0,,,,,,,,,2009-10-01,2009-07-01
