index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2017-10-01,STB,3,2017,1696.0,0.774,0.678,,,-1648.0,2237.0,0.358,0.335,,450.0,307.0,307.0,1.046,0.212,1,456,84,-139,589,,2017-10-01,2017-07-01
2017-07-01,STB,2,2017,1011.0,0.961,-0.038,,,-1323.0,1676.0,0.48,-0.006,,266.0,253.0,253.0,,0.204,195,457,13,-87,353,,2017-07-01,2017-04-01
2017-04-01,STB,1,2017,1052.0,-0.151,-0.197,,,-1378.0,1686.0,-0.016,-0.172,,309.0,211.0,211.0,0.3,,183,383,69,1,308,,2017-04-01,2017-01-01
2017-01-01,STB,4,2016,1310.0,0.434,0.369,,,-1383.0,2037.0,0.211,0.237,,-53.0,-64.0,-64.0,,,-277,409,595,-708,655,,2017-01-01,2016-10-01
2016-10-01,STB,3,2016,957.0,-0.499,0.855,,,-1515.0,1648.0,-0.282,0.456,,187.0,150.0,150.0,-0.692,,311,347,33,54,133,,2016-10-01,2016-07-01
2016-07-01,STB,2,2016,516.0,-0.722,-0.584,,,-1316.0,1132.0,-0.495,-0.339,,-178.0,-159.0,-159.0,,,238,360,18,7,-185,,2016-07-01,2016-04-01
2016-04-01,STB,1,2016,1239.0,-0.362,0.356,,,-1465.0,1713.0,-0.237,0.019,,199.0,162.0,162.0,-0.746,,71,313,91,-50,249,,2016-04-01,2016-01-01
2016-01-01,STB,4,2015,914.0,-0.272,-0.521,,,-1225.0,1682.0,-0.112,-0.267,,-671.0,-521.0,-521.0,,,-73,351,490,-1129,457,,2016-01-01,2015-10-01
2015-10-01,STB,3,2015,1908.0,0.027,0.029,,,-1373.0,2294.0,-0.005,0.023,,615.0,488.0,488.0,-0.197,-0.102,64,299,24,-306,921,,2015-10-01,2015-07-01
2015-07-01,STB,2,2015,1854.0,-0.02,-0.044,,,-1163.0,2242.0,0.036,-0.001,,713.0,543.0,543.0,-0.163,-0.147,91,282,15,-366,1080,,2015-07-01,2015-04-01
2015-04-01,STB,1,2015,1940.0,0.242,0.547,,,-1102.0,2246.0,0.191,0.185,,812.0,637.0,637.0,0.025,0.904,49,247,9,-332,1144,,2015-04-01,2015-01-01
2015-01-01,STB,4,2014,1254.0,-0.206,-0.325,,,-1279.0,1894.0,0.089,-0.178,,424.0,334.0,334.0,-0.415,-0.45,356,251,33,-191,615,,2015-01-01,2014-10-01
2014-10-01,STB,3,2014,1858.0,0.156,-0.017,,,-1061.0,2306.0,0.127,0.065,,778.0,608.0,608.0,0.194,-0.064,204,227,17,-466,1245,,2014-10-01,2014-07-01
2014-07-01,STB,2,2014,1891.0,0.159,0.21,,,-1125.0,2165.0,0.339,0.148,,830.0,649.0,649.0,0.372,0.046,-12,192,93,-210,1040,,2014-07-01,2014-04-01
2014-04-01,STB,1,2014,1562.0,-0.137,-0.011,,,-996.0,1885.0,-0.143,0.084,,794.0,621.0,621.0,-0.081,0.087,55,258,10,-95,889,,2014-04-01,2014-01-01
2014-01-01,STB,4,2013,1579.0,-0.118,-0.018,,,-975.0,1739.0,0.385,-0.15,,743.0,571.0,571.0,,0.123,2,174,-15,-22,765,,2014-01-01,2013-10-01
2013-10-01,STB,3,2013,1607.0,-0.041,-0.015,,,-1183.0,2046.0,0.154,0.266,,700.0,509.0,509.0,0.237,0.075,36,301,102,-164,863,,2013-10-01,2013-07-01
2013-07-01,STB,2,2013,1631.0,0.087,-0.099,,,-951.0,1617.0,-0.13,-0.264,,625.0,473.0,473.0,0.293,-0.299,-258,239,5,-42,666,,2013-07-01,2013-04-01
2013-04-01,STB,1,2013,1811.0,0.183,0.012,,,-1098.0,2198.0,0.153,0.75,,893.0,676.0,676.0,-0.164,,148,234,5,-207,1100,,2013-04-01,2013-01-01
2013-01-01,STB,4,2012,1789.0,0.074,0.068,,,-1205.0,1256.0,-0.307,-0.292,,-802.0,-871.0,-871.0,,,-380,-24,-130,-852,50,,2013-01-01,2012-10-01
2012-10-01,STB,3,2012,1675.0,0.081,0.117,,,-1072.0,1773.0,-0.018,-0.046,,588.0,411.0,411.0,-0.064,0.123,-156,243,11,-114,702,,2012-10-01,2012-07-01
2012-07-01,STB,2,2012,1500.0,0.147,-0.02,,,-1009.0,1859.0,0.22,-0.025,,516.0,366.0,366.0,-0.374,-0.547,135,219,4,-333,849,,2012-07-01,2012-04-01
2012-04-01,STB,1,2012,1531.0,0.16,-0.081,,,-806.0,1907.0,0.206,0.053,,1064.0,808.0,808.0,0.417,0.713,153,199,24,-37,1101,,2012-04-01,2012-01-01
2012-01-01,STB,4,2011,1665.0,0.352,0.075,,,-1168.0,1811.0,0.361,0.003,,639.0,472.0,472.0,0.296,0.074,-89,201,33,-4,643,,2012-01-01,2011-10-01
2011-10-01,STB,3,2011,1549.0,0.593,0.184,,,-991.0,1805.0,0.633,0.185,,665.0,439.0,439.0,0.184,-0.25,-18,223,51,-149,814,,2011-10-01,2011-07-01
2011-07-01,STB,2,2011,1308.0,0.57,-0.008,,,-737.0,1524.0,0.341,-0.036,,752.0,514.0,585.0,1.073,0.027,-1,179,37,-34,787,,2011-07-01,2011-04-01
2011-04-01,STB,1,2011,1319.0,1.128,0.071,,,-665.0,1581.0,0.489,0.188,,715.0,571.0,570.0,0.338,0.567,-127,404,-15,-201,916,,2011-04-01,2011-01-01
2011-01-01,STB,4,2010,1232.0,0.953,0.267,,,-655.0,1331.0,0.035,0.204,,585.0,364.0,364.0,-0.252,-0.019,-337,403,33,-90,676,,2011-01-01,2010-10-01
2010-10-01,STB,3,2010,972.0,0.532,0.167,,,-555.0,1105.0,0.106,-0.027,,504.0,371.0,371.0,-0.093,0.314,82,-2,53,-46,550,,2010-10-01,2010-07-01
2010-07-01,STB,2,2010,833.0,0.35,0.344,,,-505.0,1136.0,0.063,0.07,,515.0,320.0,282.0,-0.414,-0.337,21,256,26,-116,631,,2010-07-01,2010-04-01
2010-04-01,STB,1,2010,620.0,0.262,-0.017,,,-483.0,1062.0,0.393,-0.175,,567.0,435.0,426.0,0.433,-0.124,103,313,27,-11,579,,2010-04-01,2010-01-01
2010-01-01,STB,4,2009,631.0,1.378,-0.006,,,-581.0,1287.0,0.974,0.287,,615.0,487.0,487.0,0.903,0.189,409,317,-70,-91,706,,2010-01-01,2009-10-01
2009-10-01,STB,3,2009,635.0,10.528,0.028,,,-416.0,1000.0,0.866,-0.064,,523.0,409.0,409.0,1.329,-0.151,50,290,25,-61,584,,2009-10-01,2009-07-01
2009-07-01,STB,2,2009,617.0,0.741,0.256,,,-348.0,1068.0,0.606,0.401,,620.0,482.0,482.0,0.717,0.621,193,270,-13,-100,720,,2009-07-01,2009-04-01
2009-04-01,STB,1,2009,491.0,0.054,0.853,,,-339.0,762.0,0.037,0.17,,392.0,297.0,297.0,-0.167,0.163,158,118,-5,-31,423,,2009-04-01,2009-01-01
2009-01-01,STB,4,2008,265.0,-0.405,3.817,,,-351.0,652.0,0.462,0.216,,291.0,256.0,256.0,-0.339,0.456,266,97,23,-9,301,,2009-01-01,2008-10-01
2008-10-01,STB,3,2008,55.0,-0.788,-0.845,,,-317.0,536.0,-0.108,-0.195,,214.0,176.0,176.0,-0.508,-0.374,290,84,107,-4,218,,2008-10-01,2008-07-01
2008-07-01,STB,2,2008,355.0,0.148,-0.239,,,-310.0,665.0,1.153,-0.095,,325.0,281.0,281.0,0.044,-0.213,28,283,0,-31,356,,2008-07-01,2008-04-01
2008-04-01,STB,1,2008,466.0,0.795,0.046,,,-293.0,735.0,1.431,0.65,,412.0,357.0,357.0,0.334,-0.077,167,99,4,-30,442,,2008-04-01,2008-01-01
2008-01-01,STB,4,2007,446.0,1.047,0.717,,,0.0,446.0,2.439,-0.258,,446.0,387.0,387.0,3.145,0.084,0,0,0,0,446,,2008-01-01,2007-10-01
2007-10-01,STB,3,2007,260.0,0.561,-0.16,,,-184.0,601.0,3.738,0.945,,395.0,357.0,357.0,2.908,0.327,308,33,1,-22,417,,2007-10-01,2007-07-01
2007-07-01,STB,2,2007,309.0,1.101,0.19,,,0.0,309.0,0.703,0.021,,309.0,269.0,269.0,1.059,0.004,0,0,0,0,309,,2007-07-01,2007-04-01
2007-04-01,STB,1,2007,260.0,1.138,0.193,,,0.0,303.0,1.87,1.334,,303.0,268.0,268.0,2.526,1.868,0,152,-109,0,303,,2007-04-01,2007-01-01
2007-01-01,STB,4,2006,218.0,,0.309,,,0.0,130.0,,0.022,,130.0,93.0,93.0,,0.022,0,38,-126,0,130,,2007-01-01,2006-10-01
2006-10-01,STB,3,2006,166.0,,0.131,,,0.0,127.0,,-0.301,,127.0,91.0,91.0,,-0.301,0,-39,0,0,127,,2006-10-01,2006-07-01
2006-07-01,STB,2,2006,147.0,,0.211,,,0.0,181.0,,0.721,,181.0,131.0,131.0,,0.721,0,34,0,0,181,,2006-07-01,2006-04-01
2006-04-01,STB,1,2006,121.0,,,,,0.0,105.0,,,,105.0,76.0,76.0,,,0,-16,0,0,105,,2006-04-01,2006-01-01
2005-07-01,STB,2,2005,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2005-07-01,2005-04-01
2005-04-01,STB,1,2005,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,0,,2005-04-01,2005-01-01
