index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2021-10-01,AGR,3,2021,76.0,0.317,-0.16,-31.0,45.0,-31.0,15.0,-0.692,-0.879,0.0,30.0,10.0,10.0,-0.732,-0.96,,,,,,16.0,2021-10-01,2021-07-01
2021-07-01,AGR,2,2021,91.0,0.52,-0.116,68.0,159.0,-38.0,121.0,2.285,1.97,0.0,270.0,257.0,257.0,7.72,5.938,,,,,,123.0,2021-07-01,2021-04-01
2021-04-01,AGR,1,2021,103.0,1.121,0.76,-40.0,63.0,-22.0,41.0,1.699,1.047,0.0,42.0,37.0,37.0,1.845,1.284,,,,,,43.0,2021-04-01,2021-01-01
2021-01-01,AGR,4,2020,58.0,0.009,0.008,-4.0,54.0,-34.0,20.0,-0.263,-0.582,0.0,20.0,16.0,16.0,-0.249,-0.573,,,,,,22.0,2021-01-01,2020-10-01
2020-10-01,AGR,3,2020,58.0,0.137,-0.031,7.0,65.0,-17.0,48.0,1.723,0.293,0.0,48.0,38.0,38.0,1.719,0.29,,,,,,49.0,2020-10-01,2020-07-01
2020-07-01,AGR,2,2020,60.0,0.178,0.233,-6.0,54.0,-18.0,37.0,1.148,1.44,0.0,37.0,29.0,29.0,1.06,1.264,,,,,,38.0,2020-07-01,2020-04-01
2020-04-01,AGR,1,2020,49.0,0.095,-0.163,-17.0,32.0,-17.0,15.0,-0.327,-0.441,0.0,16.0,13.0,13.0,-0.289,-0.397,,,,,,16.0,2020-04-01,2020-01-01
2020-01-01,AGR,4,2019,58.0,0.244,0.136,-8.0,50.0,-23.0,27.0,-0.29,0.543,0.0,27.0,22.0,22.0,-0.177,0.545,,,,,,27.0,2020-01-01,2019-10-01
2019-10-01,AGR,3,2019,51.0,0.158,0.004,-15.0,36.0,-19.0,17.0,-0.146,0.02,0.0,17.0,14.0,14.0,-0.316,-0.023,,,,,,18.0,2019-10-01,2019-07-01
2019-07-01,AGR,2,2019,51.0,0.1,0.147,-17.0,34.0,-17.0,17.0,0.17,-0.235,1.0,18.0,14.0,14.0,0.587,-0.219,,,,,,18.0,2019-07-01,2019-04-01
2019-04-01,AGR,1,2019,44.0,-0.002,-0.049,-6.0,38.0,-16.0,22.0,1.025,-0.41,-1.0,23.0,18.0,18.0,0.519,-0.302,,,,,,23.0,2019-04-01,2019-01-01
2019-01-01,AGR,4,2018,47.0,0.392,0.057,16.0,63.0,-25.0,38.0,2.334,0.855,0.0,38.0,26.0,26.0,,0.284,,,,,,39.0,2019-01-01,2018-10-01
2018-10-01,AGR,3,2018,44.0,0.026,-0.046,-9.0,36.0,-15.0,20.0,0.35,0.397,0.0,20.0,20.0,20.0,0.359,1.267,,,,,,21.0,2018-10-01,2018-07-01
2018-07-01,AGR,2,2018,46.0,-0.028,0.041,-17.0,29.0,-14.0,15.0,82.586,0.324,0.0,14.0,9.0,9.0,,-0.252,,,,,,15.0,2018-07-01,2018-04-01
2018-04-01,AGR,1,2018,44.0,-0.187,0.327,-19.0,25.0,-14.0,11.0,-0.783,-0.029,0.0,12.0,12.0,12.0,-0.768,,,,,,,12.0,2018-04-01,2018-01-01
2018-01-01,AGR,4,2017,33.0,0.011,-0.221,-3.0,31.0,-19.0,11.0,-0.13,-0.249,0.0,11.0,-4.0,-4.0,,,,,,,,12.0,2018-01-01,2017-10-01
2017-10-01,AGR,3,2017,43.0,0.3,-0.097,-12.0,31.0,-16.0,15.0,,85.528,0.0,15.0,15.0,15.0,,,,,,,,14.0,2017-10-01,2017-07-01
2017-07-01,AGR,2,2017,48.0,0.14,-0.129,-37.0,11.0,-11.0,0.0,,-0.997,0.0,0.0,0.0,0.0,,,,,,,,1.0,2017-07-01,2017-04-01
2017-04-01,AGR,1,2017,55.0,2.027,0.648,6.0,60.0,-10.0,51.0,,2.889,0.0,52.0,52.0,52.0,,2.982,,,,,,52.0,2017-04-01,2017-01-01
2017-01-01,AGR,4,2016,33.0,-0.261,0.003,-2.0,31.0,-18.0,13.0,,,0.0,13.0,13.0,13.0,,,,,,,,13.0,2017-01-01,2016-10-01
2016-10-01,AGR,3,2016,33.0,-0.288,-0.208,-26.0,7.0,-11.0,-4.0,,,0.0,-4.0,-4.0,-4.0,,,,,,,,-3.0,2016-10-01,2016-07-01
2016-07-01,AGR,2,2016,42.0,-0.081,1.313,-272.0,-230.0,-9.0,-239.0,,,0.0,-245.0,-313.0,-313.0,,,,,,,,-238.0,2016-07-01,2016-04-01
2016-04-01,AGR,1,2016,18.0,-0.348,-0.598,-157.0,-139.0,-8.0,-147.0,,,0.0,-139.0,-112.0,-112.0,,,,,,,,-146.0,2016-04-01,2016-01-01
2016-01-01,AGR,4,2015,45.0,-0.37,-0.034,-207.0,-162.0,-11.0,-173.0,,,-4.0,-174.0,-148.0,-148.0,,,,,,,,-171.0,2016-01-01,2015-10-01
2015-10-01,AGR,3,2015,46.0,-0.293,0.022,-67.0,-20.0,-10.0,-30.0,,,-5.0,-34.0,-26.0,-26.0,,,,,,,,-30.0,2015-10-01,2015-07-01
2015-07-01,AGR,2,2015,45.0,-0.397,0.641,-265.0,-220.0,220.0,0.0,,,-4.0,-9.0,-17.0,-17.0,,,,,,,,1.0,2015-07-01,2015-04-01
2015-04-01,AGR,1,2015,28.0,-0.659,-0.611,216.0,244.0,-238.0,5.0,,,-7.0,5.0,4.0,4.0,-0.932,-0.814,,,,,,6.0,2015-04-01,2015-01-01
2015-01-01,AGR,4,2014,71.0,-0.097,0.085,-33.0,38.0,,,,,,28.0,21.0,21.0,,,,,,,,,2015-01-01,2014-10-01
2014-10-01,AGR,3,2014,66.0,-0.036,-0.128,-53.0,12.0,,,,,,3.0,-3.0,-3.0,,,,,,,,,2014-10-01,2014-07-01
2014-07-01,AGR,2,2014,75.0,-0.294,-0.071,-112.0,-36.0,,,,,,-44.0,-34.0,-34.0,,,,,,,,,2014-07-01,2014-04-01
2014-04-01,AGR,1,2014,81.0,-0.35,0.028,2.0,83.0,,,,,,74.0,58.0,58.0,4.078,,,,,,,,2014-04-01,2014-01-01
2014-01-01,AGR,4,2013,79.0,-0.538,0.158,-80.0,-1.0,,,,,,-12.0,-9.0,-9.0,,,,,,,,,2014-01-01,2013-10-01
2013-10-01,AGR,3,2013,68.0,-0.696,-0.361,-47.0,21.0,,,,,,13.0,10.0,10.0,0.708,0.262,,,,,,,2013-10-01,2013-07-01
2013-07-01,AGR,2,2013,106.0,-0.611,-0.146,-89.0,18.0,,,,,,10.0,8.0,8.0,-0.22,-0.326,,,,,,,2013-07-01,2013-04-01
2013-04-01,AGR,1,2013,125.0,-0.404,-0.269,-101.0,23.0,,,,,,15.0,11.0,11.0,-0.7,4.362,,,,,,,2013-04-01,2013-01-01
2013-01-01,AGR,4,2012,170.0,-0.241,-0.238,-157.0,14.0,,,,,,3.0,2.0,2.0,-0.855,-0.625,,,,,,,2013-01-01,2012-10-01
2012-10-01,AGR,3,2012,224.0,-0.172,-0.183,-207.0,17.0,,,,,,7.0,6.0,6.0,-0.888,-0.424,,,,,,,2012-10-01,2012-07-01
2012-07-01,AGR,2,2012,274.0,-0.338,0.309,-251.0,23.0,,,,,,13.0,10.0,10.0,-0.728,-0.741,,,,,,,2012-07-01,2012-04-01
2012-04-01,AGR,1,2012,209.0,-0.498,-0.069,-149.0,60.0,,,,,,54.0,38.0,38.0,6.82,1.6,,,,,,,2012-04-01,2012-01-01
2012-01-01,AGR,4,2011,225.0,-0.505,-0.168,-188.0,37.0,,,,,,28.0,15.0,15.0,-0.764,-0.713,,,,,,,2012-01-01,2011-10-01
2011-10-01,AGR,3,2011,270.0,-0.331,-0.347,-212.0,58.0,,,,,,51.0,51.0,51.0,0.09,0.406,,,,,,,2011-10-01,2011-07-01
2011-07-01,AGR,2,2011,414.0,0.037,-0.007,-360.0,53.0,,,,,,46.0,36.0,36.0,3.667,6.444,,,,,,,2011-07-01,2011-04-01
2011-04-01,AGR,1,2011,417.0,0.054,-0.081,-404.0,13.0,,,,,,7.0,5.0,5.0,-0.937,-0.922,,,,,,,2011-04-01,2011-01-01
2011-01-01,AGR,4,2010,453.0,0.567,0.123,-358.0,96.0,,,,,,87.0,62.0,62.0,,0.331,,,,,,,2011-01-01,2010-10-01
2010-10-01,AGR,3,2010,404.0,0.387,0.013,-327.0,77.0,,,,,,70.0,47.0,47.0,-0.792,5.016,,,,,,,2010-10-01,2010-07-01
2010-07-01,AGR,2,2010,399.0,0.481,0.009,-380.0,19.0,-7.0,12.0,,,0.0,12.0,8.0,8.0,-0.748,-0.899,,,,,,,2010-07-01,2010-04-01
2010-04-01,AGR,1,2010,395.0,1.026,0.366,-287.0,109.0,,,,,,103.0,77.0,77.0,1.851,,,,,,,,2010-04-01,2010-01-01
2010-01-01,AGR,4,2009,289.0,,-0.006,-302.0,-12.0,,,,,,-21.0,-42.0,-48.0,,,,,,,,,2010-01-01,2009-10-01
2009-10-01,AGR,3,2009,291.0,,0.081,-59.0,232.0,,,,,,224.0,225.0,225.0,,6.275,,,,,,,2009-10-01,2009-07-01
2009-07-01,AGR,2,2009,269.0,0.227,0.379,-217.0,52.0,,,,,,44.0,31.0,31.0,,0.141,,,,,,,2009-07-01,2009-04-01
2009-04-01,AGR,1,2009,195.0,,,-164.0,31.0,,,,,,27.0,27.0,27.0,,,,,,,,,2009-04-01,2009-01-01
2008-07-01,AGR,2,2008,219.0,,,-281.0,-61.0,,,,,,-66.0,-66.0,-66.0,,,,,,,,,2008-07-01,2008-04-01
