index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2022-07-01,MWG,2,2022,34338.0,0.085,-0.058,-27001.0,7336.0,-5308.0,2028.0,0.354,0.097,-366.0,1702.0,1131.0,1130.0,-0.068,-0.218,,,,,,2890.0,2022-07-01,2022-04-01
2022-04-01,MWG,1,2022,36467.0,0.183,0.009,-28342.0,8124.0,-6275.0,1849.0,0.093,-0.004,-200.0,2003.0,1445.0,1444.0,0.08,-0.076,,,,,,2707.0,2022-04-01,2022-01-01
2022-01-01,MWG,4,2021,36138.0,0.329,0.485,-28763.0,7375.0,-5519.0,1856.0,0.507,1.201,-187.0,2050.0,1563.0,1562.0,0.659,0.989,,,,,,2653.0,2022-01-01,2021-10-01
2021-10-01,MWG,3,2021,24333.0,-0.054,-0.231,-18245.0,6089.0,-5246.0,843.0,-0.271,-0.437,-164.0,968.0,786.0,785.0,-0.174,-0.353,,,,,,1591.0,2021-10-01,2021-07-01
2021-07-01,MWG,2,2021,31658.0,0.204,0.027,-24515.0,7144.0,-5646.0,1498.0,0.217,-0.115,-170.0,1626.0,1214.0,1213.0,0.357,-0.093,,,,,,2217.0,2021-07-01,2021-04-01
2021-04-01,MWG,1,2021,30828.0,0.05,0.134,-23803.0,7025.0,-5333.0,1691.0,0.059,0.373,-153.0,1828.0,1339.0,1338.0,0.182,0.421,,,,,,2347.0,2021-04-01,2021-01-01
2021-01-01,MWG,4,2020,27194.0,0.07,0.058,-20919.0,6275.0,-5043.0,1232.0,0.07,0.066,-144.0,1334.0,942.0,942.0,0.096,-0.009,,,,,,1841.0,2021-01-01,2020-10-01
2020-10-01,MWG,3,2020,25714.0,0.023,-0.022,-19964.0,5750.0,-4594.0,1156.0,0.045,-0.061,-132.0,1278.0,951.0,951.0,0.112,0.063,,,,,,1758.0,2020-10-01,2020-07-01
2020-07-01,MWG,2,2020,26286.0,-0.012,-0.105,-20515.0,5770.0,-4539.0,1231.0,-0.099,-0.229,-137.0,1254.0,894.0,894.0,-0.172,-0.21,,,,,,1745.0,2020-07-01,2020-04-01
2020-04-01,MWG,1,2020,29353.0,0.173,0.155,-23193.0,6160.0,-4563.0,1597.0,0.179,0.388,-178.0,1544.0,1132.0,1132.0,0.088,0.316,,,,,,2068.0,2020-04-01,2020-01-01
2020-01-01,MWG,4,2019,25411.0,0.208,0.011,-20046.0,5365.0,-4214.0,1151.0,0.253,0.041,-156.0,1180.0,860.0,860.0,0.242,0.005,,,,,,1586.0,2020-01-01,2019-10-01
2019-10-01,MWG,3,2019,25142.0,0.203,-0.055,-20202.0,4941.0,-3835.0,1106.0,0.263,-0.19,-145.0,1137.0,856.0,855.0,0.321,-0.208,,,,,,1475.0,2019-10-01,2019-07-01
2019-07-01,MWG,2,2019,26604.0,0.22,0.063,-21855.0,4748.0,-3383.0,1366.0,0.366,0.008,-134.0,1396.0,1080.0,1079.0,0.474,0.037,,,,,,1693.0,2019-07-01,2019-04-01
2019-04-01,MWG,1,2019,25017.0,0.099,0.189,-20584.0,4434.0,-3079.0,1355.0,0.257,0.475,-133.0,1341.0,1041.0,1040.0,0.289,0.503,,,,,,1666.0,2019-04-01,2019-01-01
2019-01-01,MWG,4,2018,21038.0,0.124,0.006,-17285.0,3753.0,-2835.0,918.0,0.319,0.049,-111.0,919.0,693.0,692.0,0.21,0.069,,,,,,1255.0,2019-01-01,2018-10-01
2018-10-01,MWG,3,2018,20908.0,0.276,-0.041,-17205.0,3703.0,-2827.0,875.0,0.234,-0.124,-107.0,856.0,648.0,647.0,0.146,-0.116,,,,,,1198.0,2018-10-01,2018-07-01
2018-07-01,MWG,2,2018,21807.0,0.393,-0.042,-17945.0,3862.0,-2862.0,1000.0,0.536,-0.072,-105.0,968.0,732.0,732.0,0.432,-0.093,,,,,,1288.0,2018-07-01,2018-04-01
2018-04-01,MWG,1,2018,22764.0,0.461,0.216,-18789.0,3975.0,-2897.0,1077.0,0.493,0.548,-113.0,1043.0,807.0,807.0,0.447,0.412,,,,,,1353.0,2018-04-01,2018-01-01
2018-01-01,MWG,4,2017,18719.0,0.353,0.143,-15674.0,3044.0,-2348.0,696.0,0.629,-0.019,-61.0,734.0,572.0,572.0,0.608,0.013,,,,,,905.0,2018-01-01,2017-10-01
2017-10-01,MWG,3,2017,16381.0,0.472,0.046,-13557.0,2824.0,-2114.0,709.0,0.365,0.09,-46.0,719.0,565.0,565.0,0.458,0.105,,,,,,889.0,2017-10-01,2017-07-01
2017-07-01,MWG,2,2017,15654.0,0.562,0.004,-13032.0,2622.0,-1971.0,651.0,0.241,-0.098,-56.0,650.0,511.0,511.0,0.227,-0.084,,,,,,809.0,2017-07-01,2017-04-01
2017-04-01,MWG,1,2017,15586.0,0.619,0.126,-12934.0,2652.0,-1930.0,722.0,0.387,0.689,-65.0,706.0,558.0,558.0,0.335,0.569,,,,,,865.0,2017-04-01,2017-01-01
2017-01-01,MWG,4,2016,13837.0,0.786,0.244,-11641.0,2196.0,-1769.0,427.0,0.044,-0.178,-39.0,457.0,356.0,356.0,0.072,-0.082,,,,,,538.0,2017-01-01,2016-10-01
2016-10-01,MWG,3,2016,11126.0,0.674,0.11,-9292.0,1834.0,-1315.0,520.0,0.515,-0.009,-25.0,499.0,388.0,387.0,0.348,-0.07,,,,,,626.0,2016-10-01,2016-07-01
2016-07-01,MWG,2,2016,10023.0,0.869,0.041,-8428.0,1595.0,-1070.0,524.0,0.897,0.008,-26.0,525.0,417.0,417.0,0.884,-0.003,,,,,,607.0,2016-07-01,2016-04-01
2016-04-01,MWG,1,2016,9627.0,0.751,0.243,-8038.0,1589.0,-1069.0,520.0,0.773,0.272,-30.0,525.0,418.0,418.0,0.804,0.259,,,,,,590.0,2016-04-01,2016-01-01
2016-01-01,MWG,4,2015,7746.0,0.602,0.165,-6462.0,1285.0,-875.0,409.0,0.897,0.192,-12.0,428.0,332.0,332.0,0.799,0.155,,,,,,470.0,2016-01-01,2015-10-01
2015-10-01,MWG,3,2015,6647.0,0.685,0.239,-5623.0,1024.0,-681.0,343.0,0.664,0.241,-6.0,371.0,288.0,287.0,0.64,0.299,,,,,,395.0,2015-10-01,2015-07-01
2015-07-01,MWG,2,2015,5363.0,0.538,-0.024,-4550.0,813.0,-537.0,276.0,0.58,-0.058,-9.0,287.0,223.0,221.0,0.556,-0.045,,,,,,322.0,2015-07-01,2015-04-01
2015-04-01,MWG,1,2015,5496.0,0.576,0.136,-4695.0,801.0,-508.0,293.0,0.4,0.36,-12.0,300.0,233.0,232.0,0.393,0.255,,,,,,332.0,2015-04-01,2015-01-01
2015-01-01,MWG,4,2014,4837.0,,0.226,-4146.0,691.0,-475.0,216.0,,0.046,-5.0,241.0,186.0,184.0,,0.053,,,,,,250.0,2015-01-01,2014-10-01
2014-10-01,MWG,3,2014,3945.0,,0.131,-3311.0,634.0,-428.0,206.0,,0.179,-5.0,227.0,176.0,175.0,,0.232,,,,,,237.0,2014-10-01,2014-07-01
2014-07-01,MWG,2,2014,3487.0,,0.0,-2960.0,527.0,-352.0,175.0,,-0.165,-6.0,185.0,143.0,142.0,,-0.145,,,,,,203.0,2014-07-01,2014-04-01
2014-04-01,MWG,1,2014,3488.0,,,-2943.0,545.0,-335.0,210.0,,,-5.0,215.0,169.0,166.0,,,,,,,,232.0,2014-04-01,2014-01-01
