index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2022-01-01,HPG,4,2021,44711.0,0.734,0.156,-35123.0,9587.0,-1220.0,8367.0,0.45,-0.242,-630.0,8038.0,7419.0,7427.0,0.601,-0.282,,,,,,9934.0,2022-01-01,2021-10-01
2021-10-01,HPG,3,2021,38674.0,0.567,0.101,-26813.0,11861.0,-819.0,11042.0,1.346,0.033,-675.0,10979.0,10351.0,10352.0,1.744,0.065,,,,,,12600.0,2021-10-01,2021-07-01
2021-07-01,HPG,2,2021,35118.0,0.72,0.126,-23641.0,11477.0,-785.0,10692.0,2.249,0.414,-600.0,10349.0,9745.0,9721.0,2.544,0.393,,,,,,12200.0,2021-07-01,2021-04-01
2021-04-01,HPG,1,2021,31177.0,0.621,0.209,-22994.0,8183.0,-621.0,7562.0,1.256,0.311,-622.0,7690.0,7006.0,6978.0,2.053,0.504,,,,,,9017.0,2021-04-01,2021-01-01
2021-01-01,HPG,4,2020,25778.0,0.434,0.044,-19511.0,6267.0,-497.0,5770.0,1.346,0.226,-662.0,5330.0,4661.0,4638.0,1.419,0.229,,,,,,7156.0,2021-01-01,2020-10-01
2020-10-01,HPG,3,2020,24686.0,0.636,0.209,-19516.0,5169.0,-462.0,4707.0,1.025,0.43,-541.0,4272.0,3785.0,3773.0,1.15,0.375,,,,,,5889.0,2020-10-01,2020-07-01
2020-07-01,HPG,2,2020,20422.0,0.306,0.062,-16717.0,3706.0,-415.0,3291.0,0.241,-0.018,-523.0,3096.0,2756.0,2743.0,0.348,0.2,,,,,,4430.0,2020-07-01,2020-04-01
2020-04-01,HPG,1,2020,19233.0,0.285,0.07,-15470.0,3763.0,-411.0,3352.0,0.453,0.363,-481.0,2657.0,2305.0,2285.0,0.269,0.192,,,,,,4444.0,2020-04-01,2020-01-01
2020-01-01,HPG,4,2019,17975.0,0.249,0.191,-15140.0,2836.0,-376.0,2460.0,0.139,0.058,-270.0,2285.0,1923.0,1917.0,0.087,0.092,,,,,,3263.0,2020-01-01,2019-10-01
2019-10-01,HPG,3,2019,15087.0,0.063,-0.035,-12385.0,2702.0,-377.0,2325.0,-0.231,-0.123,-266.0,2161.0,1794.0,1755.0,-0.269,-0.138,,,,,,2977.0,2019-10-01,2019-07-01
2019-07-01,HPG,2,2019,15633.0,0.096,0.045,-12606.0,3027.0,-375.0,2652.0,-0.003,0.149,-215.0,2480.0,2050.0,2035.0,-0.073,0.13,,,,,,3251.0,2019-07-01,2019-04-01
2019-04-01,HPG,1,2019,14963.0,0.151,0.04,-12342.0,2621.0,-314.0,2307.0,-0.148,0.068,-185.0,2171.0,1810.0,1801.0,-0.186,0.021,,,,,,2890.0,2019-04-01,2019-01-01
2019-01-01,HPG,4,2018,14386.0,0.129,0.014,-11825.0,2561.0,-401.0,2159.0,-0.239,-0.286,-145.0,2037.0,1767.0,1764.0,-0.264,-0.266,,,,,,2737.0,2019-01-01,2018-10-01
2018-10-01,HPG,3,2018,14188.0,0.131,-0.005,-10925.0,3263.0,-240.0,3023.0,0.165,0.136,-142.0,2848.0,2408.0,2402.0,0.123,0.094,,,,,,3620.0,2018-10-01,2018-07-01
2018-07-01,HPG,2,2018,14261.0,0.344,0.097,-11380.0,2881.0,-221.0,2660.0,0.392,-0.017,-135.0,2577.0,2202.0,2196.0,0.428,-0.007,,,,,,3213.0,2018-07-01,2018-04-01
2018-04-01,HPG,1,2018,13001.0,0.267,0.02,-10035.0,2966.0,-258.0,2707.0,0.189,-0.046,-118.0,2608.0,2223.0,2211.0,0.143,-0.077,,,,,,3263.0,2018-04-01,2018-01-01
2018-01-01,HPG,4,2017,12745.0,0.281,0.016,-9554.0,3191.0,-352.0,2839.0,0.228,0.094,-135.0,2750.0,2401.0,2396.0,0.229,0.12,,,,,,3400.0,2018-01-01,2017-10-01
2017-10-01,HPG,3,2017,12540.0,0.54,0.182,-9709.0,2831.0,-237.0,2594.0,0.367,0.357,-131.0,2488.0,2140.0,2139.0,0.333,0.391,,,,,,3091.0,2017-10-01,2017-07-01
2017-07-01,HPG,2,2017,10612.0,0.319,0.034,-8423.0,2189.0,-277.0,1912.0,-0.204,-0.161,-130.0,1808.0,1539.0,1538.0,-0.241,-0.205,,,,,,2396.0,2017-07-01,2017-04-01
2017-04-01,HPG,1,2017,10265.0,0.437,0.032,-7801.0,2463.0,-186.0,2278.0,0.831,-0.015,-84.0,2243.0,1935.0,1934.0,0.892,-0.008,,,,,,2750.0,2017-04-01,2017-01-01
2017-01-01,HPG,4,2016,9950.0,0.397,0.222,-7311.0,2639.0,-327.0,2312.0,1.996,0.219,-63.0,2253.0,1950.0,1949.0,2.449,0.215,,,,,,2760.0,2017-01-01,2016-10-01
2016-10-01,HPG,3,2016,8142.0,0.189,0.012,-6025.0,2117.0,-219.0,1897.0,0.438,-0.21,-69.0,1856.0,1606.0,1605.0,0.555,-0.208,,,,,,2318.0,2016-10-01,2016-07-01
2016-07-01,HPG,2,2016,8048.0,0.052,0.127,-5477.0,2572.0,-169.0,2402.0,0.599,0.931,-67.0,2382.0,2030.0,2026.0,0.635,0.982,,,,,,2835.0,2016-07-01,2016-04-01
2016-04-01,HPG,1,2016,7142.0,0.223,0.003,-5712.0,1431.0,-187.0,1244.0,0.546,0.612,-81.0,1211.0,1020.0,1022.0,0.575,0.808,,,,,,1598.0,2016-04-01,2016-01-01
2016-01-01,HPG,4,2015,7122.0,0.082,0.04,-5817.0,1305.0,-533.0,772.0,0.08,-0.415,-77.0,683.0,566.0,565.0,0.193,-0.452,,,,,,1170.0,2016-01-01,2015-10-01
2015-10-01,HPG,3,2015,6845.0,0.191,-0.105,-5285.0,1560.0,-241.0,1319.0,0.185,-0.122,-66.0,1161.0,1036.0,1032.0,0.205,-0.167,,,,,,1616.0,2015-10-01,2015-07-01
2015-07-01,HPG,2,2015,7648.0,0.145,0.31,-5948.0,1699.0,-197.0,1502.0,0.234,0.867,-52.0,1408.0,1252.0,1239.0,0.313,0.91,,,,,,1804.0,2015-07-01,2015-04-01
2015-04-01,HPG,1,2015,5838.0,-0.104,-0.113,-4822.0,1016.0,-211.0,805.0,-0.312,0.126,-58.0,738.0,650.0,649.0,-0.254,0.37,,,,,,1090.0,2015-04-01,2015-01-01
2015-01-01,HPG,4,2014,6582.0,0.019,0.145,-5547.0,1034.0,-320.0,714.0,0.028,-0.358,-69.0,587.0,496.0,474.0,-0.033,-0.447,,,,,,999.0,2015-01-01,2014-10-01
2014-10-01,HPG,3,2014,5747.0,0.37,-0.14,-4417.0,1330.0,-217.0,1113.0,0.657,-0.085,-79.0,1025.0,880.0,857.0,0.727,-0.092,,,,,,1392.0,2014-10-01,2014-07-01
2014-07-01,HPG,2,2014,6681.0,0.538,0.025,-5249.0,1433.0,-216.0,1217.0,0.723,0.041,-81.0,1087.0,964.0,943.0,0.844,0.084,,,,,,1492.0,2014-07-01,2014-04-01
2014-04-01,HPG,1,2014,6515.0,0.656,0.009,-5126.0,1390.0,-221.0,1169.0,1.186,0.683,-121.0,1071.0,910.0,870.0,0.905,0.778,,,,,,1438.0,2014-04-01,2014-01-01
2014-01-01,HPG,4,2013,6460.0,0.525,0.54,-5369.0,1091.0,-397.0,695.0,1.657,0.034,-124.0,625.0,490.0,490.0,1.795,-0.013,,,,,,946.0,2014-01-01,2013-10-01
2013-10-01,HPG,3,2013,4195.0,0.043,-0.035,-3538.0,657.0,15.0,672.0,0.726,-0.049,-79.0,598.0,508.0,496.0,0.718,-0.03,,,,,,836.0,2013-10-01,2013-07-01
2013-07-01,HPG,2,2013,4345.0,-0.038,0.104,-3509.0,836.0,-129.0,706.0,0.305,0.321,-78.0,599.0,532.0,512.0,0.528,0.12,,,,,,860.0,2013-07-01,2013-04-01
2013-04-01,HPG,1,2013,3934.0,-0.037,-0.071,-3243.0,692.0,-157.0,535.0,0.273,1.046,-81.0,572.0,481.0,457.0,1.34,1.609,,,,,,686.0,2013-04-01,2013-01-01
2013-01-01,HPG,4,2012,4236.0,-0.044,0.053,-3529.0,706.0,-445.0,261.0,-0.32,-0.328,-89.0,217.0,178.0,175.0,0.279,-0.393,,,,,,412.0,2013-01-01,2012-10-01
2012-10-01,HPG,3,2012,4022.0,-0.03,-0.109,-3482.0,540.0,-151.0,389.0,-0.081,-0.281,-109.0,353.0,310.0,289.0,1.833,-0.138,,,,,,535.0,2012-10-01,2012-07-01
2012-07-01,HPG,2,2012,4515.0,0.001,0.105,-3831.0,683.0,-142.0,541.0,-0.169,0.288,-154.0,391.0,343.0,335.0,-0.269,0.715,,,,,,696.0,2012-07-01,2012-04-01
2012-04-01,HPG,1,2012,4086.0,-0.139,-0.078,-3539.0,547.0,-127.0,420.0,-0.512,0.094,-176.0,244.0,200.0,195.0,-0.629,0.426,,,,,,568.0,2012-04-01,2012-01-01
2012-01-01,HPG,4,2011,4432.0,-0.012,0.069,-3862.0,571.0,-186.0,384.0,-0.428,-0.093,-206.0,176.0,143.0,137.0,-0.661,0.343,,,,,,558.0,2012-01-01,2011-10-01
2011-10-01,HPG,3,2011,4146.0,0.059,-0.081,-3580.0,566.0,-142.0,423.0,-0.169,-0.35,-222.0,153.0,111.0,102.0,-0.686,-0.777,,,,,,647.0,2011-10-01,2011-07-01
2011-07-01,HPG,2,2011,4509.0,0.348,-0.05,-3696.0,813.0,-162.0,652.0,0.452,-0.243,-237.0,530.0,477.0,458.0,0.34,-0.13,,,,,,784.0,2011-07-01,2011-04-01
2011-04-01,HPG,1,2011,4748.0,0.885,0.058,-3758.0,989.0,-129.0,860.0,1.292,0.281,-187.0,633.0,553.0,526.0,0.893,0.303,,,,,,979.0,2011-04-01,2011-01-01
2011-01-01,HPG,4,2010,4487.0,0.883,0.146,-3675.0,812.0,-141.0,672.0,0.768,0.319,-143.0,472.0,415.0,404.0,0.694,0.246,,,,,,783.0,2011-01-01,2010-10-01
2010-10-01,HPG,3,2010,3916.0,0.851,0.17,-3280.0,636.0,-126.0,509.0,0.095,0.135,-125.0,361.0,329.0,324.0,-0.095,-0.051,,,,,,754.0,2010-10-01,2010-07-01
2010-07-01,HPG,2,2010,3346.0,0.648,0.329,-2799.0,547.0,-99.0,449.0,0.06,0.195,-84.0,397.0,349.0,342.0,-0.114,0.229,,,,,,583.0,2010-07-01,2010-04-01
2010-04-01,HPG,1,2010,2518.0,0.587,0.057,-2055.0,463.0,-88.0,375.0,-0.057,-0.012,-61.0,335.0,283.0,278.0,-0.076,0.167,,,,,,436.0,2010-04-01,2010-01-01
2010-01-01,HPG,4,2009,2383.0,0.314,0.126,-1876.0,507.0,-127.0,380.0,,-0.183,-37.0,299.0,234.0,238.0,,-0.335,,,,,,,2010-01-01,2009-10-01
2009-10-01,HPG,3,2009,2116.0,0.31,0.042,-1577.0,539.0,-74.0,465.0,0.8,0.099,-21.0,417.0,359.0,358.0,0.528,-0.071,,,,,,,2009-10-01,2009-07-01
2009-07-01,HPG,2,2009,2030.0,-0.231,0.279,-1547.0,483.0,-60.0,423.0,-0.174,0.064,-12.0,449.0,388.0,386.0,-0.024,0.282,,,,,,,2009-07-01,2009-04-01
2009-04-01,HPG,1,2009,1587.0,-0.306,-0.125,-1140.0,447.0,-49.0,398.0,-0.217,,-6.0,359.0,302.0,301.0,-0.332,,,,,,,444.0,2009-04-01,2009-01-01
2009-01-01,HPG,4,2008,1813.0,-0.005,0.123,-2005.0,-192.0,-76.0,-268.0,,,-16.0,-245.0,-232.0,-233.0,,,,,,,,,2009-01-01,2008-10-01
2008-10-01,HPG,3,2008,1615.0,0.127,-0.389,-1304.0,310.0,-52.0,258.0,0.359,-0.496,-16.0,277.0,235.0,234.0,0.474,-0.407,,,,,,,2008-10-01,2008-07-01
2008-07-01,HPG,2,2008,2641.0,0.983,0.155,-2062.0,579.0,-67.0,513.0,1.731,0.009,-32.0,459.0,396.0,395.0,1.581,-0.123,,,,,,597.0,2008-07-01,2008-04-01
2008-04-01,HPG,1,2008,2286.0,1.167,0.255,-1732.0,554.0,-45.0,508.0,2.738,0.837,-13.0,521.0,452.0,451.0,3.515,0.874,,,,,,551.0,2008-04-01,2008-01-01
2008-01-01,HPG,4,2007,1822.0,,0.272,-1477.0,345.0,-68.0,277.0,,0.455,0.0,284.0,241.0,240.0,,0.512,,,,,,,2008-01-01,2007-10-01
2007-10-01,HPG,3,2007,1433.0,,0.075,-1196.0,237.0,-46.0,190.0,,0.013,-4.0,189.0,159.0,159.0,,0.038,,,,,,201.0,2007-10-01,2007-07-01
2007-07-01,HPG,2,2007,1332.0,,0.263,-1101.0,231.0,-43.0,188.0,,0.381,-9.0,181.0,154.0,153.0,,0.535,,,,,,473.0,2007-07-01,2007-04-01
2007-04-01,HPG,1,2007,1055.0,,,-882.0,172.0,-36.0,136.0,,,-20.0,120.0,100.0,100.0,,,,,,,,166.0,2007-04-01,2007-01-01
2007-01-01,HPG,4,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2007-01-01,2006-10-01
2006-10-01,HPG,3,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-10-01,2006-07-01
2006-07-01,HPG,2,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-07-01,2006-04-01
2006-04-01,HPG,1,2006,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-04-01,2006-01-01
2006-01-01,HPG,4,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-01,2005-10-01
2005-10-01,HPG,3,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-10-01,2005-07-01
2005-07-01,HPG,2,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-07-01,2005-04-01
2005-04-01,HPG,1,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-04-01,2005-01-01
