index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2022-01-01,VJC,4,2021,2789.0,-0.371,0.051,-2419.0,370.0,-277.0,93.0,-0.455,-0.755,-267.0,-82.0,-93.0,-102.0,,,,,,,,632.0,2022-01-01,2021-10-01
2021-10-01,VJC,3,2021,2654.0,-0.055,-0.243,-2095.0,559.0,-180.0,379.0,,,-250.0,103.0,72.0,73.0,,,,,,,,391.0,2021-10-01,2021-07-01
2021-07-01,VJC,2,2021,3507.0,-0.062,-0.134,-5375.0,-1868.0,-313.0,-2181.0,,,-171.0,50.0,-1.0,0.0,,,,,,,,-2158.0,2021-07-01,2021-04-01
2021-04-01,VJC,1,2021,4049.0,-0.44,-0.086,-5062.0,-1014.0,-221.0,-1235.0,,,-119.0,115.0,123.0,124.0,,-0.875,,,,,,-1217.0,2021-04-01,2021-01-01
2021-01-01,VJC,4,2020,4430.0,-0.682,0.577,-3936.0,494.0,-324.0,170.0,-0.813,,-118.0,1006.0,995.0,995.0,0.852,,,,,,,192.0,2021-01-01,2020-10-01
2020-10-01,VJC,3,2020,2809.0,-0.793,-0.249,-3421.0,-612.0,-242.0,-854.0,,,-102.0,-931.0,-971.0,-971.0,,,,,,,,-840.0,2020-10-01,2020-07-01
2020-07-01,VJC,2,2020,3740.0,-0.657,-0.483,-4354.0,-614.0,-256.0,-870.0,,,-110.0,1014.0,1036.0,1036.0,0.996,,,,,,,-798.0,2020-07-01,2020-04-01
2020-04-01,VJC,1,2020,7230.0,-0.47,-0.481,-8071.0,-841.0,-339.0,-1180.0,,,-122.0,-966.0,-989.0,-989.0,,,,,,,,-1157.0,2020-04-01,2020-01-01
2020-01-01,VJC,4,2019,13926.0,-0.245,0.026,-12601.0,1325.0,-415.0,909.0,-0.549,-0.469,-110.0,805.0,539.0,537.0,-0.65,-0.684,,,,,,866.0,2020-01-01,2019-10-01
2019-10-01,VJC,3,2019,13578.0,0.068,0.243,-11517.0,2060.0,-348.0,1712.0,-0.109,1.159,-101.0,1913.0,1699.0,1700.0,0.01,2.277,,,,,,1754.0,2019-10-01,2019-07-01
2019-07-01,VJC,2,2019,10920.0,0.261,-0.199,-9796.0,1124.0,-330.0,793.0,-0.183,-0.583,-82.0,646.0,518.0,519.0,-0.181,-0.645,,,,,,833.0,2019-07-01,2019-04-01
2019-04-01,VJC,1,2019,13637.0,0.086,-0.261,-11391.0,2246.0,-345.0,1901.0,0.201,-0.058,-58.0,1648.0,1463.0,1463.0,0.071,-0.047,,,,,,1940.0,2019-04-01,2019-01-01
2019-01-01,VJC,4,2018,18453.0,-0.066,0.452,-16072.0,2381.0,-362.0,2018.0,0.074,0.051,-68.0,1961.0,1536.0,1535.0,-0.125,-0.087,,,,,,2053.0,2019-01-01,2018-10-01
2018-10-01,VJC,3,2018,12713.0,1.055,0.468,-10556.0,2157.0,-236.0,1921.0,0.612,0.98,-78.0,1709.0,1682.0,1682.0,0.741,1.658,,,,,,1961.0,2018-10-01,2018-07-01
2018-07-01,VJC,2,2018,8662.0,-0.235,-0.31,-7473.0,1188.0,-218.0,970.0,-0.382,-0.387,-56.0,678.0,633.0,633.0,-0.554,-0.537,,,,,,1008.0,2018-07-01,2018-04-01
2018-04-01,VJC,1,2018,12560.0,1.46,-0.364,-10750.0,1810.0,-227.0,1583.0,1.743,-0.158,-56.0,1481.0,1366.0,1366.0,2.628,-0.222,,,,,,1615.0,2018-04-01,2018-01-01
2018-01-01,VJC,4,2017,19750.0,1.454,2.192,-17686.0,2064.0,-184.0,1880.0,1.042,0.578,-63.0,1766.0,1754.0,1755.0,2.368,0.815,,,,,,1913.0,2018-01-01,2017-10-01
2017-10-01,VJC,3,2017,6187.0,-0.103,-0.453,-4751.0,1435.0,-244.0,1192.0,0.379,-0.242,-57.0,1075.0,966.0,967.0,0.311,-0.319,,,,,,1227.0,2017-10-01,2017-07-01
2017-07-01,VJC,2,2017,11317.0,0.897,1.216,-9568.0,1749.0,-177.0,1571.0,1.107,1.723,-58.0,1489.0,1420.0,1420.0,1.05,2.771,,,,,,1592.0,2017-07-01,2017-04-01
2017-04-01,VJC,1,2017,5107.0,-0.225,-0.365,-4336.0,771.0,-194.0,577.0,-0.132,-0.373,-60.0,418.0,376.0,376.0,-0.309,-0.277,,,,,,593.0,2017-04-01,2017-01-01
2017-01-01,VJC,4,2016,8047.0,,0.167,-6891.0,1156.0,-236.0,920.0,,0.065,-55.0,604.0,523.0,521.0,,-0.293,,,,,,940.0,2017-01-01,2016-10-01
2016-10-01,VJC,3,2016,6895.0,,0.156,-5869.0,1026.0,-162.0,864.0,,0.159,-52.0,785.0,735.0,737.0,,0.064,,,,,,881.0,2016-10-01,2016-07-01
2016-07-01,VJC,2,2016,5967.0,,-0.095,-5071.0,896.0,-150.0,746.0,,0.122,-39.0,729.0,694.0,693.0,,0.271,,,,,,751.0,2016-07-01,2016-04-01
2016-04-01,VJC,1,2016,6590.0,,,-5767.0,823.0,-158.0,665.0,,,-35.0,584.0,544.0,545.0,,,,,,,,669.0,2016-04-01,2016-01-01
