index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2016-04-01,SAB,1,2016,7131.0,0.242,1.246,-5227.0,1904.0,-768.0,1136.0,-0.009,1.224,-16.0,1226.0,983.0,949.0,-0.006,0.844,,,,,,1277.0,2016-04-01,2016-01-01
2016-01-01,SAB,4,2015,3174.0,-0.531,-0.672,-1344.0,1831.0,-1320.0,511.0,0.609,-0.562,-18.0,744.0,661.0,515.0,0.554,-0.508,,,,,,667.0,2016-01-01,2015-10-01
2015-10-01,SAB,3,2015,9684.0,0.536,0.134,-7708.0,1977.0,-811.0,1166.0,0.176,0.238,-18.0,1327.0,1063.0,1046.0,0.069,0.168,,,,,,1333.0,2015-10-01,2015-07-01
2015-07-01,SAB,2,2015,8543.0,0.193,0.488,-6518.0,2025.0,-1084.0,942.0,0.016,-0.179,-20.0,1146.0,895.0,895.0,0.126,-0.062,,,,,,1098.0,2015-07-01,2015-04-01
2015-04-01,SAB,1,2015,5743.0,0.178,-0.151,-4017.0,1725.0,-579.0,1146.0,0.128,2.613,-21.0,1252.0,980.0,955.0,0.142,1.882,,,,,,1302.0,2015-04-01,2015-01-01
2015-01-01,SAB,4,2014,6765.0,-0.068,0.073,-4352.0,2412.0,-2095.0,317.0,1.236,-0.68,-23.0,535.0,317.0,331.0,12.949,-0.661,,,,,,466.0,2015-01-01,2014-10-01
2014-10-01,SAB,3,2014,6304.0,0.071,-0.12,-4293.0,2011.0,-1020.0,991.0,0.131,0.069,-24.0,1201.0,1028.0,978.0,0.289,0.23,,,,,,1144.0,2014-10-01,2014-07-01
2014-07-01,SAB,2,2014,7163.0,,0.469,-5567.0,1596.0,-669.0,927.0,,-0.088,-28.0,1078.0,819.0,795.0,,-0.048,,,,,,1071.0,2014-07-01,2014-04-01
2014-04-01,SAB,1,2014,4876.0,,-0.328,-3424.0,1452.0,-435.0,1016.0,,6.166,-32.0,1104.0,885.0,835.0,,34.19,,,,,,1154.0,2014-04-01,2014-01-01
2014-01-01,SAB,4,2013,7261.0,,0.233,-5550.0,1712.0,-1570.0,142.0,,-0.838,-21.0,298.0,-38.0,24.0,,-0.969,,,,,,260.0,2014-01-01,2013-10-01
2013-10-01,SAB,3,2013,5887.0,,,-4438.0,1449.0,-572.0,876.0,,,-30.0,976.0,775.0,759.0,,,,,,,,1012.0,2013-10-01,2013-07-01
